day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss;profit_and_loss_engine;micro_mid;wall_mid;popular_mid;internal_fair_recovered;internal_minus_micro
19;6700;ASH_COATED_OSMIUM;9992.0;12.0;9990.0;30.0;;;10011.0;30.0;;;;;10001.5;0.0;-10.9208984375;10001.5;10000.5;10000.5;10003.561391543188;2.0613915431877103
19;6800;INTARIAN_PEPPER_ROOT;12000.0;8.0;11997.0;20.0;;;12013.0;8.0;;;;;12006.5;0.0;0.0;12006.5;12005.0;12005.0;10003.246307533735;-2003.2536924662654
19;6800;ASH_COATED_OSMIUM;9992.0;12.0;9990.0;29.0;;;10008.0;12.0;10011.0;29.0;;;10000.0;0.0;-10.7080078125;10000.0;10000.5;10000.5;10003.601331769738;3.6013317697379534
19;6900;ASH_COATED_OSMIUM;9992.0;11.0;9990.0;27.0;;;10008.0;11.0;10011.0;27.0;;;10000.0;0.0;-10.56640625;10000.0;10000.5;10000.5;10003.424929102473;3.4249291024734703
19;6900;INTARIAN_PEPPER_ROOT;12000.0;8.0;11997.0;20.0;;;12013.0;8.0;12016.0;20.0;;;12006.5;0.0;0.0;12006.5;12006.5;12006.5;10003.309546225773;-2003.1904537742266
19;7000;ASH_COATED_OSMIUM;9990.0;30.0;;;;;10011.0;30.0;;;;;10000.5;0.0;-10.63671875;10000.5;10000.5;10000.5;10002.926785721333;2.426785721332635
19;7000;INTARIAN_PEPPER_ROOT;12000.0;10.0;11997.0;23.0;;;12014.0;10.0;12017.0;23.0;;;12007.0;0.0;0.0;12007.0;12007.0;12007.0;10002.91458176322;-2004.0854182367802
19;7100;ASH_COATED_OSMIUM;10002.0;9.0;9992.0;11.0;;;10008.0;11.0;10011.0;30.0;;;10005.0;0.0;-10.685546875;10005.0;10001.5;10001.5;10002.241145165553;-2.758854834446538
19;7100;INTARIAN_PEPPER_ROOT;12001.0;12.0;11998.0;23.0;;;12014.0;12.0;12017.0;23.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10002.141294599178;-2005.3587054008221
19;7200;ASH_COATED_OSMIUM;9993.0;13.0;9990.0;22.0;;;10009.0;13.0;10011.0;22.0;;;10001.0;0.0;-10.0556640625;10001.0;10000.5;10000.5;10002.237816813342;1.2378168133418512
19;7200;INTARIAN_PEPPER_ROOT;12001.0;11.0;11998.0;22.0;;;12017.0;22.0;;;;;12009.0;0.0;0.0;12009.0;12007.5;12007.5;10002.328791773816;-2006.6712082261838
19;7300;ASH_COATED_OSMIUM;9992.0;10.0;;;;;10008.0;10.0;10011.0;25.0;;;10000.0;0.0;-10.5341796875;10000.0;10001.5;10001.5;10002.296617702428;2.2966177024281933
19;7300;INTARIAN_PEPPER_ROOT;12001.0;12.0;11998.0;16.0;;;12014.0;12.0;12017.0;16.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10002.47412982043;-2005.0258701795701
19;7400;ASH_COATED_OSMIUM;9993.0;12.0;9990.0;22.0;;;10009.0;12.0;10011.0;22.0;;;10001.0;0.0;-10.197265625;10001.0;10000.5;10000.5;10002.291070448742;1.2910704487421754
19;7400;INTARIAN_PEPPER_ROOT;12001.0;8.0;11998.0;17.0;;;12014.0;8.0;12017.0;17.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10002.396468268804;-2005.1035317311962
19;7500;ASH_COATED_OSMIUM;9990.0;29.0;;;;;10009.0;13.0;10011.0;29.0;;;9999.5;0.0;-10.181640625;9999.5;10000.5;10000.5;10002.534040160255;3.0340401602552447
19;7500;INTARIAN_PEPPER_ROOT;12001.0;10.0;11998.0;21.0;;;12014.0;10.0;;;;;12007.5;0.0;0.0;12007.5;12006.0;12006.0;10001.966001382652;-2005.5339986173476
19;7600;ASH_COATED_OSMIUM;9993.0;13.0;9990.0;27.0;;;10009.0;13.0;10011.0;27.0;;;10001.0;0.0;-10.2958984375;10001.0;10000.5;10000.5;10002.707114475306;1.7071144753062981
19;7600;INTARIAN_PEPPER_ROOT;;;;;;;12017.0;17.0;;;;;12017.0;0.0;0.0;;;;10002.30549330833;
19;7700;INTARIAN_PEPPER_ROOT;12001.0;10.0;11998.0;23.0;;;12014.0;10.0;12017.0;23.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10002.150170205077;-2005.3498297949227
19;7700;ASH_COATED_OSMIUM;9993.0;14.0;9991.0;25.0;;;10009.0;14.0;;;;;10001.0;0.0;-9.8642578125;10001.0;10000.0;10000.0;10001.676434740162;0.6764347401622217
19;7800;INTARIAN_PEPPER_ROOT;12001.0;9.0;11998.0;18.0;;;12014.0;9.0;12017.0;18.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10001.771847503587;-2005.7281524964128
19;7800;ASH_COATED_OSMIUM;9993.0;15.0;;;;;10009.0;15.0;10011.0;23.0;;;10001.0;0.0;-10.1435546875;10001.0;10002.0;10002.0;10001.247077304746;0.24707730474619893
19;7900;INTARIAN_PEPPER_ROOT;12001.0;8.0;11998.0;15.0;;;12014.0;8.0;12017.0;15.0;;;12007.5;0.0;0.0;12007.5;12007.5;12007.5;10001.041828918309;-2006.458171081691
19;7900;ASH_COATED_OSMIUM;9993.0;10.0;9990.0;22.0;;;10009.0;10.0;;;;;10001.0;0.0;-10.443359375;10001.0;9999.5;9999.5;10001.542191200924;0.5421912009242078
19;8000;INTARIAN_PEPPER_ROOT;12001.0;10.0;11998.0;20.0;;;12018.0;20.0;;;;;12009.5;0.0;0.0;12009.5;12008.0;12008.0;10001.582131427474;-2007.9178685725255
19;8000;ASH_COATED_OSMIUM;9992.0;13.0;;;;;10011.0;28.0;;;;;10001.5;0.0;-10.8779296875;10001.5;10001.5;10001.5;10001.780723109488;0.2807231094884628
19;8100;ASH_COATED_OSMIUM;9992.0;12.0;9989.0;25.0;;;10008.0;12.0;;;;;10000.0;0.0;-11.01953125;10000.0;9998.5;9998.5;10001.792927067601;1.7929270676013402
19;8100;INTARIAN_PEPPER_ROOT;12002.0;8.0;11999.0;15.0;;;12015.0;8.0;;;;;12008.5;0.0;0.0;12008.5;12007.0;12007.0;10001.420151619797;-2007.0798483802027
19;8200;ASH_COATED_OSMIUM;9992.0;10.0;9989.0;25.0;;;10008.0;10.0;;;;;10000.0;0.0;-11.0400390625;10000.0;9998.5;9998.5;10001.222669388522;1.222669388522263
19;8200;INTARIAN_PEPPER_ROOT;11999.0;25.0;;;;;12015.0;12.0;12018.0;25.0;;;12007.0;0.0;0.0;12007.0;12008.5;12008.5;10001.026296607983;-2005.9737033920173
19;8300;INTARIAN_PEPPER_ROOT;12002.0;10.0;11999.0;22.0;;;12015.0;10.0;12018.0;22.0;;;12008.5;0.0;0.0;12008.5;12008.5;12008.5;10000.246352739516;-2008.2536472604843
19;8300;ASH_COATED_OSMIUM;9990.0;28.0;;;;;10011.0;28.0;;;;;10000.5;0.0;-10.9365234375;10000.5;10000.5;10000.5;10000.124313158389;-0.3756868416112411
19;8400;INTARIAN_PEPPER_ROOT;12005.0;8.0;12002.0;10.0;11999.0;21.0;12015.0;10.0;12018.0;21.0;;;12010.0;0.0;0.0;12010.0;12008.5;12008.5;10000.140954919452;-2009.8590450805477
19;8400;ASH_COATED_OSMIUM;9998.0;3.0;9990.0;29.0;;;10008.0;11.0;10011.0;29.0;;;10003.0;0.0;-10.8310546875;10003.0;10000.5;10000.5;10000.318467037454;-2.6815329625460436
19;8500;ASH_COATED_OSMIUM;9992.0;14.0;9989.0;25.0;;;10010.0;25.0;;;;;10001.0;0.0;-11.1552734375;10001.0;9999.5;9999.5;10001.198261472297;0.19826147229650815
19;8500;INTARIAN_PEPPER_ROOT;12002.0;9.0;11999.0;24.0;;;12015.0;9.0;12018.0;24.0;;;12008.5;0.0;0.0;12008.5;12008.5;12008.5;10001.591007033374;-2006.908992966626
19;8600;ASH_COATED_OSMIUM;9992.0;13.0;9989.0;27.0;;;10008.0;13.0;10010.0;27.0;;;10000.0;0.0;-11.4619140625;10000.0;9999.5;9999.5;10001.500032072898;1.5000320728977385
19;8600;INTARIAN_PEPPER_ROOT;12002.0;11.0;11999.0;18.0;;;12015.0;11.0;12018.0;18.0;;;12008.5;0.0;0.0;12008.5;12008.5;12008.5;10001.429027225699;-2007.0709727743015
19;8700;INTARIAN_PEPPER_ROOT;12002.0;12.0;11999.0;23.0;;;12015.0;12.0;;;;;12008.5;0.0;0.0;12008.5;12007.0;12007.0;10002.011488862889;-2006.4885111371113
19;8700;ASH_COATED_OSMIUM;;;;;;;10010.0;22.0;;;;;10010.0;0.0;-11.5673828125;;;;10001.684200895324;
19;8800;INTARIAN_PEPPER_ROOT;12002.0;8.0;11999.0;16.0;;;12015.0;8.0;12018.0;16.0;;;12008.5;0.0;0.0;12008.5;12008.5;12008.5;10001.454544592661;-2007.0454554073385
19;8800;ASH_COATED_OSMIUM;9991.0;10.0;9989.0;30.0;;;10007.0;10.0;10010.0;30.0;;;9999.0;0.0;-11.546875;9999.0;9999.5;9999.5;10000.977480775533;1.9774807755329675
19;8900;ASH_COATED_OSMIUM;9989.0;26.0;;;;;10010.0;26.0;;;;;9999.5;0.0;-11.126953125;9999.5;9999.5;9999.5;10000.630222694694;1.130222694693657
19;8900;INTARIAN_PEPPER_ROOT;12002.0;12.0;11999.0;25.0;;;12018.0;25.0;;;;;12010.0;0.0;0.0;12010.0;12008.5;12008.5;10001.153883442796;-2008.8461165572044
19;9000;ASH_COATED_OSMIUM;9992.0;10.0;9990.0;23.0;;;10008.0;10.0;10011.0;23.0;;;10000.0;0.0;-10.66796875;10000.0;10000.5;10000.5;10001.437902831598;1.4379028315979667
19;9000;INTARIAN_PEPPER_ROOT;11999.0;21.0;;;;;12016.0;8.0;12019.0;21.0;;;12007.5;0.0;0.0;12007.5;12009.0;12009.0;10001.5621613142;-2005.9378386858007
19;9100;INTARIAN_PEPPER_ROOT;;;;;;;12016.0;8.0;12019.0;17.0;;;12016.0;0.0;0.0;;;;10001.41904216906;
19;9100;ASH_COATED_OSMIUM;9992.0;15.0;9990.0;22.0;;;10008.0;15.0;10011.0;22.0;;;10000.0;0.0;-10.71875;10000.0;10000.5;10000.5;10001.584350328949;1.584350328948858
19;9200;INTARIAN_PEPPER_ROOT;12003.0;11.0;12000.0;24.0;;;12016.0;11.0;12019.0;24.0;;;12009.5;0.0;0.0;12009.5;12009.5;12009.5;10002.066961399765;-2007.4330386002348
19;9200;ASH_COATED_OSMIUM;9990.0;25.0;;;;;10008.0;14.0;;;;;9999.0;0.0;-10.5615234375;9999.0;9999.0;9999.0;10002.123543387377;3.12354338737714
19;9300;ASH_COATED_OSMIUM;9992.0;13.0;;;;;10008.0;13.0;10010.0;29.0;;;10000.0;0.0;-11.0224609375;10000.0;10001.0;10001.0;10001.8905587325;1.8905587325007218
19;9300;INTARIAN_PEPPER_ROOT;12000.0;18.0;;;;;12016.0;9.0;12019.0;18.0;;;12008.0;0.0;0.0;12008.0;12009.5;12009.5;10002.226722305966;-2005.7732776940338
19;9400;ASH_COATED_OSMIUM;9992.0;15.0;9990.0;28.0;;;10002.0;4.0;10011.0;28.0;;;9997.0;0.0;-10.955078125;9997.0;10000.5;10000.5;10002.294398800954;5.294398800953786
19;9400;INTARIAN_PEPPER_ROOT;12013.0;8.0;12003.0;11.0;12000.0;18.0;12016.0;11.0;12019.0;18.0;;;12014.5;0.0;0.0;12014.5;12009.5;12009.5;10001.878354774388;-2012.6216452256122
19;9500;INTARIAN_PEPPER_ROOT;12003.0;9.0;;;;;12019.0;24.0;;;;;12011.0;0.0;0.0;12011.0;12011.0;12011.0;10001.7840514617;-2009.2159485383
19;9500;ASH_COATED_OSMIUM;9992.0;14.0;9990.0;24.0;;;10011.0;24.0;;;;;10001.5;0.0;-10.9765625;10001.5;10000.5;10000.5;10001.958235227488;0.45823522748833057
19;9600;INTARIAN_PEPPER_ROOT;12003.0;10.0;12000.0;21.0;;;12016.0;10.0;12019.0;21.0;;;12009.5;0.0;0.0;12009.5;12009.5;12009.5;10001.454544592661;-2008.0454554073385
19;9600;ASH_COATED_OSMIUM;9993.0;12.0;9990.0;20.0;;;10011.0;20.0;;;;;10002.0;0.0;-10.013671875;10002.0;10000.5;10000.5;10001.181619711235;-0.8183802887651836
19;9700;ASH_COATED_OSMIUM;9993.0;12.0;9991.0;30.0;;;10009.0;12.0;10012.0;30.0;;;10001.0;0.0;-9.517578125;10001.0;10001.5;10001.5;10001.43679338086;0.43679338086076314
19;9700;INTARIAN_PEPPER_ROOT;12003.0;12.0;12000.0;18.0;;;12016.0;12.0;12019.0;18.0;;;12009.5;0.0;0.0;12009.5;12009.5;12009.5;10000.865426251044;-2008.6345737489555
19;9800;ASH_COATED_OSMIUM;9994.0;15.0;9991.0;24.0;;;10010.0;15.0;10012.0;24.0;;;10002.0;0.0;-9.2255859375;10002.0;10001.5;10001.5;10000.601376975517;-1.3986230244827311
19;9800;INTARIAN_PEPPER_ROOT;12003.0;9.0;12000.0;15.0;;;12016.0;9.0;12019.0;15.0;;;12009.5;0.0;0.0;12009.5;12009.5;12009.5;10000.735620514755;-2008.7643794852447
19;9900;INTARIAN_PEPPER_ROOT;12003.0;11.0;12000.0;25.0;;;12016.0;11.0;12019.0;25.0;;;12009.5;0.0;0.0;12009.5;12009.5;12009.5;10000.94752560562;-2008.5524743943806
19;9900;ASH_COATED_OSMIUM;10004.0;5.0;9992.0;24.0;;;;;;;;;10004.0;0.0;-8.6328125;;;;10001.159430696483;
19;10000;INTARIAN_PEPPER_ROOT;12003.0;11.0;12000.0;19.0;;;12017.0;11.0;12020.0;19.0;;;12010.0;0.0;0.0;12010.0;12010.0;12010.0;10001.274813573185;-2008.7251864268146
19;10000;ASH_COATED_OSMIUM;9994.0;14.0;9992.0;27.0;;;10010.0;14.0;10013.0;27.0;;;10002.0;0.0;-8.775390625;10002.0;10002.5;10002.5;10000.954182310044;-1.0458176899555838
19;10100;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;20.0;;;10010.0;15.0;10013.0;20.0;;;10002.0;0.0;-8.7998046875;10002.0;10002.5;10002.5;10001.032953312408;-0.9670466875923012
19;10100;INTARIAN_PEPPER_ROOT;12001.0;15.0;;;;;12017.0;10.0;12020.0;15.0;;;12009.0;0.0;0.0;12009.0;12010.5;12010.5;10000.94308780267;-2008.0569121973294
19;10200;ASH_COATED_OSMIUM;9994.0;12.0;;;;;10010.0;12.0;10013.0;20.0;;;10002.0;0.0;-8.8701171875;10002.0;10003.5;10003.5;10000.525934325367;-1.474065674632584
19;10200;INTARIAN_PEPPER_ROOT;12004.0;12.0;;;;;12017.0;12.0;12020.0;25.0;;;12010.5;0.0;0.0;12010.5;12012.0;12012.0;10000.156487229777;-2010.3435127702232
19;10300;INTARIAN_PEPPER_ROOT;12004.0;9.0;12001.0;19.0;;;12017.0;9.0;12020.0;19.0;;;12010.5;0.0;0.0;12010.5;12010.5;12010.5;10000.304044177865;-2010.1959558221351
19;10300;ASH_COATED_OSMIUM;9994.0;11.0;9992.0;24.0;;;10013.0;24.0;;;;;10003.5;0.0;-8.7138671875;10003.5;10002.5;10002.5;10000.076606776676;-3.4233932233237283
19;10400;INTARIAN_PEPPER_ROOT;12004.0;9.0;12001.0;20.0;;;12017.0;9.0;12020.0;20.0;;;12010.5;0.0;0.0;12010.5;12010.5;12010.5;10000.193099104115;-2010.3069008958846
19;10400;ASH_COATED_OSMIUM;9994.0;11.0;;;;;10010.0;11.0;10013.0;25.0;;;10002.0;0.0;-8.7177734375;10002.0;10003.5;10003.5;10000.135407665764;-1.8645923342355673
19;10500;ASH_COATED_OSMIUM;9994.0;14.0;9992.0;26.0;;;10010.0;14.0;10013.0;26.0;;;10002.0;0.0;-8.7265625;10002.0;10002.5;10002.5;10000.654630610918;-1.345369389082407
19;10500;INTARIAN_PEPPER_ROOT;12004.0;9.0;12001.0;21.0;;;12017.0;9.0;;;;;12010.5;0.0;0.0;12010.5;12009.0;12009.0;10000.120984806177;-2010.3790151938229
19;10600;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;20.0;;;10010.0;10.0;10013.0;20.0;;;10002.0;0.0;-8.876953125;10002.0;10002.5;10002.5;10000.525934325367;-1.474065674632584
19;10600;INTARIAN_PEPPER_ROOT;12004.0;11.0;12001.0;18.0;;;12017.0;11.0;12020.0;18.0;;;12010.5;0.0;0.0;12010.5;12010.5;12010.5;10000.628003793217;-2009.8719962067826
19;10700;INTARIAN_PEPPER_ROOT;12004.0;10.0;12001.0;22.0;;;12017.0;10.0;12020.0;22.0;;;12010.5;0.0;0.0;12010.5;12010.5;12010.5;10000.36506396843;-2010.1349360315708
19;10700;ASH_COATED_OSMIUM;9992.0;24.0;;;;;10013.0;24.0;;;;;10002.5;0.0;-8.9638671875;10002.5;10002.5;10002.5;10000.60470532773;-1.8952946722693014
19;10800;INTARIAN_PEPPER_ROOT;12004.0;12.0;12001.0;22.0;;;12017.0;12.0;12020.0;22.0;;;12010.5;0.0;0.0;12010.5;12010.5;12010.5;10000.761137881718;-2009.7388621182818
19;10800;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;23.0;;;10010.0;10.0;;;;;10002.0;0.0;-8.5625;10002.0;10001.0;10001.0;10000.738948866969;-1.2610511330312875
19;10900;ASH_COATED_OSMIUM;9995.0;15.0;9992.0;22.0;;;10011.0;15.0;10013.0;22.0;;;10003.0;0.0;-8.4453125;10003.0;10002.5;10002.5;10001.311425447522;-1.688574552477803
19;10900;INTARIAN_PEPPER_ROOT;12008.0;7.0;12001.0;25.0;;;12017.0;9.0;12020.0;25.0;;;12012.5;0.0;0.0;12012.5;12010.5;12010.5;10001.685310346062;-2010.8146896539383
19;11000;INTARIAN_PEPPER_ROOT;12004.0;10.0;12001.0;19.0;;;12018.0;10.0;;;;;12011.0;0.0;0.0;12011.0;12009.5;12009.5;10001.251515107697;-2009.7484848923032
19;11000;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;26.0;;;;;;;;;9995.0;0.0;-8.4306640625;;;;10001.381320843986;
19;11100;INTARIAN_PEPPER_ROOT;12005.0;8.0;12002.0;19.0;;;12018.0;8.0;12021.0;19.0;;;12011.5;0.0;0.0;12011.5;12011.5;12011.5;10001.716374966712;-2009.7836250332875
19;11100;ASH_COATED_OSMIUM;9995.0;14.0;9992.0;30.0;;;10011.0;14.0;10013.0;30.0;;;10003.0;0.0;-8.478515625;10003.0;10002.5;10002.5;10002.010379412151;-0.9896205878485489
19;11200;INTARIAN_PEPPER_ROOT;12002.0;23.0;;;;;12018.0;9.0;12021.0;23.0;;;12010.0;0.0;0.0;12010.0;12011.5;12011.5;10001.225997740734;-2008.7740022592661
19;11200;ASH_COATED_OSMIUM;9992.0;28.0;;;;;10013.0;28.0;;;;;10002.5;0.0;-8.822265625;10002.5;10002.5;10002.5;10002.216737249328;-0.2832627506722929
19;11300;INTARIAN_PEPPER_ROOT;12005.0;9.0;12002.0;18.0;;;12018.0;9.0;12021.0;18.0;;;12011.5;0.0;0.0;12011.5;12011.5;12011.5;10002.475239271167;-2009.024760728833
19;11300;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;25.0;;;10010.0;13.0;10013.0;25.0;;;10002.0;0.0;-8.9931640625;10002.0;10002.5;10002.5;10002.124652838116;0.12465283811616246
19;11400;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;30.0;;;10013.0;30.0;;;;;10003.5;0.0;-8.8046875;10003.5;10002.5;10002.5;10001.389086999148;-2.110913000851724
19;11400;INTARIAN_PEPPER_ROOT;12005.0;10.0;12002.0;23.0;;;12018.0;10.0;12021.0;23.0;;;12011.5;0.0;0.0;12011.5;12011.5;12011.5;10001.416823267586;-2010.0831767324144
19;11500;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;28.0;;;10010.0;10.0;10013.0;28.0;;;10002.0;0.0;-8.9599609375;10002.0;10002.5;10002.5;10001.669778035737;-0.3302219642628188
19;11500;INTARIAN_PEPPER_ROOT;12002.0;24.0;;;;;12018.0;11.0;12021.0;24.0;;;12010.0;0.0;0.0;12010.0;12011.5;12011.5;10001.192714218609;-2008.8072857813913
19;11600;ASH_COATED_OSMIUM;9992.0;22.0;;;;;10010.0;13.0;10013.0;22.0;;;10001.0;0.0;-8.990234375;10001.0;10002.5;10002.5;10000.792202502369;-0.20779749763096333
19;11600;INTARIAN_PEPPER_ROOT;12005.0;12.0;12002.0;15.0;;;12018.0;12.0;12021.0;15.0;;;12011.5;0.0;0.0;12011.5;12011.5;12011.5;10000.54701388938;-2010.9529861106203
19;11700;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;20.0;;;10010.0;15.0;;;;;10002.0;0.0;-8.5625;10002.0;10001.0;10001.0;10001.075112440434;-0.9248875595658319
19;11700;INTARIAN_PEPPER_ROOT;12005.0;11.0;12002.0;18.0;;;12021.0;18.0;;;;;12013.0;0.0;0.0;12013.0;12011.5;12011.5;10000.994122536595;-2012.0058774634053
19;11800;ASH_COATED_OSMIUM;;;;;;;10010.0;14.0;;;;;10010.0;0.0;-9.208984375;;;;10000.659068413868;
19;11800;INTARIAN_PEPPER_ROOT;12005.0;11.0;;;;;12018.0;11.0;12021.0;17.0;;;12011.5;0.0;0.0;12011.5;12013.0;12013.0;10000.423864857516;-2011.0761351424844
19;11900;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;22.0;;;10010.0;10.0;10013.0;22.0;;;10002.0;0.0;-8.865234375;10002.0;10002.5;10002.5;10000.43163101268;-1.5683689873203548
19;11900;INTARIAN_PEPPER_ROOT;12005.0;8.0;12002.0;23.0;;;12018.0;8.0;12021.0;23.0;;;12011.5;0.0;0.0;12011.5;12011.5;12011.5;10000.931993295295;-2010.568006704705
19;12000;ASH_COATED_OSMIUM;9994.0;10.0;9992.0;27.0;;;10010.0;10.0;10013.0;27.0;;;10002.0;0.0;-8.8603515625;10002.0;10002.5;10002.5;10001.088425849284;-0.9115741507157509
19;12000;INTARIAN_PEPPER_ROOT;12005.0;9.0;;;;;12019.0;9.0;12022.0;25.0;;;12012.0;0.0;0.0;12012.0;12013.5;12013.5;10001.05847067937;-2010.9415293206293
19;12100;INTARIAN_PEPPER_ROOT;12006.0;10.0;12003.0;20.0;;;12019.0;10.0;;;;;12012.5;0.0;0.0;12012.5;12011.0;12011.0;10000.424974308255;-2012.0750256917454
19;12100;ASH_COATED_OSMIUM;9994.0;15.0;9992.0;23.0;;;10013.0;23.0;;;;;10003.5;0.0;-8.7939453125;10003.5;10002.5;10002.5;10000.829923827445;-2.6700761725551274
19;12200;INTARIAN_PEPPER_ROOT;12003.0;17.0;;;;;12019.0;12.0;12022.0;17.0;;;12011.0;0.0;0.0;12011.0;12012.5;12012.5;10000.379486828017;-2010.6205131719835
19;12200;ASH_COATED_OSMIUM;9994.0;12.0;9992.0;23.0;;;10013.0;23.0;;;;;10003.5;0.0;-8.6630859375;10003.5;10002.5;10002.5;10000.247462190253;-3.252537809747082
19;12300;INTARIAN_PEPPER_ROOT;;;;;;;12019.0;9.0;12022.0;21.0;;;12019.0;0.0;0.0;;;;10000.11543755249;
19;12300;ASH_COATED_OSMIUM;9994.0;13.0;9992.0;24.0;;;10010.0;13.0;;;;;10002.0;0.0;-8.513671875;10002.0;10001.0;10001.0;10000.831033278182;-1.1689667218179238
19;12400;INTARIAN_PEPPER_ROOT;12003.0;15.0;;;;;12019.0;8.0;12022.0;15.0;;;12011.0;0.0;0.0;12011.0;12012.5;12012.5;10000.924227140133;-2010.0757728598674
19;12400;ASH_COATED_OSMIUM;9992.0;29.0;;;;;10011.0;13.0;;;;;10001.5;0.0;-8.1220703125;10001.5;10001.5;10001.5;10000.902038125381;-0.5979618746187043
19;12500;ASH_COATED_OSMIUM;9995.0;10.0;9992.0;22.0;;;10011.0;10.0;10013.0;22.0;;;10003.0;0.0;-8.111328125;10003.0;10002.5;10002.5;10000.732292162544;-2.267707837456328
19;12500;INTARIAN_PEPPER_ROOT;12006.0;12.0;12003.0;23.0;;;12022.0;23.0;;;;;12014.0;0.0;0.0;12014.0;12012.5;12012.5;10001.502250974374;-2012.497749025626
19;12600;INTARIAN_PEPPER_ROOT;12003.0;23.0;;;;;12019.0;10.0;12022.0;23.0;;;12011.0;0.0;0.0;12011.0;12012.5;12012.5;10001.021858805034;-2009.9781411949662
19;12600;ASH_COATED_OSMIUM;9995.0;15.0;;;;;10011.0;15.0;10013.0;26.0;;;10003.0;0.0;-8.068359375;10003.0;10004.0;10004.0;10000.995231987334;-2.004768012666318
19;12700;ASH_COATED_OSMIUM;9992.0;27.0;;;;;10011.0;12.0;10013.0;27.0;;;10001.5;0.0;-8.388671875;10001.5;10002.5;10002.5;10000.964167366683;-0.5358326333171135
19;12700;INTARIAN_PEPPER_ROOT;12006.0;8.0;12003.0;21.0;;;12019.0;8.0;;;;;12012.5;0.0;0.0;12012.5;12011.0;12011.0;10000.93864999972;-2011.56135000028
19;12800;INTARIAN_PEPPER_ROOT;12003.0;22.0;;;;;;;;;;;12003.0;0.0;0.0;;;;10000.909804280545;
19;12800;ASH_COATED_OSMIUM;9994.0;13.0;;;;;10010.0;13.0;10013.0;28.0;;;10002.0;0.0;-8.7626953125;10002.0;10003.5;10003.5;10000.664615667556;-1.3353843324439367
19;12900;ASH_COATED_OSMIUM;9995.0;12.0;9992.0;21.0;;;10011.0;12.0;10013.0;21.0;;;10003.0;0.0;-8.4013671875;10003.0;10002.5;10002.5;10000.49376025398;-2.506239746020583
19;12900;INTARIAN_PEPPER_ROOT;12006.0;12.0;12003.0;23.0;;;12019.0;12.0;12022.0;23.0;;;12012.5;0.0;0.0;12012.5;12012.5;12012.5;10000.771122938357;-2011.7288770616433
19;13000;INTARIAN_PEPPER_ROOT;12006.0;8.0;12003.0;17.0;;;12020.0;8.0;12023.0;17.0;;;12013.0;0.0;0.0;12013.0;12013.0;12013.0;10000.88539636432;-2012.1146036356804
19;13000;ASH_COATED_OSMIUM;9995.0;12.0;;;;;10013.0;30.0;;;;;10004.0;0.0;-8.287109375;10004.0;10004.0;10004.0;10000.655740061655;-3.3442599383452034
19;13100;ASH_COATED_OSMIUM;9995.0;12.0;9993.0;21.0;;;10011.0;12.0;10014.0;21.0;;;10003.0;0.0;-7.84375;10003.0;10003.5;10003.5;10001.527768341337;-1.4722316586630768
19;13100;INTARIAN_PEPPER_ROOT;12004.0;24.0;;;;;12020.0;12.0;;;;;12012.0;0.0;0.0;12012.0;12012.0;12012.0;10001.484499762573;-2010.5155002374267
19;13200;INTARIAN_PEPPER_ROOT;12007.0;9.0;12004.0;21.0;;;12020.0;9.0;12023.0;21.0;;;12013.5;0.0;0.0;12013.5;12013.5;12013.5;10002.22894120744;-2011.2710587925594
19;13200;ASH_COATED_OSMIUM;9993.0;29.0;;;;;10012.0;12.0;10014.0;29.0;;;10002.5;0.0;-7.2275390625;10002.5;10003.5;10003.5;10002.251130222192;-0.24886977780806774
19;13300;ASH_COATED_OSMIUM;9995.0;12.0;9993.0;22.0;;;10011.0;12.0;;;;;10003.0;0.0;-7.5556640625;10003.0;10002.0;10002.0;10002.348761887091;-0.6512381129086862
19;13300;INTARIAN_PEPPER_ROOT;12004.0;15.0;;;;;12020.0;8.0;12023.0;15.0;;;12012.0;0.0;0.0;12012.0;12013.5;12013.5;10002.48300542633;-2009.5169945736707
19;13400;INTARIAN_PEPPER_ROOT;12007.0;8.0;12004.0;20.0;;;12020.0;8.0;12023.0;20.0;;;12013.5;0.0;0.0;12013.5;12013.5;12013.5;10002.194548234578;-2011.3054517654218
