day,timestamp,symbol,buyer,seller,aggressor,price,qty,notional,mid0,spread0,spr_regime,session,fwd_5_sym,fwd_5_u,fwd_5_h,mark_5_sym,mark_5_u,mark_5_h,fwd_20_sym,fwd_20_u,fwd_20_h,mark_20_sym,mark_20_u,mark_20_h,fwd_100_sym,fwd_100_u,fwd_100_h,mark_100_sym,mark_100_u,mark_100_h,baseline_loo_u20,resid_u20_bsr_loo
1,52800,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,tight,early,0.5,5245.5,9967.0,0.0,-2.0,-4.0,0.5,5244.5,9950.0,0.0,-3.0,-21.0,0.5,5244.0,9943.0,0.0,-3.5,-28.0,0.14210526315789473,-3.1421052631578945
1,53000,HYDROGEL_PACK,Mark 14,Mark 38,sell,9961.0,4,39844.0,9969.0,16.0,tight,early,9968.0,5245.5,9968.0,-1.0,0.0,-1.0,9947.5,5245.5,9947.5,-21.5,0.0,-21.5,9942.5,5242.5,9942.5,-26.5,-3.0,-26.5,-0.5844594594594594,0.5844594594594594
1,53400,VEV_5500,Mark 14,Mark 22,sell,7.0,2,14.0,7.5,1.0,tight,early,7.5,5244.5,9966.0,0.0,2.0,1.0,7.5,5247.5,9944.0,0.0,5.0,-21.0,7.5,5243.5,9937.0,0.0,1.0,-28.0,3.25,1.75
1,53400,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,tight,early,0.5,5244.5,9966.0,0.0,2.0,1.0,0.5,5247.5,9944.0,0.0,5.0,-21.0,0.5,5243.5,9937.0,0.0,1.0,-28.0,0.05789473684210526,4.942105263157894
1,53400,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,tight,early,0.5,5244.5,9966.0,0.0,2.0,1.0,0.5,5247.5,9944.0,0.0,5.0,-21.0,0.5,5243.5,9937.0,0.0,1.0,-28.0,0.05789473684210526,4.942105263157894
1,53800,VEV_4000,Mark 38,Mark 14,buy,1255.0,2,2510.0,1244.5,21.0,tight,early,1243.5,5243.5,9952.0,-1.0,1.0,-15.0,1245.5,5245.5,9947.0,1.0,3.0,-20.0,1242.5,5242.5,9938.0,-2.0,0.0,-29.0,0.045454545454545456,2.9545454545454546
1,54400,VEV_4000,Mark 14,Mark 38,sell,1234.0,3,3702.0,1244.5,21.0,tight,early,1243.5,5243.5,9948.0,-1.0,-1.0,-6.0,1245.5,5245.5,9953.0,1.0,1.0,-1.0,1244.5,5244.5,9940.5,0.0,0.0,-13.5,-0.08064516129032258,1.0806451612903225
1,57600,VEV_4000,Mark 38,Mark 14,buy,1257.0,3,3771.0,1246.5,21.0,tight,early,1248.5,5248.5,9955.0,2.0,2.0,1.0,1246.5,5246.5,9956.0,0.0,0.0,2.0,1246.5,5246.5,9954.0,0.0,0.0,0.0,0.09090909090909091,-0.09090909090909091
1,59300,HYDROGEL_PACK,Mark 14,Mark 38,sell,9949.0,4,39796.0,9957.0,16.0,tight,early,9955.0,5247.0,9955.0,-2.0,-0.5,-2.0,9952.0,5245.5,9952.0,-5.0,-2.0,-5.0,9957.5,5245.5,9957.5,0.5,-2.0,0.5,-0.5709459459459459,-1.429054054054054
1,59600,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5244.0,4,20976.0,5246.5,5.0,tight,early,5246.5,5246.5,9956.0,0.0,0.0,0.0,5245.5,5245.5,9953.0,-1.0,-1.0,-3.0,5244.5,5244.5,9962.0,-2.0,-2.0,6.0,-0.3135593220338983,-0.6864406779661016
1,60300,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5245.0,5,26225.0,5247.5,5.0,tight,early,5246.5,5246.5,9956.0,-1.0,-1.0,3.0,5243.5,5243.5,9942.0,-4.0,-4.0,-11.0,5242.5,5242.5,9956.0,-5.0,-5.0,3.0,-0.2627118644067797,-3.73728813559322
1,61100,HYDROGEL_PACK,Mark 38,Mark 14,buy,9961.0,2,19922.0,9953.0,16.0,tight,early,9953.0,5245.5,9953.0,0.0,0.0,0.0,9942.0,5242.0,9942.0,-11.0,-3.5,-11.0,9963.0,5241.5,9963.0,10.0,-4.0,10.0,0.2446043165467626,-3.7446043165467624
1,61400,HYDROGEL_PACK,Mark 38,Mark 14,buy,9962.0,2,19924.0,9954.0,16.0,tight,early,9948.0,5244.0,9948.0,-6.0,-2.5,-6.0,9937.0,5243.5,9937.0,-17.0,-3.0,-17.0,9961.0,5240.5,9961.0,7.0,-6.0,7.0,0.24100719424460432,-3.241007194244604
1,62100,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5243.0,6,31458.0,5245.5,5.0,tight,early,5243.5,5243.5,9939.0,-2.0,-2.0,-6.0,5241.5,5241.5,9939.0,-4.0,-4.0,-6.0,5243.5,5243.5,9963.0,-2.0,-2.0,18.0,-0.2627118644067797,-3.73728813559322
1,62600,VEV_4000,Mark 38,Mark 14,buy,1254.0,1,1254.0,1243.5,21.0,tight,early,1242.0,5242.0,9942.0,-1.5,-1.5,3.0,1242.5,5242.5,9941.0,-1.0,-1.0,2.0,1238.5,5238.5,9963.0,-5.0,-5.0,24.0,0.10606060606060606,-1.106060606060606
1,63100,VEV_4000,Mark 38,Mark 14,buy,1252.0,3,3756.0,1242.0,20.0,tight,early,1245.5,5245.5,9937.0,3.5,3.5,-5.0,1244.5,5244.5,9938.0,2.5,2.5,-4.0,1238.5,5238.5,9968.0,-3.5,-3.5,26.0,0.05303030303030303,2.446969696969697
1,63200,HYDROGEL_PACK,Mark 38,Mark 14,buy,9950.0,5,49750.0,9942.0,16.0,tight,early,9937.0,5243.5,9937.0,-5.0,1.0,-5.0,9937.0,5244.5,9937.0,-5.0,2.0,-5.0,9971.0,5237.5,9971.0,29.0,-5.0,29.0,0.20503597122302158,1.7949640287769784
1,63200,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5240.0,8,41920.0,5242.5,5.0,tight,early,5243.5,5243.5,9937.0,1.0,1.0,-5.0,5244.5,5244.5,9937.0,2.0,2.0,-5.0,5237.5,5237.5,9971.0,-5.0,-5.0,29.0,-0.3644067796610169,2.364406779661017
1,64200,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5245.0,6,31470.0,5242.5,5.0,tight,early,5243.5,5243.5,9936.0,1.0,1.0,-4.0,5242.0,5242.0,9946.0,-0.5,-0.5,6.0,5237.0,5237.0,9982.0,-5.5,-5.5,42.0,0.6140350877192983,-1.1140350877192984
1,64300,HYDROGEL_PACK,Mark 14,Mark 38,sell,9933.0,4,39732.0,9941.0,16.0,tight,early,9937.0,5242.5,9937.0,-4.0,0.0,-4.0,9951.0,5241.5,9951.0,10.0,-1.0,10.0,9983.0,5235.5,9983.0,42.0,-7.0,42.0,-0.5777027027027027,-0.42229729729729726
1,65400,HYDROGEL_PACK,Mark 14,Mark 38,sell,9930.0,4,39720.0,9938.0,16.0,tight,early,9942.5,5242.5,9942.5,4.5,-1.0,4.5,9956.0,5248.5,9956.0,18.0,5.0,18.0,9983.0,5239.5,9983.0,45.0,-4.0,45.0,-0.6182432432432432,5.618243243243243
1,65700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5240.0,8,41920.0,5242.5,5.0,tight,early,5242.0,5242.0,9946.0,-0.5,-0.5,0.5,5248.5,5248.5,9956.0,6.0,6.0,10.5,5237.5,5237.5,9981.0,-5.0,-5.0,35.5,-0.4322033898305085,6.432203389830509
1,65900,HYDROGEL_PACK,Mark 14,Mark 38,sell,9935.0,2,19870.0,9942.5,15.0,tight,early,9948.5,5242.0,9948.5,6.0,-0.5,6.0,9958.0,5247.5,9958.0,15.5,5.0,15.5,9983.0,5238.0,9983.0,40.5,-4.5,40.5,-0.6182432432432432,5.618243243243243
1,67700,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5250.0,4,21000.0,5248.5,3.0,tight,early,5246.5,5246.5,9958.0,-2.0,-2.0,2.0,5244.5,5244.5,9960.0,-4.0,-4.0,4.0,5237.5,5237.5,9993.0,-11.0,-11.0,37.0,0.6754385964912281,-4.675438596491228
1,68000,VEV_4000,Mark 38,Mark 14,buy,1258.0,2,2516.0,1247.5,21.0,tight,early,1246.5,5246.5,9959.0,-1.0,-1.0,-2.0,1243.5,5243.5,9957.0,-4.0,-4.0,-4.0,1238.5,5238.5,9995.0,-9.0,-9.0,34.0,0.15151515151515152,-4.151515151515151
1,69500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9952.0,2,19904.0,9959.5,15.0,tight,early,9957.0,5243.5,9957.0,-2.5,0.0,-2.5,9965.0,5240.5,9965.0,5.5,-3.0,5.5,9983.0,5240.0,9983.0,23.5,-3.5,23.5,-0.5641891891891891,-2.435810810810811
1,70500,VEV_4000,Mark 14,Mark 38,sell,1232.0,1,1232.0,1242.0,20.0,tight,early,1241.5,5241.5,9960.0,-0.5,-0.5,5.0,1239.0,5239.0,9967.0,-3.0,-3.0,12.0,1237.5,5237.5,9981.0,-4.5,-4.5,26.0,-0.016129032258064516,-2.9838709677419355
1,73400,VELVETFRUIT_EXTRACT,Mark 22,Mark 49,buy,5237.0,8,41896.0,5235.5,1.0,tight,early,5235.5,5235.5,9980.0,0.0,0.0,8.5,5239.5,5239.5,9983.0,4.0,4.0,11.5,5235.5,5235.5,9979.0,0.0,0.0,7.5,2.5,1.5
1,73400,VELVETFRUIT_EXTRACT,Mark 55,Mark 49,buy,5236.0,6,31416.0,5235.5,1.0,tight,early,5235.5,5235.5,9980.0,0.0,0.0,8.5,5239.5,5239.5,9983.0,4.0,4.0,11.5,5235.5,5235.5,9979.0,0.0,0.0,7.5,2.5,1.5
1,73500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9966.0,3,29898.0,9974.0,16.0,tight,early,9980.0,5236.5,9980.0,6.0,0.0,6.0,9980.0,5238.0,9980.0,6.0,1.5,6.0,9975.0,5235.5,9975.0,1.0,-1.0,1.0,-0.5945945945945946,2.0945945945945947
1,74100,VEV_5300,Mark 01,Mark 22,sell,42.0,3,126.0,43.0,2.0,tight,early,44.0,5239.5,9982.0,1.0,4.0,3.0,44.0,5238.5,9985.0,1.0,3.0,6.0,41.0,5231.5,9971.0,-2.0,-4.0,-8.0,-1.196969696969697,4.196969696969697
1,74100,VEV_5400,Mark 01,Mark 22,sell,14.0,3,42.0,14.5,1.0,tight,early,15.5,5239.5,9982.0,1.0,4.0,3.0,15.5,5238.5,9985.0,1.0,3.0,6.0,14.0,5231.5,9971.0,-0.5,-4.0,-8.0,0.25333333333333335,2.7466666666666666
1,74100,VEV_5500,Mark 01,Mark 22,sell,6.0,3,18.0,6.5,1.0,tight,early,6.5,5239.5,9982.0,0.0,4.0,3.0,6.5,5238.5,9985.0,0.0,3.0,6.0,6.5,5231.5,9971.0,0.0,-4.0,-8.0,0.022727272727272728,2.977272727272727
1,74100,VEV_6000,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,tight,early,0.5,5239.5,9982.0,0.0,4.0,3.0,0.5,5238.5,9985.0,0.0,3.0,6.0,0.5,5231.5,9971.0,0.0,-4.0,-8.0,0.07894736842105263,2.9210526315789473
1,74100,VEV_6500,Mark 01,Mark 22,sell,0.0,3,0.0,0.5,1.0,tight,early,0.5,5239.5,9982.0,0.0,4.0,3.0,0.5,5238.5,9985.0,0.0,3.0,6.0,0.5,5231.5,9971.0,0.0,-4.0,-8.0,0.07894736842105263,2.9210526315789473
1,74300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5238.0,6,31428.0,5235.5,5.0,tight,early,5240.0,5240.0,9981.0,4.5,4.5,-2.0,5239.5,5239.5,9986.0,4.0,4.0,3.0,5232.5,5232.5,9973.0,-3.0,-3.0,-10.0,0.5350877192982456,3.4649122807017543
1,74400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5235.0,4,20940.0,5237.5,5.0,tight,early,5239.5,5239.5,9980.0,2.0,2.0,-2.0,5237.5,5237.5,9985.0,0.0,0.0,3.0,5232.5,5232.5,9970.0,-5.0,-5.0,-12.0,-0.3305084745762712,0.3305084745762712
1,76600,HYDROGEL_PACK,Mark 38,Mark 14,buy,9995.0,3,29985.0,9987.0,16.0,tight,early,9991.0,5237.5,9991.0,4.0,0.0,4.0,9990.0,5238.5,9990.0,3.0,1.0,3.0,9964.0,5236.5,9964.0,-23.0,-1.0,-23.0,0.21223021582733814,0.7877697841726619
1,77300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5241.0,8,41928.0,5238.5,5.0,tight,early,5236.5,5236.5,9995.0,-2.0,-2.0,3.0,5239.5,5239.5,9988.0,1.0,1.0,-4.0,5239.5,5239.5,9965.0,1.0,1.0,-27.0,0.5877192982456141,0.4122807017543859
1,78300,VEV_4000,Mark 14,Mark 38,sell,1229.0,3,3687.0,1239.5,21.0,tight,early,1239.5,5239.5,9990.0,0.0,0.0,-3.0,1237.5,5237.5,9980.0,-2.0,-2.0,-13.0,1240.5,5240.5,9964.0,1.0,1.0,-29.0,-0.03225806451612903,-1.967741935483871
1,78400,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5238.0,7,36666.0,5237.0,2.0,tight,early,5237.5,5237.5,9991.0,0.5,0.5,0.0,5237.5,5237.5,9978.0,0.5,0.5,-13.0,5242.5,5242.5,9962.0,5.5,5.5,-29.0,2.0472972972972974,-1.5472972972972974
1,78500,HYDROGEL_PACK,Mark 38,Mark 14,buy,10000.0,4,40000.0,9992.0,16.0,tight,early,9989.5,5239.0,9989.5,-2.5,-2.0,-2.5,9981.0,5237.5,9981.0,-11.0,-3.5,-11.0,9960.0,5241.0,9960.0,-32.0,0.0,-32.0,0.2446043165467626,-3.7446043165467624
1,79000,HYDROGEL_PACK,Mark 14,Mark 38,sell,9982.0,3,29946.0,9989.5,15.0,tight,early,9983.0,5240.0,9983.0,-6.5,1.0,-6.5,9982.0,5236.5,9982.0,-7.5,-2.5,-7.5,9967.0,5243.0,9967.0,-22.5,4.0,-22.5,-0.5675675675675675,-1.9324324324324325
1,79800,HYDROGEL_PACK,Mark 38,Mark 14,buy,9994.0,6,59964.0,9986.0,16.0,tight,early,9980.0,5237.5,9980.0,-6.0,-2.0,-6.0,9970.0,5237.5,9970.0,-16.0,-2.0,-16.0,9965.0,5243.5,9965.0,-21.0,4.0,-21.0,0.23381294964028776,-2.2338129496402876
1,81300,HYDROGEL_PACK,Mark 14,Mark 38,sell,9970.0,6,59820.0,9978.0,16.0,tight,early,9970.0,5237.5,9970.0,-8.0,0.0,-8.0,9975.0,5234.0,9975.0,-3.0,-3.5,-3.0,9958.0,5241.5,9958.0,-20.0,4.0,-20.0,-0.5608108108108109,-2.939189189189189
1,81700,HYDROGEL_PACK,Mark 38,Mark 14,buy,9980.0,3,29940.0,9972.0,16.0,tight,early,9969.0,5237.5,9969.0,-3.0,0.5,-3.0,9973.0,5235.0,9973.0,1.0,-2.0,1.0,9958.0,5240.5,9958.0,-14.0,3.5,-14.0,0.23381294964028776,-2.2338129496402876
1,81900,HYDROGEL_PACK,Mark 38,Mark 14,buy,9978.0,2,19956.0,9970.0,16.0,tight,early,9971.0,5238.5,9971.0,1.0,0.5,1.0,9972.0,5234.5,9972.0,2.0,-3.5,2.0,9959.0,5240.5,9959.0,-11.0,2.5,-11.0,0.2446043165467626,-3.7446043165467624
1,82300,HYDROGEL_PACK,Mark 38,Mark 14,buy,9977.0,3,29931.0,9969.0,16.0,tight,early,9971.0,5235.5,9971.0,2.0,-2.0,2.0,9973.0,5232.5,9973.0,4.0,-5.0,4.0,9964.0,5242.5,9964.0,-5.0,5.0,-5.0,0.25539568345323743,-5.255395683453237
1,82300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,sell,5235.0,3,15705.0,5237.5,5.0,tight,early,5235.5,5235.5,9971.0,-2.0,-2.0,2.0,5232.5,5232.5,9973.0,-5.0,-5.0,4.0,5242.5,5242.5,9964.0,5.0,5.0,-5.0,-0.1388888888888889,-4.861111111111111
1,83200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5237.0,7,36659.0,5234.0,6.0,wide,early,5235.0,5235.0,9973.0,1.0,1.0,1.0,5234.5,5234.5,9968.0,0.5,0.5,-4.0,5244.5,5244.5,9964.0,10.5,10.5,-8.0,0.658273381294964,-0.15827338129496404
1,84300,VEV_4000,Mark 38,Mark 14,buy,1243.0,1,1243.0,1232.5,21.0,tight,early,1234.5,5234.5,9968.5,2.0,2.0,-4.5,1237.5,5237.5,9965.0,5.0,5.0,-8.0,1243.5,5243.5,9965.0,11.0,11.0,-8.0,0.015151515151515152,4.984848484848484
1,84600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5233.0,8,41864.0,5232.0,2.0,tight,early,5236.5,5236.5,9970.0,4.5,4.5,-1.0,5236.5,5236.5,9964.0,4.5,4.5,-7.0,5244.5,5244.5,9965.0,12.5,12.5,-6.0,1.9932432432432432,2.506756756756757
1,85300,VEV_5300,Mark 14,Mark 22,sell,42.0,2,84.0,43.0,2.0,tight,early,43.0,5235.5,9969.0,0.0,0.5,1.5,44.0,5239.5,9965.0,1.0,4.5,-2.5,46.0,5243.5,9964.0,3.0,8.5,-3.5,1.4230769230769231,3.0769230769230766
1,85300,VEV_5400,Mark 01,Mark 22,sell,14.0,2,28.0,14.5,1.0,tight,early,14.5,5235.5,9969.0,0.0,0.5,1.5,15.5,5239.5,9965.0,1.0,4.5,-2.5,16.0,5243.5,9964.0,1.5,8.5,-3.5,0.23333333333333334,4.266666666666667
1,85300,VEV_5500,Mark 01,Mark 22,sell,6.0,2,12.0,6.5,1.0,tight,early,6.5,5235.5,9969.0,0.0,0.5,1.5,6.5,5239.5,9965.0,0.0,4.5,-2.5,7.0,5243.5,9964.0,0.5,8.5,-3.5,0.005681818181818182,4.494318181818182
1,85300,VEV_6000,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,tight,early,0.5,5235.5,9969.0,0.0,0.5,1.5,0.5,5239.5,9965.0,0.0,4.5,-2.5,0.5,5243.5,9964.0,0.0,8.5,-3.5,0.06315789473684211,4.436842105263158
1,85300,VEV_6500,Mark 01,Mark 22,sell,0.0,2,0.0,0.5,1.0,tight,early,0.5,5235.5,9969.0,0.0,0.5,1.5,0.5,5239.5,9965.0,0.0,4.5,-2.5,0.5,5243.5,9964.0,0.0,8.5,-3.5,0.06315789473684211,4.436842105263158
1,86100,VEV_5400,Mark 01,Mark 22,sell,14.0,5,70.0,15.0,2.0,wide,early,14.5,5236.5,9964.0,-0.5,-0.5,0.0,15.5,5240.5,9973.0,0.5,3.5,9.0,15.5,5241.5,9963.0,0.5,4.5,-1.0,0.037037037037037035,3.462962962962963
1,86100,VEV_5500,Mark 01,Mark 22,sell,6.0,5,30.0,6.5,1.0,tight,early,6.5,5236.5,9964.0,0.0,-0.5,0.0,6.5,5240.5,9973.0,0.0,3.5,9.0,6.5,5241.5,9963.0,0.0,4.5,-1.0,0.017045454545454544,3.4829545454545454
1,86100,VEV_6000,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,tight,early,0.5,5236.5,9964.0,0.0,-0.5,0.0,0.5,5240.5,9973.0,0.0,3.5,9.0,0.5,5241.5,9963.0,0.0,4.5,-1.0,0.07368421052631578,3.4263157894736844
1,86100,VEV_6500,Mark 01,Mark 22,sell,0.0,5,0.0,0.5,1.0,tight,early,0.5,5236.5,9964.0,0.0,-0.5,0.0,0.5,5240.5,9973.0,0.0,3.5,9.0,0.5,5241.5,9963.0,0.0,4.5,-1.0,0.07368421052631578,3.4263157894736844
1,87900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,sell,5239.0,3,15717.0,5241.5,5.0,tight,early,5242.5,5242.5,9962.0,1.0,1.0,-10.0,5243.0,5243.0,9963.0,1.5,1.5,-9.0,5242.5,5242.5,9952.0,1.0,1.0,-20.0,-0.3559322033898305,1.8559322033898304
1,88500,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,buy,5242.0,6,31452.0,5241.0,2.0,tight,early,5243.0,5243.0,9967.0,2.0,2.0,7.0,5244.5,5244.5,9958.0,3.5,3.5,-2.0,5245.5,5245.5,9952.0,4.5,4.5,-8.0,2.0067567567567566,1.4932432432432434
1,89300,VEV_4000,Mark 14,Mark 38,sell,1232.0,3,3696.0,1242.5,21.0,tight,early,1238.0,5243.5,9965.0,-4.5,1.0,-5.5,1241.5,5241.5,9958.0,-1.0,-1.0,-12.5,1245.5,5244.0,9953.0,3.0,1.5,-17.5,-0.04838709677419355,-0.9516129032258065
1,89800,VEV_5300,Mark 01,Mark 22,sell,45.0,4,180.0,46.0,2.0,tight,early,46.0,5243.5,9962.0,0.0,0.0,-3.0,45.0,5241.5,9957.0,-1.0,-2.0,-8.0,47.0,5247.5,9945.0,1.0,4.0,-20.0,-1.0454545454545454,-0.9545454545454546
1,89800,VEV_5400,Mark 01,Mark 22,sell,15.0,4,60.0,16.0,2.0,wide,early,16.0,5243.5,9962.0,0.0,0.0,-3.0,15.5,5241.5,9957.0,-0.5,-2.0,-8.0,17.0,5247.5,9945.0,1.0,4.0,-20.0,0.10493827160493827,-2.1049382716049383
1,89800,VEV_6000,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,tight,early,0.5,5243.5,9962.0,0.0,0.0,-3.0,0.5,5241.5,9957.0,0.0,-2.0,-8.0,0.5,5247.5,9945.0,0.0,4.0,-20.0,0.13157894736842105,-2.1315789473684212
1,89800,VEV_6500,Mark 01,Mark 22,sell,0.0,4,0.0,0.5,1.0,tight,early,0.5,5243.5,9962.0,0.0,0.0,-3.0,0.5,5241.5,9957.0,0.0,-2.0,-8.0,0.5,5247.5,9945.0,0.0,4.0,-20.0,0.13157894736842105,-2.1315789473684212
1,91100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5244.0,6,31464.0,5241.5,5.0,tight,early,5241.5,5241.5,9959.0,0.0,0.0,3.0,5244.0,5244.0,9965.0,2.5,2.5,9.0,5248.5,5248.5,9940.0,7.0,7.0,-16.0,0.5614035087719298,1.9385964912280702
1,92000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5243.0,8,41944.0,5240.5,5.0,tight,early,5243.5,5243.5,9964.0,3.0,3.0,3.0,5245.5,5245.5,9969.0,5.0,5.0,8.0,5244.0,5244.0,9951.0,3.5,3.5,-10.0,0.5175438596491229,4.482456140350877
1,92100,HYDROGEL_PACK,Mark 14,Mark 38,sell,9955.0,4,39820.0,9963.0,16.0,tight,early,9966.0,5243.5,9966.0,3.0,3.0,3.0,9970.0,5246.5,9970.0,7.0,6.0,7.0,9952.0,5244.5,9952.0,-11.0,4.0,-11.0,-0.625,6.625
1,92500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9956.0,2,19912.0,9964.0,16.0,tight,early,9963.0,5244.0,9963.0,-1.0,0.5,-1.0,9964.0,5243.5,9964.0,0.0,0.0,0.0,9949.5,5245.5,9949.5,-14.5,2.0,-14.5,-0.5844594594594594,0.5844594594594594
1,93700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5246.0,6,31476.0,5243.5,5.0,tight,early,5245.5,5245.5,9967.0,2.0,2.0,-3.0,5241.5,5241.5,9961.0,-2.0,-2.0,-9.0,5246.5,5246.5,9953.0,3.0,3.0,-17.0,-1.4821428571428572,-0.5178571428571428
1,93800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,buy,5246.0,7,36722.0,5243.5,5.0,tight,early,5243.5,5243.5,9965.0,0.0,0.0,-4.0,5241.5,5241.5,9962.0,-2.0,-2.0,-7.0,5247.5,5247.5,9954.0,4.0,4.0,-15.0,-1.4821428571428572,-0.5178571428571428
1,94400,HYDROGEL_PACK,Mark 38,Mark 14,buy,9974.0,4,39896.0,9966.0,16.0,tight,early,9966.0,5243.0,9966.0,0.0,-0.5,0.0,9964.0,5243.5,9964.0,-2.0,0.0,-2.0,9954.0,5249.5,9954.0,-12.0,6.0,-12.0,0.21942446043165467,-0.21942446043165467
1,97100,HYDROGEL_PACK,Mark 14,Mark 38,sell,9950.0,2,19900.0,9958.0,16.0,tight,early,9959.0,5244.5,9959.0,1.0,2.0,1.0,9952.0,5245.5,9952.0,-6.0,3.0,-6.0,9960.0,5260.0,9960.0,2.0,17.5,2.0,-0.6047297297297297,3.60472972972973
1,98600,HYDROGEL_PACK,Mark 38,Mark 14,buy,9962.0,2,19924.0,9954.0,16.0,tight,early,9952.0,5245.5,9952.0,-2.0,-1.0,-2.0,9952.5,5246.0,9952.5,-1.5,-0.5,-1.5,9964.0,5264.5,9964.0,10.0,18.0,10.0,0.22302158273381295,-0.7230215827338129
1,99000,HYDROGEL_PACK,Mark 38,Mark 14,buy,9961.0,3,29883.0,9953.0,16.0,tight,early,9951.5,5246.5,9951.5,-1.5,0.5,-1.5,9944.0,5248.0,9944.0,-9.0,2.0,-9.0,9964.0,5264.5,9964.0,11.0,18.5,11.0,0.20503597122302158,1.7949640287769784
1,100500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5248.0,4,20992.0,5245.5,5.0,tight,early,5248.0,5248.0,9944.0,2.5,2.5,-9.0,5245.5,5245.5,9949.5,0.0,0.0,-3.5,5267.5,5267.5,9957.0,22.0,22.0,4.0,0.6052631578947368,-0.6052631578947368
1,101400,HYDROGEL_PACK,Mark 14,Mark 38,sell,9936.0,5,49680.0,9944.0,16.0,tight,early,9951.0,5245.0,9951.0,7.0,-5.5,7.0,9948.0,5245.5,9948.0,4.0,-5.0,4.0,9957.0,5266.5,9957.0,13.0,16.0,13.0,-0.5506756756756757,-4.449324324324325
1,101500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9935.0,6,59610.0,9943.0,16.0,tight,early,9951.0,5244.0,9951.0,8.0,-5.5,8.0,9948.0,5246.5,9948.0,5.0,-3.0,5.0,9957.0,5264.5,9957.0,14.0,15.0,14.0,-0.5641891891891891,-2.435810810810811
1,102500,VEV_4000,Mark 14,Mark 38,sell,1235.0,1,1235.0,1245.5,21.0,tight,early,1247.5,5247.5,9945.0,2.0,2.0,-4.5,1249.5,5249.5,9952.0,4.0,4.0,2.5,1263.0,5264.5,9957.0,17.5,19.0,7.5,-0.12903225806451613,4.129032258064516
1,102800,VEV_4000,Mark 14,Mark 38,sell,1236.0,1,1236.0,1246.5,21.0,tight,early,1246.5,5246.5,9948.0,0.0,-0.5,0.0,1249.5,5249.5,9949.0,3.0,2.5,1.0,1261.5,5261.0,9952.0,15.0,14.0,4.0,-0.10483870967741936,2.6048387096774195
1,103100,HYDROGEL_PACK,Mark 38,Mark 14,buy,9952.0,4,39808.0,9944.0,16.0,tight,early,9951.0,5245.5,9951.0,7.0,0.0,7.0,9950.0,5253.5,9950.0,6.0,8.0,6.0,9950.0,5260.5,9950.0,6.0,15.0,6.0,0.1618705035971223,7.838129496402877
1,103500,HYDROGEL_PACK,Mark 14,Mark 38,sell,9940.0,3,29820.0,9948.0,16.0,tight,early,9953.0,5247.5,9953.0,5.0,1.0,5.0,9945.5,5256.5,9945.5,-2.5,10.0,-2.5,9947.0,5261.5,9947.0,-1.0,15.0,-1.0,-0.652027027027027,10.652027027027026
1,104400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,buy,5252.0,6,31512.0,5249.5,5.0,tight,early,5250.5,5250.5,9950.0,1.0,1.0,-4.0,5259.0,5259.0,9958.0,9.5,9.5,4.0,5265.5,5265.5,9948.0,16.0,16.0,-6.0,0.43859649122807015,9.06140350877193
1,107100,HYDROGEL_PACK,Mark 14,Mark 38,sell,9952.0,5,49760.0,9960.0,16.0,tight,early,9960.0,5261.5,9960.0,0.0,1.5,0.0,9965.0,5266.5,9965.0,5.0,6.5,5.0,9959.0,5255.0,9959.0,-1.0,-5.0,-1.0,-0.6283783783783784,7.128378378378378
