day,timestamp,s5200,s5300,s_ext,m_ext
1,452000,3.0,2.0,6.0,5247.0
1,110400,3.0,3.0,6.0,5268.0
1,782700,3.0,2.0,5.0,5257.5
1,195600,1.0,2.0,5.0,5235.5
1,697400,3.0,2.0,5.0,5237.5
1,831500,3.0,2.0,5.0,5242.5
1,52600,3.0,2.0,5.0,5247.5
1,420300,3.0,2.0,5.0,5227.5
1,327200,3.0,3.0,5.0,5253.5
1,109100,3.0,2.0,5.0,5266.5
1,245200,3.0,2.0,5.0,5253.5
1,82000,3.0,3.0,5.0,5237.5
1,383600,3.0,2.0,5.0,5248.5
1,229300,3.0,2.0,5.0,5248.5
1,220600,3.0,2.0,6.0,5246.0
1,648000,2.0,1.0,6.0,5207.0
1,710500,1.0,2.0,5.0,5256.5
1,111700,3.0,2.0,5.0,5262.5
1,254500,3.0,2.0,5.0,5264.5
1,675100,2.0,2.0,5.0,5229.5
1,810500,2.0,2.0,5.0,5240.5
1,436200,2.0,2.0,5.0,5233.5
1,182200,3.0,2.0,5.0,5243.5
1,990500,3.0,2.0,5.0,5260.5
1,999800,3.0,2.0,5.0,5266.5
1,289900,3.0,2.0,5.0,5269.5
1,937500,3.0,2.0,6.0,5259.0
1,67600,2.0,2.0,5.0,5246.5
1,265300,3.0,2.0,6.0,5251.0
1,953800,3.0,2.0,6.0,5260.0
1,751800,3.0,3.0,5.0,5269.5
1,449400,3.0,2.0,5.0,5244.5
1,500800,3.0,2.0,5.0,5244.5
1,88100,3.0,2.0,5.0,5240.5
1,689600,2.0,2.0,5.0,5237.5
1,846400,4.0,3.0,5.0,5261.5
1,981000,3.0,2.0,5.0,5257.5
1,22000,3.0,2.0,5.0,5227.5
1,906700,3.0,2.0,5.0,5250.5
1,73600,3.0,2.0,6.0,5237.0
1,8200,3.0,3.0,3.0,5245.5
1,538500,2.0,2.0,5.0,5235.5
1,78300,3.0,2.0,5.0,5239.5
1,243000,3.0,2.0,5.0,5255.5
1,4500,1.0,1.0,5.0,5254.5
1,257300,3.0,3.0,5.0,5263.5
1,297900,3.0,2.0,6.0,5271.0
1,291100,3.0,3.0,3.0,5273.5
1,335300,3.0,2.0,5.0,5247.5
1,495400,3.0,2.0,5.0,5238.5
1,225700,3.0,2.0,5.0,5250.5
1,452200,3.0,2.0,5.0,5247.5
1,678500,3.0,2.0,5.0,5225.5
1,673100,3.0,2.0,5.0,5221.5
1,117200,3.0,2.0,5.0,5255.5
1,793500,3.0,2.0,5.0,5254.5
1,184000,3.0,2.0,5.0,5242.5
1,626700,2.0,2.0,6.0,5230.0
1,244500,3.0,3.0,5.0,5255.5
1,744500,4.0,2.0,3.0,5275.5
1,180600,3.0,2.0,5.0,5248.5
1,480900,3.0,3.0,5.0,5249.5
1,490800,2.0,2.0,5.0,5242.5
1,951900,3.0,3.0,5.0,5258.5
1,586800,3.0,2.0,5.0,5243.5
1,727300,3.0,2.0,4.0,5260.0
1,102400,3.0,2.0,5.0,5245.5
1,196100,3.0,2.0,5.0,5233.5
1,554000,2.0,2.0,5.0,5230.5
1,741900,1.0,1.0,5.0,5265.5
1,164600,3.0,2.0,5.0,5253.5
1,324900,3.0,2.0,6.0,5250.0
1,773300,3.0,3.0,5.0,5259.5
1,80400,3.0,2.0,5.0,5237.5
1,248900,3.0,2.0,5.0,5263.5
1,932500,3.0,2.0,5.0,5271.5
1,885800,2.0,2.0,5.0,5252.5
1,855100,3.0,2.0,5.0,5274.5
1,500000,3.0,2.0,5.0,5243.5
1,841000,2.0,2.0,5.0,5253.5
1,951800,3.0,3.0,5.0,5258.5
1,865100,3.0,2.0,5.0,5253.5
1,384000,3.0,2.0,5.0,5250.5
1,640200,3.0,2.0,5.0,5215.5
1,932100,3.0,2.0,5.0,5273.5
1,495100,2.0,2.0,6.0,5237.0
1,600,3.0,2.0,2.0,5245.0
1,635500,3.0,1.0,5.0,5217.5
1,807200,3.0,2.0,6.0,5249.0
1,658400,2.0,2.0,5.0,5209.5
1,397900,3.0,2.0,5.0,5239.5
1,194700,3.0,2.0,6.0,5235.0
1,485600,2.0,2.0,5.0,5241.5
1,66200,3.0,2.0,6.0,5242.0
1,738100,3.0,2.0,5.0,5271.5
1,261900,3.0,2.0,6.0,5255.0
1,15900,3.0,2.0,5.0,5233.5
1,209300,3.0,2.0,5.0,5248.5
1,9800,3.0,2.0,5.0,5246.5
1,92900,3.0,3.0,5.0,5242.5
1,579300,3.0,2.0,5.0,5237.5
1,457900,3.0,2.0,5.0,5243.5
1,814500,3.0,2.0,5.0,5229.5
1,885900,3.0,2.0,5.0,5254.5
1,438800,3.0,2.0,5.0,5236.5
1,765900,3.0,2.0,6.0,5272.0
1,290000,3.0,2.0,5.0,5271.5
1,495000,3.0,2.0,5.0,5236.5
1,689100,3.0,2.0,5.0,5234.5
1,377000,3.0,2.0,5.0,5248.5
1,773400,3.0,2.0,5.0,5258.5
1,922200,3.0,2.0,5.0,5273.5
1,784100,3.0,3.0,2.0,5261.0
1,856400,3.0,3.0,6.0,5271.0
1,630100,3.0,1.0,5.0,5220.5
1,214000,3.0,2.0,5.0,5255.5
1,307700,3.0,2.0,5.0,5270.5
1,515100,3.0,3.0,5.0,5267.5
1,426400,2.0,2.0,6.0,5235.0
1,539200,2.0,2.0,5.0,5237.5
1,566000,3.0,2.0,5.0,5234.5
1,220900,3.0,2.0,5.0,5244.5
1,58200,3.0,2.0,6.0,5246.0
1,285700,3.0,2.0,5.0,5264.5
1,189800,2.0,2.0,5.0,5239.5
1,946400,3.0,2.0,5.0,5244.5
1,730100,3.0,2.0,6.0,5267.0
1,123300,3.0,2.0,5.0,5264.5
1,14700,3.0,2.0,5.0,5234.5
1,511200,3.0,3.0,6.0,5265.0
1,347200,3.0,3.0,3.0,5248.5
1,740200,3.0,2.0,5.0,5262.5
1,273900,3.0,2.0,5.0,5259.5
1,768200,4.0,2.0,5.0,5275.5
1,33700,3.0,2.0,5.0,5235.5
1,103800,3.0,2.0,5.0,5247.5
1,699000,2.0,2.0,5.0,5232.5
1,612800,2.0,2.0,5.0,5225.5
1,238500,3.0,2.0,5.0,5248.5
1,887000,3.0,3.0,6.0,5255.0
1,25900,3.0,2.0,5.0,5230.5
1,426700,2.0,2.0,5.0,5234.5
1,393100,2.0,2.0,6.0,5244.0
1,750100,3.0,2.0,5.0,5272.5
1,127300,3.0,3.0,5.0,5264.5
1,464900,3.0,2.0,2.0,5250.0
1,639900,2.0,2.0,5.0,5214.5
1,770700,3.0,2.0,5.0,5267.5
1,993200,3.0,3.0,5.0,5261.5
1,226300,3.0,2.0,5.0,5253.5
1,792300,3.0,2.0,5.0,5258.5
1,659300,2.0,2.0,5.0,5211.5
1,759300,4.0,2.0,5.0,5275.5
1,837400,3.0,2.0,5.0,5253.5
1,923600,3.0,2.0,5.0,5271.5
1,672100,2.0,2.0,3.0,5220.5
1,373300,3.0,2.0,5.0,5254.5
1,536000,3.0,2.0,5.0,5242.5
1,28800,2.0,2.0,5.0,5242.5
1,564700,3.0,2.0,5.0,5231.5
1,241400,3.0,3.0,5.0,5258.5
1,638200,2.0,2.0,6.0,5213.0
1,475800,3.0,2.0,6.0,5255.0
1,904200,3.0,3.0,5.0,5259.5
1,265200,3.0,2.0,5.0,5252.5
1,4000,3.0,2.0,5.0,5252.5
1,573800,3.0,2.0,6.0,5235.0
1,880400,3.0,2.0,5.0,5238.5
1,426600,3.0,2.0,2.0,5237.0
1,306500,3.0,2.0,6.0,5265.0
1,579900,2.0,2.0,5.0,5234.5
1,608300,2.0,2.0,5.0,5220.5
1,784000,3.0,2.0,5.0,5259.5
1,231400,2.0,2.0,5.0,5243.5
1,207800,2.0,2.0,2.0,5246.0
1,624800,3.0,2.0,5.0,5237.5
1,413700,3.0,2.0,5.0,5233.5
1,634400,2.0,2.0,5.0,5216.5
1,89500,3.0,2.0,5.0,5243.5
1,96100,3.0,2.0,5.0,5241.5
1,302800,3.0,2.0,3.0,5270.5
1,489400,2.0,2.0,5.0,5240.5
1,913900,3.0,2.0,6.0,5265.0
1,478100,2.0,2.0,5.0,5254.5
1,972900,3.0,2.0,5.0,5259.5
1,620800,3.0,2.0,5.0,5231.5
1,42800,3.0,2.0,5.0,5231.5
1,126000,4.0,2.0,6.0,5263.0
1,264000,3.0,2.0,2.0,5251.0
1,335800,3.0,2.0,5.0,5248.5
1,883600,3.0,2.0,6.0,5250.0
1,947500,3.0,2.0,5.0,5248.5
1,453200,2.0,2.0,6.0,5249.0
1,747700,3.0,3.0,5.0,5271.5
1,607000,2.0,2.0,5.0,5222.5
1,398000,3.0,2.0,5.0,5240.5
1,783800,3.0,2.0,5.0,5261.5
1,319200,2.0,2.0,5.0,5246.5
1,341800,3.0,2.0,5.0,5249.5
1,692000,2.0,2.0,5.0,5235.5
1,681500,2.0,2.0,5.0,5222.5
1,752600,3.0,2.0,5.0,5269.5
1,264600,2.0,3.0,5.0,5253.5
1,69500,3.0,3.0,5.0,5243.5
1,192500,3.0,2.0,5.0,5233.5
1,153700,3.0,2.0,2.0,5257.0
1,57500,3.0,2.0,5.0,5246.5
1,504400,3.0,2.0,5.0,5253.5
1,716100,3.0,3.0,5.0,5272.5
1,459100,3.0,2.0,5.0,5246.5
1,383500,2.0,3.0,5.0,5247.5
1,532800,3.0,2.0,5.0,5249.5
1,993700,3.0,2.0,6.0,5263.0
1,202800,3.0,2.0,5.0,5242.5
1,288300,3.0,2.0,5.0,5265.5
1,61600,3.0,2.0,5.0,5245.5
1,685500,3.0,2.0,5.0,5229.5
1,350500,3.0,2.0,5.0,5246.5
1,294100,3.0,2.0,5.0,5273.5
1,301700,3.0,3.0,5.0,5270.5
1,575600,3.0,2.0,5.0,5236.5
1,699900,3.0,2.0,5.0,5238.5
1,717200,3.0,3.0,6.0,5270.0
1,414100,3.0,2.0,6.0,5235.0
1,691200,3.0,2.0,5.0,5239.5
1,593000,3.0,2.0,5.0,5241.5
1,496600,2.0,2.0,5.0,5240.5
1,154000,3.0,2.0,5.0,5251.5
1,753000,3.0,2.0,5.0,5265.5
1,95400,3.0,2.0,3.0,5244.5
1,900000,2.0,2.0,5.0,5249.5
1,271100,3.0,2.0,5.0,5257.5
1,91300,3.0,2.0,5.0,5241.5
1,611500,3.0,2.0,5.0,5224.5
1,96400,3.0,2.0,5.0,5243.5
1,107300,3.0,2.0,5.0,5262.5
1,279300,3.0,2.0,5.0,5256.5
1,922000,3.0,2.0,3.0,5273.5
1,20900,2.0,2.0,6.0,5227.0
1,128800,3.0,2.0,5.0,5264.5
1,239700,3.0,2.0,5.0,5254.5
1,612000,3.0,2.0,5.0,5222.5
1,621400,3.0,2.0,5.0,5233.5
1,836400,3.0,2.0,5.0,5249.5
1,596100,3.0,2.0,5.0,5242.5
1,432200,2.0,2.0,5.0,5229.5
1,272000,3.0,2.0,6.0,5259.0
1,223700,3.0,2.0,5.0,5247.5
1,907500,3.0,2.0,5.0,5253.5
1,571800,3.0,2.0,6.0,5237.0
1,399000,3.0,2.0,5.0,5239.5
1,100500,3.0,2.0,5.0,5245.5
1,160000,3.0,3.0,5.0,5253.5
1,920200,3.0,2.0,5.0,5272.5
1,43700,2.0,2.0,5.0,5232.5
1,21500,3.0,2.0,5.0,5229.5
1,158900,3.0,3.0,2.0,5253.0
1,937700,3.0,2.0,6.0,5260.0
1,785100,3.0,2.0,5.0,5255.5
1,908600,3.0,2.0,5.0,5257.5
1,146200,3.0,2.0,6.0,5263.0
1,466800,3.0,2.0,6.0,5252.0
1,575500,3.0,2.0,5.0,5235.5
1,382400,3.0,3.0,5.0,5253.5
1,636800,3.0,2.0,6.0,5219.0
1,519700,3.0,2.0,5.0,5259.5
1,7900,3.0,2.0,5.0,5247.5
1,620400,2.0,2.0,5.0,5232.5
1,389700,3.0,2.0,3.0,5245.5
1,782500,3.0,2.0,5.0,5258.5
1,998100,3.0,2.0,5.0,5267.5
1,689900,3.0,2.0,5.0,5237.5
1,417800,3.0,2.0,5.0,5232.5
1,634500,3.0,2.0,5.0,5215.5
1,130000,3.0,3.0,5.0,5261.5
1,473800,3.0,2.0,5.0,5252.5
1,641100,3.0,2.0,5.0,5211.5
1,451100,3.0,2.0,5.0,5249.5
1,50900,2.0,2.0,6.0,5243.0
1,486900,3.0,2.0,6.0,5239.0
1,664600,2.0,2.0,3.0,5212.5
1,101100,3.0,3.0,5.0,5248.5
1,203900,3.0,2.0,5.0,5240.5
1,619500,3.0,2.0,2.0,5231.0
1,461300,3.0,2.0,6.0,5254.0
1,282000,3.0,2.0,1.0,5255.5
1,973400,3.0,2.0,5.0,5257.5
1,14600,3.0,2.0,5.0,5234.5
1,77800,3.0,2.0,5.0,5236.5
1,922900,4.0,2.0,5.0,5271.5
1,892800,3.0,2.0,5.0,5250.5
1,152200,3.0,2.0,5.0,5259.5
1,935600,3.0,2.0,5.0,5265.5
1,118300,3.0,2.0,5.0,5255.5
1,910100,3.0,2.0,5.0,5260.5
1,408000,3.0,2.0,6.0,5239.0
1,691600,3.0,2.0,5.0,5238.5
1,193000,2.0,2.0,6.0,5236.0
1,754300,3.0,2.0,6.0,5260.0
1,962000,3.0,3.0,5.0,5265.5
1,645400,2.0,2.0,5.0,5209.5
1,747300,3.0,3.0,5.0,5275.5
1,806200,3.0,3.0,5.0,5247.5
1,172300,3.0,3.0,5.0,5248.5
1,835600,3.0,2.0,5.0,5247.5
1,92300,3.0,2.0,5.0,5242.5
1,507600,3.0,3.0,5.0,5260.5
1,813500,3.0,1.0,5.0,5231.5
1,94600,3.0,2.0,5.0,5244.5
1,72500,3.0,2.0,6.0,5239.0
1,39100,3.0,2.0,5.0,5232.5
1,630300,2.0,2.0,5.0,5221.5
1,533000,3.0,2.0,5.0,5247.5
1,112200,3.0,2.0,5.0,5262.5
1,701400,3.0,2.0,5.0,5243.5
1,880600,3.0,2.0,5.0,5238.5
1,716000,4.0,3.0,5.0,5272.5
1,116300,3.0,2.0,5.0,5255.5
1,802900,2.0,2.0,5.0,5238.5
1,418600,2.0,2.0,5.0,5232.5
1,463100,3.0,2.0,5.0,5252.5
1,91100,3.0,2.0,5.0,5241.5
1,379600,3.0,2.0,5.0,5251.5
1,45700,2.0,2.0,5.0,5244.5
1,106000,3.0,3.0,6.0,5259.0
1,72800,3.0,2.0,6.0,5237.0
1,424700,2.0,2.0,6.0,5233.0
1,256700,3.0,2.0,5.0,5265.5
1,160800,3.0,3.0,6.0,5253.0
1,629200,3.0,2.0,6.0,5219.0
1,432000,2.0,2.0,5.0,5231.5
1,173500,3.0,2.0,5.0,5248.5
1,986800,2.0,2.0,5.0,5256.5
1,995400,3.0,2.0,5.0,5266.5
1,600100,3.0,2.0,6.0,5233.0
1,948900,3.0,2.0,5.0,5247.5
1,805300,3.0,2.0,5.0,5241.5
1,625300,3.0,2.0,5.0,5236.5
1,616000,2.0,2.0,5.0,5228.5
1,63900,2.0,3.0,5.0,5243.5
1,328900,3.0,2.0,5.0,5248.5
1,368800,3.0,2.0,5.0,5250.5
1,213300,3.0,2.0,5.0,5256.5
1,403800,3.0,2.0,5.0,5242.5
1,180400,3.0,2.0,6.0,5247.0
1,629500,3.0,2.0,5.0,5218.5
1,447700,3.0,2.0,5.0,5254.5
1,851500,3.0,2.0,5.0,5260.5
1,68900,3.0,2.0,5.0,5245.5
1,722300,3.0,2.0,5.0,5262.5
1,710700,3.0,3.0,5.0,5258.5
1,174000,3.0,2.0,2.0,5249.0
1,843000,3.0,2.0,3.0,5259.5
1,534000,3.0,2.0,5.0,5246.5
1,371400,3.0,2.0,5.0,5251.5
1,458200,3.0,2.0,2.0,5244.0
1,985900,2.0,2.0,5.0,5253.5
1,298900,4.0,3.0,5.0,5268.5
1,373500,3.0,2.0,5.0,5254.5
1,524500,3.0,2.0,2.0,5258.0
1,179700,3.0,2.0,3.0,5247.5
1,293400,3.0,2.0,6.0,5271.0
1,731200,3.0,2.0,5.0,5273.5
1,377300,3.0,2.0,5.0,5247.5
1,476100,3.0,2.0,5.0,5258.5
1,85100,2.0,2.0,5.0,5236.5
1,337600,3.0,2.0,6.0,5252.0
1,111400,4.0,3.0,5.0,5266.5
1,133200,3.0,2.0,5.0,5263.5
1,181200,3.0,2.0,5.0,5246.5
1,771400,3.0,2.0,5.0,5264.5
1,535600,3.0,2.0,5.0,5241.5
1,887600,3.0,3.0,5.0,5254.5
1,905600,3.0,3.0,5.0,5256.5
1,911300,3.0,2.0,5.0,5263.5
1,261700,3.0,2.0,6.0,5255.0
1,16100,2.0,2.0,5.0,5231.5
1,586400,3.0,2.0,5.0,5241.5
1,947000,2.0,2.0,5.0,5244.5
1,115900,3.0,2.0,6.0,5258.0
1,119800,3.0,2.0,6.0,5259.0
1,358500,3.0,2.0,3.0,5248.5
1,757800,3.0,2.0,5.0,5269.5
1,914900,3.0,2.0,5.0,5264.5
1,710200,3.0,2.0,5.0,5254.5
1,924000,4.0,3.0,5.0,5272.5
1,226200,3.0,3.0,5.0,5254.5
1,667200,2.0,2.0,5.0,5224.5
1,700,3.0,2.0,5.0,5245.5
1,53600,3.0,2.0,5.0,5243.5
1,147000,3.0,3.0,6.0,5265.0
1,826100,3.0,2.0,5.0,5248.5
1,919400,2.0,2.0,5.0,5270.5
1,909800,3.0,2.0,5.0,5260.5
1,986700,3.0,2.0,5.0,5255.5
1,879300,2.0,2.0,6.0,5238.0
1,48100,3.0,2.0,5.0,5243.5
1,215100,3.0,2.0,5.0,5251.5
1,663700,2.0,1.0,3.0,5218.5
1,439500,3.0,2.0,5.0,5238.5
1,981100,3.0,2.0,5.0,5257.5
1,579400,3.0,2.0,5.0,5237.5
1,62700,2.0,2.0,6.0,5243.0
1,659200,2.0,2.0,6.0,5212.0
1,641200,3.0,2.0,5.0,5212.5
1,876800,3.0,2.0,5.0,5237.5
1,889200,3.0,2.0,5.0,5249.5
1,863300,3.0,2.0,1.0,5253.5
1,753400,3.0,3.0,6.0,5264.0
1,956700,3.0,3.0,5.0,5263.5
1,390900,3.0,2.0,5.0,5245.5
1,676000,3.0,2.0,5.0,5228.5
1,262100,3.0,3.0,5.0,5253.5
1,175600,3.0,2.0,5.0,5246.5
1,473200,3.0,2.0,5.0,5251.5
1,936700,3.0,2.0,2.0,5261.0
1,647600,3.0,2.0,5.0,5206.5
1,858600,3.0,2.0,5.0,5264.5
1,667500,2.0,2.0,6.0,5223.0
1,937100,3.0,2.0,2.0,5263.0
1,64400,3.0,2.0,5.0,5244.5
1,809100,2.0,2.0,5.0,5250.5
1,842200,2.0,2.0,5.0,5256.5
1,349700,2.0,2.0,5.0,5247.5
1,290800,3.0,2.0,5.0,5273.5
1,570900,3.0,2.0,5.0,5238.5
1,816900,3.0,2.0,5.0,5233.5
1,224700,3.0,2.0,5.0,5249.5
1,206100,3.0,2.0,5.0,5244.5
1,706500,3.0,2.0,5.0,5257.5
1,362500,3.0,3.0,5.0,5251.5
1,568400,3.0,2.0,5.0,5236.5
1,123400,3.0,3.0,5.0,5264.5
1,458600,3.0,2.0,5.0,5244.5
1,42000,3.0,2.0,5.0,5228.5
1,710300,3.0,2.0,5.0,5256.5
1,649500,3.0,1.0,6.0,5200.0
1,142400,3.0,3.0,5.0,5262.5
1,334200,3.0,2.0,5.0,5244.5
1,729800,3.0,3.0,5.0,5265.5
1,97600,3.0,2.0,5.0,5244.5
1,10600,3.0,3.0,5.0,5241.5
1,338900,3.0,2.0,5.0,5248.5
1,484300,3.0,2.0,5.0,5243.5
1,198400,3.0,2.0,5.0,5241.5
1,733800,3.0,3.0,3.0,5282.5
1,764500,3.0,2.0,5.0,5268.5
1,346100,3.0,2.0,5.0,5246.5
1,129300,3.0,3.0,5.0,5263.5
1,107800,4.0,2.0,5.0,5263.5
1,432900,2.0,2.0,6.0,5230.0
1,290100,3.0,3.0,6.0,5272.0
1,964300,3.0,2.0,5.0,5273.5
1,701800,2.0,2.0,6.0,5243.0
1,972200,3.0,3.0,6.0,5266.0
1,855500,3.0,2.0,5.0,5274.5
1,559400,2.0,2.0,5.0,5228.5
1,525700,3.0,2.0,5.0,5256.5
1,814000,3.0,2.0,5.0,5228.5
1,204800,3.0,2.0,5.0,5243.5
1,229600,2.0,2.0,5.0,5246.5
1,422700,3.0,2.0,5.0,5228.5
1,593800,3.0,2.0,5.0,5239.5
1,289400,3.0,3.0,5.0,5265.5
1,534500,3.0,2.0,5.0,5245.5
1,731500,3.0,2.0,5.0,5275.5
1,309500,3.0,2.0,5.0,5265.5
1,980700,3.0,2.0,6.0,5257.0
1,366800,3.0,2.0,5.0,5250.5
1,581600,2.0,2.0,5.0,5233.5
1,601500,3.0,2.0,5.0,5232.5
1,191700,3.0,2.0,6.0,5237.0
1,13800,3.0,2.0,5.0,5238.5
1,86700,3.0,2.0,5.0,5235.5
1,811900,3.0,2.0,6.0,5237.0
1,756400,3.0,2.0,5.0,5266.5
1,667000,3.0,2.0,5.0,5223.5
1,624900,3.0,2.0,5.0,5237.5
1,187900,3.0,2.0,5.0,5231.5
1,899400,3.0,2.0,5.0,5250.5
1,357000,3.0,2.0,5.0,5245.5
1,791000,3.0,2.0,2.0,5260.0
1,257100,3.0,2.0,5.0,5264.5
1,602000,2.0,2.0,5.0,5230.5
1,82200,3.0,2.0,5.0,5237.5
1,748900,3.0,2.0,5.0,5276.5
1,486400,2.0,2.0,6.0,5242.0
1,405200,3.0,2.0,5.0,5243.5
1,742900,3.0,3.0,5.0,5266.5
1,221300,2.0,2.0,5.0,5243.5
1,616100,3.0,2.0,5.0,5230.5
1,88700,3.0,2.0,6.0,5242.0
1,261500,3.0,2.0,5.0,5256.5
1,390300,3.0,2.0,6.0,5245.0
1,386800,3.0,2.0,5.0,5246.5
1,8900,2.0,2.0,5.0,5245.5
1,267000,3.0,2.0,5.0,5250.5
1,155500,3.0,2.0,3.0,5249.5
1,807100,2.0,2.0,5.0,5248.5
1,880800,3.0,2.0,5.0,5237.5
1,337400,3.0,2.0,5.0,5250.5
1,18100,2.0,2.0,5.0,5231.5
1,38500,1.0,1.0,5.0,5231.5
1,114100,3.0,2.0,5.0,5263.5
1,459200,3.0,2.0,6.0,5245.0
1,591400,3.0,2.0,5.0,5242.5
1,870000,3.0,2.0,5.0,5246.5
1,940200,3.0,2.0,3.0,5262.5
1,958300,3.0,3.0,5.0,5265.5
1,908800,3.0,2.0,5.0,5257.5
1,917300,3.0,2.0,6.0,5263.0
1,817600,3.0,2.0,5.0,5232.5
1,992200,3.0,2.0,6.0,5262.0
1,802800,3.0,2.0,5.0,5240.5
1,504200,3.0,2.0,5.0,5251.5
1,935500,3.0,3.0,5.0,5265.5
1,754600,3.0,3.0,6.0,5261.0
1,261800,3.0,3.0,5.0,5253.5
1,825700,3.0,2.0,5.0,5249.5
1,92200,3.0,2.0,5.0,5242.5
1,771500,3.0,2.0,5.0,5262.5
1,350800,3.0,2.0,5.0,5245.5
1,118600,3.0,2.0,5.0,5257.5
1,768800,3.0,2.0,6.0,5272.0
1,237200,2.0,2.0,5.0,5250.5
1,583100,3.0,2.0,5.0,5236.5
1,762400,4.0,2.0,6.0,5271.0
1,507500,3.0,3.0,5.0,5260.5
1,990000,3.0,2.0,5.0,5256.5
1,698500,3.0,2.0,5.0,5233.5
1,245800,3.0,2.0,5.0,5253.5
1,988600,3.0,2.0,6.0,5253.0
1,639000,2.0,2.0,5.0,5214.5
1,277400,3.0,2.0,5.0,5251.5
1,932300,3.0,3.0,5.0,5272.5
1,120600,3.0,2.0,5.0,5259.5
1,705300,3.0,2.0,5.0,5255.5
1,427400,2.0,2.0,6.0,5235.0
1,363100,3.0,2.0,5.0,5252.5
1,987100,3.0,2.0,6.0,5256.0
1,707600,3.0,3.0,5.0,5253.5
1,897600,3.0,2.0,5.0,5248.5
1,451700,3.0,2.0,5.0,5249.5
1,872000,3.0,2.0,5.0,5243.5
1,251900,3.0,3.0,2.0,5262.0
1,907400,3.0,2.0,5.0,5254.5
1,668300,2.0,2.0,5.0,5217.5
1,33500,3.0,2.0,5.0,5237.5
1,65000,3.0,2.0,5.0,5242.5
1,308500,3.0,2.0,5.0,5270.5
1,205400,3.0,2.0,1.0,5242.5
1,841200,3.0,2.0,5.0,5254.5
1,729900,3.0,2.0,6.0,5266.0
1,439600,3.0,2.0,5.0,5237.5
1,260600,3.0,2.0,5.0,5257.5
1,419700,3.0,2.0,5.0,5230.5
1,22100,3.0,2.0,5.0,5228.5
1,415000,3.0,2.0,5.0,5235.5
1,613300,3.0,2.0,5.0,5227.5
1,774700,3.0,2.0,6.0,5263.0
1,114000,3.0,3.0,5.0,5264.5
1,248100,3.0,2.0,5.0,5257.5
1,555900,2.0,2.0,2.0,5225.0
1,468800,3.0,2.0,5.0,5251.5
1,653400,2.0,1.0,5.0,5203.5
1,44400,3.0,2.0,5.0,5239.5
1,224500,3.0,2.0,6.0,5249.0
1,455700,1.0,1.0,5.0,5247.5
1,749000,3.0,3.0,5.0,5275.5
1,240000,3.0,2.0,5.0,5254.5
1,62300,3.0,2.0,5.0,5243.5
1,60500,3.0,2.0,5.0,5248.5
1,762600,3.0,3.0,5.0,5272.5
1,591200,2.0,2.0,5.0,5241.5
1,883900,3.0,2.0,5.0,5253.5
1,757900,3.0,3.0,5.0,5270.5
1,680200,3.0,2.0,5.0,5222.5
1,31100,3.0,2.0,5.0,5234.5
1,215800,3.0,2.0,6.0,5252.0
1,567100,2.0,2.0,2.0,5235.0
1,38600,3.0,2.0,5.0,5232.5
1,473000,2.0,2.0,5.0,5251.5
1,889900,3.0,2.0,5.0,5246.5
1,299900,3.0,3.0,6.0,5270.0
1,429000,3.0,2.0,5.0,5232.5
1,641000,2.0,2.0,5.0,5212.5
1,612600,3.0,2.0,5.0,5222.5
1,61300,3.0,3.0,5.0,5245.5
1,734500,4.0,3.0,5.0,5281.5
1,537600,3.0,2.0,5.0,5237.5
1,553400,2.0,2.0,5.0,5228.5
1,278700,3.0,2.0,2.0,5255.0
1,21100,3.0,2.0,5.0,5227.5
1,334400,3.0,2.0,2.0,5245.0
1,231100,3.0,2.0,5.0,5243.5
1,929600,3.0,2.0,6.0,5276.0
1,209500,3.0,2.0,5.0,5248.5
1,783300,3.0,2.0,5.0,5259.5
1,143300,3.0,2.0,5.0,5264.5
1,150800,3.0,2.0,5.0,5265.5
1,5700,3.0,3.0,6.0,5252.0
1,702200,3.0,2.0,6.0,5244.0
1,694300,3.0,2.0,5.0,5238.5
1,29300,3.0,2.0,5.0,5239.5
1,687300,2.0,2.0,6.0,5232.0
1,412000,3.0,2.0,3.0,5234.5
1,19700,3.0,2.0,5.0,5229.5
1,938200,3.0,2.0,5.0,5263.5
1,539800,2.0,2.0,5.0,5235.5
1,74100,1.0,2.0,5.0,5235.5
1,798300,3.0,2.0,5.0,5255.5
1,892900,3.0,2.0,5.0,5251.5
1,512400,4.0,2.0,5.0,5265.5
1,406000,2.0,2.0,6.0,5241.0
1,499700,3.0,2.0,5.0,5243.5
1,665100,2.0,2.0,5.0,5217.5
1,968900,3.0,2.0,5.0,5271.5
1,466000,3.0,2.0,6.0,5254.0
1,488800,3.0,2.0,5.0,5240.5
1,876400,2.0,2.0,5.0,5239.5
1,175900,3.0,2.0,5.0,5245.5
1,990400,3.0,2.0,5.0,5258.5
1,106300,3.0,2.0,5.0,5259.5
1,988200,2.0,3.0,5.0,5254.5
1,760400,3.0,2.0,5.0,5275.5
1,234400,3.0,3.0,5.0,5246.5
1,681700,2.0,2.0,5.0,5222.5
1,33100,3.0,2.0,6.0,5240.0
1,807900,3.0,3.0,5.0,5247.5
1,710600,3.0,2.0,5.0,5257.5
1,518200,3.0,2.0,5.0,5260.5
1,721000,3.0,2.0,5.0,5265.5
1,200800,3.0,2.0,5.0,5241.5
1,958400,3.0,3.0,5.0,5265.5
1,601400,2.0,2.0,6.0,5232.0
