timestamp,s_VEV_5200,m_VEV_5200,s_VEV_5300,m_VEV_5300,s_VELVETFRUIT_EXTRACT,m_VELVETFRUIT_EXTRACT,day,s5200,s5300,m_ext,s_ext,joint_tight,m5200,m5300,fwd20_ext,fwd5_5300,fwd20_5300
23400,3,87.5,2,41.0,2,5229.0,1,3,2,5229.0,2,False,87.5,41.0,2.0,1.0,1.0
23500,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,2.0,0.0,1.0
23600,2,88.0,2,42.0,6,5232.0,1,2,2,5232.0,6,True,88.0,42.0,0.5,1.0,0.0
23700,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,0.0,1.0,0.0
23800,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,0.0,1.0,0.0
23900,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,-2.0,1.0,-1.0
24000,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,-0.5,1.0,0.0
24100,3,89.5,2,43.0,1,5232.5,1,3,2,5232.5,1,False,89.5,43.0,0.0,0.0,-1.0
24200,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,-5.0,0.0,-1.0
24300,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-3.5,0.0,-1.0
24400,2,90.0,2,43.0,5,5235.5,1,2,2,5235.5,5,True,90.0,43.0,-6.0,-1.0,-2.0
24500,2,90.0,2,43.0,6,5235.0,1,2,2,5235.0,6,True,90.0,43.0,-5.5,-1.0,-2.0
24600,2,90.0,2,43.0,5,5235.5,1,2,2,5235.5,5,True,90.0,43.0,-6.0,-1.0,-2.0
24700,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-4.0,-1.0,-2.0
24800,3,89.5,2,43.0,5,5233.5,1,3,2,5233.5,5,False,89.5,43.0,-4.0,-1.0,-2.0
24900,3,88.5,2,42.0,3,5234.5,1,3,2,5234.5,3,False,88.5,42.0,-3.0,0.0,0.0
25000,2,88.0,2,42.0,5,5231.5,1,2,2,5231.5,5,True,88.0,42.0,1.0,1.0,0.0
25100,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,1.0,0.0,0.0
25200,2,88.0,2,42.0,5,5231.5,1,2,2,5231.5,5,True,88.0,42.0,2.0,0.0,0.5
25300,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,2.0,0.0,1.0
25400,3,88.5,2,42.0,2,5231.0,1,3,2,5231.0,2,False,88.5,42.0,5.5,-1.0,1.0
25500,2,89.0,2,43.0,5,5233.5,1,2,2,5233.5,5,True,89.0,43.0,2.0,-1.0,0.0
25600,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,5.0,0.0,2.0
25700,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,7.0,0.0,2.0
25800,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,4.5,0.0,2.0
25900,3,87.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,87.5,41.0,7.0,0.0,3.0
26000,2,88.0,2,42.0,6,5232.0,1,2,2,5232.0,6,True,88.0,42.0,5.5,-1.0,2.0
26100,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,7.0,-1.0,3.0
26200,3,87.5,2,42.0,5,5230.5,1,3,2,5230.5,5,False,87.5,42.0,9.0,-1.0,2.5
26300,3,87.5,2,42.0,6,5231.0,1,3,2,5231.0,6,False,87.5,42.0,6.5,-1.0,2.0
26400,3,86.5,2,41.0,5,5229.5,1,3,2,5229.5,5,False,86.5,41.0,9.0,1.0,3.0
26500,3,86.5,2,41.0,5,5229.5,1,3,2,5229.5,5,False,86.5,41.0,10.0,1.0,4.0
26600,3,86.5,2,41.0,5,5229.5,1,3,2,5229.5,5,False,86.5,41.0,11.5,1.0,4.0
26700,3,87.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,87.5,41.0,11.5,1.5,5.0
26800,3,86.5,2,41.0,5,5229.5,1,3,2,5229.5,5,False,86.5,41.0,13.0,2.0,5.0
26900,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,8.0,1.0,3.0
27000,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,6.0,1.0,2.5
27100,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,7.0,2.0,3.0
27200,3,88.5,3,42.5,5,5233.5,1,3,3,5233.5,5,False,88.5,42.5,6.0,1.5,2.5
27300,2,90.0,2,43.0,5,5235.5,1,2,2,5235.5,5,True,90.0,43.0,4.0,1.0,2.0
27400,3,90.5,2,43.0,5,5236.5,1,3,2,5236.5,5,False,90.5,43.0,2.0,1.0,1.0
27500,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,5.0,1.0,2.0
27600,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,1.0,1.0,0.0
27700,3,91.5,2,44.0,5,5238.5,1,3,2,5238.5,5,False,91.5,44.0,3.0,0.5,1.5
27800,3,91.5,2,44.0,2,5237.0,1,3,2,5237.0,2,False,91.5,44.0,4.5,0.0,1.0
27900,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,3.0,0.0,1.0
28000,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,3.0,1.0,1.0
28100,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-2.0,0.0,-1.0
28200,2,92.0,3,44.5,3,5239.5,1,2,3,5239.5,3,False,92.0,44.5,-2.0,1.5,-0.5
28300,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-0.5,2.0,0.0
28400,3,91.5,2,44.0,5,5238.5,1,3,2,5238.5,5,False,91.5,44.0,-2.0,1.0,-1.0
28500,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-4.0,-0.5,-2.0
28600,3,93.5,2,45.0,6,5241.0,1,3,2,5241.0,6,False,93.5,45.0,-4.5,0.0,-2.0
28700,3,93.5,2,46.0,6,5242.0,1,3,2,5242.0,6,False,93.5,46.0,-7.5,-1.0,-3.0
28800,2,94.0,2,46.0,5,5242.5,1,2,2,5242.5,5,True,94.0,46.0,-8.0,-1.0,-3.0
28900,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-5.0,-1.0,-2.0
29000,2,92.0,3,44.5,5,5238.5,1,2,3,5238.5,5,False,92.0,44.5,-4.0,0.5,-1.5
29100,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-5.0,-1.0,-2.0
29200,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-6.5,0.5,-2.0
29300,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-7.5,0.0,-3.0
29400,3,91.5,2,44.0,5,5238.5,1,3,2,5238.5,5,False,91.5,44.0,-7.0,1.0,-2.0
29500,3,92.5,2,45.0,3,5240.5,1,3,2,5240.5,3,False,92.5,45.0,-9.0,0.0,-3.0
29600,2,92.0,2,44.0,5,5238.5,1,2,2,5238.5,5,True,92.0,44.0,-6.0,0.0,-2.0
29700,3,93.5,3,45.5,5,5241.5,1,3,3,5241.5,5,False,93.5,45.5,-7.0,-1.5,-2.5
29800,3,93.5,2,45.0,5,5241.5,1,3,2,5241.5,5,False,93.5,45.0,-7.0,-1.0,-2.0
29900,3,92.5,2,45.0,5,5240.5,1,3,2,5240.5,5,False,92.5,45.0,-4.0,-2.0,-2.0
30000,3,92.5,2,45.0,3,5240.5,1,3,2,5240.5,3,False,92.5,45.0,-5.0,-2.0,-2.0
30100,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-3.0,-1.0,-1.0
30200,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-1.5,-1.0,-1.0
30300,3,90.5,2,44.0,6,5237.0,1,3,2,5237.0,6,False,90.5,44.0,-0.5,-1.0,0.0
30400,3,90.5,2,43.0,5,5236.5,1,3,2,5236.5,5,False,90.5,43.0,0.5,0.0,1.0
30500,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,2.0,0.0,1.0
30600,3,90.5,2,43.0,5,5236.5,1,3,2,5236.5,5,False,90.5,43.0,1.0,0.0,1.0
30700,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,3.5,0.0,1.0
30800,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,2.5,-1.0,1.0
30900,2,90.0,2,43.0,5,5234.5,1,2,2,5234.5,5,True,90.0,43.0,4.5,-1.0,1.0
31000,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,5.0,-1.0,2.0
31100,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,5.5,-1.0,2.0
31200,3,89.5,2,43.0,2,5233.0,1,3,2,5233.0,2,False,89.5,43.0,7.0,0.0,2.0
31300,2,88.0,2,42.0,6,5232.0,1,2,2,5232.0,6,True,88.0,42.0,7.5,1.0,2.0
31400,2,88.0,2,42.0,5,5231.5,1,2,2,5231.5,5,True,88.0,42.0,7.0,1.0,2.0
31500,3,87.5,2,42.0,5,5231.5,1,3,2,5231.5,5,False,87.5,42.0,6.0,1.0,2.0
31600,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,4.0,1.0,1.0
31700,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,1.0,0.0,0.0
31800,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,1.0,1.0,0.0
31900,2,90.0,2,43.0,3,5236.5,1,2,2,5236.5,3,True,90.0,43.0,-1.0,1.0,0.0
32000,2,90.0,2,43.0,5,5235.5,1,2,2,5235.5,5,True,90.0,43.0,-1.0,1.0,0.0
32100,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-2.5,1.0,-1.0
32200,3,90.5,2,43.0,6,5236.0,1,3,2,5236.0,6,False,90.5,43.0,-3.0,1.0,-1.0
32300,2,91.0,2,44.0,5,5236.5,1,2,2,5236.5,5,True,91.0,44.0,-2.0,0.0,-1.0
32400,3,91.5,2,44.0,2,5237.0,1,3,2,5237.0,2,False,91.5,44.0,-3.5,0.0,-2.0
32500,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-3.0,1.0,-1.5
32600,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-2.5,1.0,-1.0
32700,3,91.5,2,44.0,6,5238.0,1,3,2,5238.0,6,False,91.5,44.0,-3.0,1.0,-1.0
32800,3,92.5,2,44.0,2,5237.0,1,3,2,5237.0,2,False,92.5,44.0,-1.5,0.0,-1.0
32900,3,92.5,2,44.0,6,5239.0,1,3,2,5239.0,6,False,92.5,44.0,-4.0,0.0,-1.0
33000,3,92.5,2,45.0,5,5239.5,1,3,2,5239.5,5,False,92.5,45.0,-4.0,-1.0,-2.0
33100,3,92.5,2,45.0,6,5240.0,1,3,2,5240.0,6,False,92.5,45.0,-4.5,-2.0,-2.0
33200,3,92.5,2,45.0,6,5240.0,1,3,2,5240.0,6,False,92.5,45.0,-7.5,-2.0,-3.0
33300,3,92.5,2,44.0,5,5239.5,1,3,2,5239.5,5,False,92.5,44.0,-7.0,-1.0,-2.0
33400,3,91.5,2,44.0,5,5238.5,1,3,2,5238.5,5,False,91.5,44.0,-5.0,-1.0,-2.0
33500,3,91.5,2,44.0,5,5237.5,1,3,2,5237.5,5,False,91.5,44.0,-4.5,-1.0,-2.0
33600,2,91.0,2,43.0,5,5236.5,1,2,2,5236.5,5,True,91.0,43.0,-3.0,-1.0,-1.0
33700,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,-1.0,-1.0,-1.0
33800,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,0.0,0.0,-1.0
33900,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,-1.0,-1.0,0.0
34000,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-1.0,-0.5,-1.0
34100,3,89.5,2,42.0,2,5232.0,1,3,2,5232.0,2,False,89.5,42.0,2.5,1.0,1.0
34200,3,88.5,2,42.0,6,5233.0,1,3,2,5233.0,6,False,88.5,42.0,0.5,1.0,0.0
34300,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-3.5,0.0,-1.0
34400,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,0.0,1.0,0.0
34500,3,89.5,3,42.5,5,5234.5,1,3,3,5234.5,5,False,89.5,42.5,-1.0,0.5,-0.5
34600,3,89.5,2,43.0,6,5235.0,1,3,2,5235.0,6,False,89.5,43.0,-4.0,0.0,-1.0
34700,3,89.5,2,43.0,6,5235.0,1,3,2,5235.0,6,False,89.5,43.0,-2.0,-1.0,-1.0
34800,3,90.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,90.5,43.0,-3.0,-1.0,-1.0
34900,3,89.5,2,43.0,6,5235.0,1,3,2,5235.0,6,False,89.5,43.0,-1.5,-1.0,-1.0
35000,3,89.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,89.5,43.0,-5.0,-1.0,-2.0
35100,3,89.5,2,43.0,3,5235.5,1,3,2,5235.5,3,False,89.5,43.0,-3.0,-1.0,-1.0
35200,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,1.0,0.0,0.0
35300,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,0.0,0.0,0.0
35400,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,-1.0,1.0,0.0
35500,3,88.5,2,42.0,6,5233.0,1,3,2,5233.0,6,False,88.5,42.0,-1.5,0.0,-1.0
35600,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,-1.5,1.0,-1.0
35700,3,89.5,2,42.0,5,5234.5,1,3,2,5234.5,5,False,89.5,42.0,-3.0,0.0,-1.0
35800,3,89.5,2,42.0,3,5235.5,1,3,2,5235.5,3,False,89.5,42.0,-4.0,0.0,-1.0
35900,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-3.5,-1.0,-2.0
36000,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,-2.0,0.0,-1.0
36100,3,89.5,2,43.0,5,5234.5,1,3,2,5234.5,5,False,89.5,43.0,-4.0,-1.0,-2.0
36200,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,-0.5,0.0,-1.0
36300,3,88.5,2,42.0,2,5231.0,1,3,2,5231.0,2,False,88.5,42.0,1.5,0.0,0.0
36400,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,-2.0,0.0,-1.0
36500,3,88.5,2,42.0,3,5233.5,1,3,2,5233.5,3,False,88.5,42.0,-2.0,-1.0,-1.5
36600,3,88.5,2,42.0,2,5231.0,1,3,2,5231.0,2,False,88.5,42.0,1.5,0.0,0.0
36700,3,88.5,2,42.0,6,5233.0,1,3,2,5233.0,6,False,88.5,42.0,-2.0,0.0,-1.0
36800,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,-2.0,0.0,-1.0
36900,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,0.5,0.0,0.0
37000,3,87.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,87.5,41.0,3.0,0.0,1.0
37100,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,0.0,-1.0,0.0
37200,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,1.0,-1.0,0.0
37300,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,2.0,-1.0,0.0
37400,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,0.0,-1.0,0.0
37500,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,2.0,0.0,1.0
37600,2,88.0,2,41.0,6,5232.0,1,2,2,5232.0,6,True,88.0,41.0,2.5,0.0,1.0
37700,2,88.0,2,41.0,5,5231.5,1,2,2,5231.5,5,True,88.0,41.0,3.5,0.0,1.5
37800,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,3.5,1.0,2.0
37900,3,87.5,2,41.0,6,5231.0,1,3,2,5231.0,6,False,87.5,41.0,3.5,0.0,1.0
38000,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,2.5,-0.5,1.0
38100,3,87.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,87.5,41.0,2.5,1.0,1.0
38200,2,88.0,2,41.0,4,5233.0,1,2,2,5233.0,4,True,88.0,41.0,-1.5,0.0,0.0
38300,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,0.5,-1.0,0.0
38400,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,2.0,1.0,1.0
38500,1,86.5,1,40.5,5,5231.5,1,1,1,5231.5,5,True,86.5,40.5,2.0,1.5,1.5
38600,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,1.0,0.0,0.0
38700,3,87.5,2,41.0,6,5231.0,1,3,2,5231.0,6,False,87.5,41.0,1.0,1.0,0.0
38800,2,87.0,2,41.0,5,5230.5,1,2,2,5230.5,5,True,87.0,41.0,1.0,1.0,0.0
38900,3,88.5,2,42.0,2,5234.0,1,3,2,5234.0,2,False,88.5,42.0,-0.5,0.0,0.0
39000,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,-3.0,0.0,-1.0
39100,3,88.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,88.5,42.0,-2.5,0.0,-1.0
39200,3,89.5,2,42.0,5,5234.5,1,3,2,5234.5,5,False,89.5,42.0,-6.0,0.5,-2.0
39300,3,89.5,2,42.0,5,5234.5,1,3,2,5234.5,5,False,89.5,42.0,-7.0,1.0,-2.0
39400,2,89.0,2,42.0,1,5232.5,1,2,2,5232.5,1,True,89.0,42.0,-5.0,0.0,-2.0
39500,2,89.0,2,42.0,5,5233.5,1,2,2,5233.5,5,True,89.0,42.0,-5.0,0.0,-2.0
39600,3,89.5,2,42.0,5,5234.5,1,3,2,5234.5,5,False,89.5,42.0,-8.5,0.0,-2.0
39700,3,89.5,3,42.5,6,5235.0,1,3,3,5235.0,6,False,89.5,42.5,-7.0,-1.5,-2.5
39800,3,89.5,2,43.0,6,5235.0,1,3,2,5235.0,6,False,89.5,43.0,-5.5,-1.0,-2.5
39900,3,89.5,2,42.0,5,5234.5,1,3,2,5234.5,5,False,89.5,42.0,-6.5,0.0,-2.0
40000,2,89.0,2,42.0,6,5234.0,1,2,2,5234.0,6,True,89.0,42.0,-5.5,0.0,-2.0
40100,3,88.5,2,42.0,6,5233.0,1,3,2,5233.0,6,False,88.5,42.0,-3.5,0.0,-2.0
40200,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,-1.0,0.0,0.0
40300,3,88.5,2,42.0,6,5233.0,1,3,2,5233.0,6,False,88.5,42.0,-0.5,-1.0,0.0
40400,1,87.5,2,42.0,5,5233.5,1,1,2,5233.5,5,True,87.5,42.0,-2.0,0.0,-1.0
40500,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,-2.0,-1.0,-1.0
40600,2,88.0,2,42.0,3,5233.5,1,2,2,5233.5,3,True,88.0,42.0,-3.0,-1.0,-1.0
40700,3,87.5,2,41.0,6,5232.0,1,3,2,5232.0,6,False,87.5,41.0,-0.5,-1.0,0.0
40800,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,0.0,-1.0,0.0
40900,3,87.5,2,42.0,3,5233.5,1,3,2,5233.5,3,False,87.5,42.0,-2.0,-2.0,-1.0
41000,2,87.0,2,41.0,5,5230.5,1,2,2,5230.5,5,True,87.0,41.0,0.5,-1.0,0.0
41100,3,86.5,2,41.0,6,5230.0,1,3,2,5230.0,6,False,86.5,41.0,1.5,-1.0,0.0
41200,3,85.5,2,40.0,5,5228.5,1,3,2,5228.5,5,False,85.5,40.0,2.0,0.0,1.0
41300,2,85.0,2,40.0,5,5227.5,1,2,2,5227.5,5,True,85.0,40.0,3.5,0.5,1.0
41400,2,85.0,2,40.0,5,5227.5,1,2,2,5227.5,5,True,85.0,40.0,4.0,0.0,0.5
41500,3,85.5,2,40.0,5,5228.5,1,3,2,5228.5,5,False,85.5,40.0,1.0,0.0,1.0
41600,2,85.0,2,40.0,2,5226.0,1,2,2,5226.0,2,True,85.0,40.0,5.5,0.0,1.0
41700,3,85.5,2,40.0,6,5228.0,1,3,2,5228.0,6,False,85.5,40.0,4.5,1.0,2.0
41800,2,86.0,1,40.5,5,5229.5,1,2,1,5229.5,5,True,86.0,40.5,4.0,1.5,1.5
41900,3,85.5,2,40.0,6,5228.0,1,3,2,5228.0,6,False,85.5,40.0,6.5,1.0,2.0
42000,3,85.5,2,40.0,5,5228.5,1,3,2,5228.5,5,False,85.5,40.0,7.0,1.0,3.0
42100,3,85.5,2,40.0,3,5229.5,1,3,2,5229.5,3,False,85.5,40.0,6.5,1.0,3.0
42200,3,86.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,86.5,41.0,7.0,0.0,3.0
42300,3,87.5,2,42.0,5,5232.5,1,3,2,5232.5,5,False,87.5,42.0,6.5,-1.0,2.0
42400,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,8.0,0.0,3.0
42500,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,8.0,0.0,3.0
42600,3,86.5,2,41.0,5,5230.5,1,3,2,5230.5,5,False,86.5,41.0,9.0,0.0,3.0
42700,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,9.0,0.0,3.5
42800,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,12.0,0.0,4.0
42900,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,13.0,-0.5,5.0
43000,2,87.0,2,41.0,6,5231.0,1,2,2,5231.0,6,True,87.0,41.0,13.5,0.0,5.0
43100,2,87.0,2,41.0,5,5231.5,1,2,2,5231.5,5,True,87.0,41.0,13.0,0.0,5.0
43200,2,87.0,2,41.0,5,5230.5,1,2,2,5230.5,5,True,87.0,41.0,11.0,1.0,4.0
43300,2,87.0,2,41.0,6,5231.0,1,2,2,5231.0,6,True,87.0,41.0,9.5,1.0,4.0
43400,1,86.5,1,40.5,5,5231.5,1,1,1,5231.5,5,True,86.5,40.5,8.5,1.5,4.5
43500,3,86.5,2,41.0,5,5229.5,1,3,2,5229.5,5,False,86.5,41.0,14.0,2.0,5.0
43600,3,87.5,2,41.0,5,5231.5,1,3,2,5231.5,5,False,87.5,41.0,10.5,2.0,5.0
43700,2,88.0,2,42.0,5,5232.5,1,2,2,5232.5,5,True,88.0,42.0,12.0,2.0,4.0
43800,3,88.5,2,42.0,5,5233.5,1,3,2,5233.5,5,False,88.5,42.0,12.0,2.0,5.0
43900,2,89.0,2,42.0,5,5234.5,1,2,2,5234.5,5,True,89.0,42.0,13.0,2.0,5.0
44000,3,89.5,2,43.0,5,5235.5,1,3,2,5235.5,5,False,89.5,43.0,12.0,1.0,4.0
44100,2,90.0,2,43.0,6,5236.0,1,2,2,5236.0,6,True,90.0,43.0,12.5,1.0,5.0
44200,2,91.0,2,44.0,5,5237.5,1,2,2,5237.5,5,True,91.0,44.0,11.0,0.5,3.5
44300,3,91.5,2,44.0,6,5239.0,1,3,2,5239.0,6,False,91.5,44.0,6.5,1.0,2.5
44400,3,92.5,2,44.0,5,5239.5,1,3,2,5239.5,5,False,92.5,44.0,4.5,2.0,2.5
44500,3,92.5,2,44.0,5,5239.5,1,3,2,5239.5,5,False,92.5,44.0,7.0,2.0,3.0
44600,3,92.5,2,44.0,5,5239.5,1,3,2,5239.5,5,False,92.5,44.0,6.5,2.0,3.0
44700,3,92.5,3,44.5,5,5240.5,1,3,3,5240.5,5,False,92.5,44.5,6.5,0.5,3.5
44800,3,93.5,2,45.0,3,5243.5,1,3,2,5243.5,3,False,93.5,45.0,4.0,0.0,2.0
44900,3,95.5,2,46.0,5,5244.5,1,3,2,5244.5,5,False,95.5,46.0,1.0,-1.0,1.0
45000,3,95.5,2,46.0,5,5244.5,1,3,2,5244.5,5,False,95.5,46.0,-1.0,0.0,0.0
45100,3,94.5,2,46.0,5,5244.5,1,3,2,5244.5,5,False,94.5,46.0,-1.0,0.0,0.0
45200,3,93.5,2,45.0,5,5241.5,1,3,2,5241.5,5,False,93.5,45.0,4.0,1.0,1.5
45300,3,92.5,2,45.0,5,5240.5,1,3,2,5240.5,5,False,92.5,45.0,5.0,2.0,1.5
45400,3,93.5,2,45.0,2,5240.0,1,3,2,5240.0,2,False,93.5,45.0,6.0,2.0,2.0
45500,3,94.5,2,46.0,5,5243.5,1,3,2,5243.5,5,False,94.5,46.0,3.0,1.0,1.0
45600,3,94.5,2,46.0,2,5242.0,1,3,2,5242.0,2,False,94.5,46.0,4.5,2.0,1.0
45700,2,95.0,2,46.0,5,5244.5,1,2,2,5244.5,5,True,95.0,46.0,-0.5,1.5,1.0
45800,3,95.5,2,47.0,5,5245.5,1,3,2,5245.5,5,False,95.5,47.0,1.0,-0.5,0.0
45900,3,97.5,2,47.0,5,5247.5,1,3,2,5247.5,5,False,97.5,47.0,-2.0,-0.5,0.0
46000,3,97.5,2,47.0,5,5247.5,1,3,2,5247.5,5,False,97.5,47.0,-3.0,0.0,-1.0
46100,3,97.5,2,48.0,5,5248.5,1,3,2,5248.5,5,False,97.5,48.0,-5.0,-1.0,-2.0
46200,3,97.5,3,47.5,5,5248.5,1,3,3,5248.5,5,False,97.5,47.5,-4.0,0.5,-1.5
46300,3,95.5,3,46.5,5,5245.5,1,3,3,5245.5,5,False,95.5,46.5,0.0,0.5,0.0
46400,3,95.5,3,46.5,2,5244.0,1,3,3,5244.0,2,False,95.5,46.5,1.5,0.5,0.0
46500,3,96.5,2,47.0,5,5246.5,1,3,2,5246.5,5,False,96.5,47.0,-2.0,-1.0,-1.0
46600,2,96.0,2,47.0,6,5246.0,1,2,2,5246.0,6,True,96.0,47.0,-0.5,-1.0,-0.5
46700,3,97.5,2,48.0,2,5247.0,1,3,2,5247.0,2,False,97.5,48.0,-1.5,-1.5,-2.0
46800,3,96.5,2,47.0,5,5247.5,1,3,2,5247.5,5,False,96.5,47.0,-2.0,-0.5,-1.0
46900,3,95.5,2,47.0,5,5245.5,1,3,2,5245.5,5,False,95.5,47.0,-2.0,0.0,-1.0
47000,3,94.5,2,46.0,5,5243.5,1,3,2,5243.5,5,False,94.5,46.0,0.5,1.0,0.0
47100,3,94.5,2,46.0,5,5243.5,1,3,2,5243.5,5,False,94.5,46.0,1.0,1.0,0.0
