day,ts,buyer,seller,sym,price,side,spread,spr_q,burst_n,fwd_5,fwd_20,fwd_100,ex_fwd_20
1,135900,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-5.5
1,137000,Mark 14,Mark 38,VEV_4000,1252.0,seller_agg,21.0,tight,1,-3.0,-4.0,2.5,-4.0
1,137300,Mark 14,Mark 38,VEV_4000,1251.0,seller_agg,21.0,tight,1,-3.0,-3.0,6.0,-3.0
1,137600,Mark 38,Mark 14,VEV_4000,1269.0,buyer_agg,21.0,tight,1,-2.0,0.0,10.0,-0.5
1,137800,Mark 14,Mark 38,HYDROGEL_PACK,9942.0,seller_agg,16.0,tight,1,2.5,18.0,16.0,1.5
1,138000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5254.0,seller_agg,5.0,tight,1,1.0,2.0,11.0,2.0
1,138100,Mark 38,Mark 14,HYDROGEL_PACK,9959.0,buyer_agg,16.0,tight,1,12.0,14.0,12.0,1.0
1,139700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5257.0,buyer_agg,2.0,tight,1,1.5,3.5,9.5,3.5
1,140000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5261.0,buyer_agg,5.0,tight,1,-3.0,1.0,8.5,1.0
1,140100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5260.0,buyer_agg,5.0,tight,1,-2.0,2.0,8.5,2.0
1,141000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5260.0,buyer_agg,5.0,tight,1,1.0,7.0,8.0,7.0
1,142000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5262.0,buyer_agg,5.0,tight,1,3.0,2.5,-0.5,2.5
1,144500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5258.0,seller_agg,5.0,tight,1,0.5,3.0,-7.5,3.0
1,145500,Mark 01,Mark 22,VEV_5400,19.0,seller_agg,1.0,tight,4,0.5,1.5,-2.5,7.0
1,145500,Mark 01,Mark 22,VEV_5500,8.0,seller_agg,1.0,tight,4,0.0,1.0,-1.0,7.0
1,145500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.0
1,145500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,7.0
1,145600,Mark 38,Mark 14,HYDROGEL_PACK,9962.0,buyer_agg,16.0,tight,1,3.0,10.0,5.0,6.0
1,146500,Mark 38,Mark 14,HYDROGEL_PACK,9963.0,buyer_agg,16.0,tight,1,4.0,9.0,4.0,1.0
1,146700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,1,3.0,2.0,-15.0,2.0
1,147900,Mark 14,Mark 38,VEV_4000,1256.0,seller_agg,22.0,wide,1,-2.5,-0.5,-11.5,-2.0
1,148000,Mark 38,Mark 14,HYDROGEL_PACK,9972.0,buyer_agg,16.0,tight,1,0.0,1.0,-9.0,-0.5
1,148300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,5265.0,seller_agg,3.0,tight,1,-4.0,0.0,-10.0,0.0
1,150600,Mark 01,Mark 22,VEV_5300,53.0,seller_agg,2.0,tight,5,0.0,-4.0,-5.0,-9.0
1,150600,Mark 01,Mark 22,VEV_5400,20.0,seller_agg,1.0,tight,5,0.0,-2.0,-2.0,-9.0
1,150600,Mark 01,Mark 22,VEV_5500,8.0,seller_agg,1.0,tight,5,0.0,-0.5,-1.0,-9.0
1,150600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-9.0
1,150600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-9.0
1,150700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5268.0,buyer_agg,5.0,tight,1,1.0,-8.5,-11.0,-8.5
1,151100,Mark 14,Mark 38,HYDROGEL_PACK,9945.0,seller_agg,16.0,tight,1,3.0,2.0,13.0,-8.5
1,151200,Mark 14,Mark 38,HYDROGEL_PACK,9944.0,seller_agg,16.0,tight,1,0.0,5.0,11.5,-10.0
1,151400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5261.0,seller_agg,5.0,tight,1,-3.5,-7.0,-9.0,-7.0
1,152700,Mark 14,Mark 38,HYDROGEL_PACK,9944.0,seller_agg,16.0,tight,1,5.0,3.0,18.0,-2.5
1,153000,Mark 01,Mark 22,VEV_5400,18.0,seller_agg,1.0,tight,4,0.0,-0.5,0.0,-3.0
1,153000,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,2.0,wide,4,-0.5,-0.5,-0.5,-3.0
1,153000,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-3.0
1,153000,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-3.0
1,154100,Mark 14,Mark 38,VEV_4000,1242.0,seller_agg,21.0,tight,1,1.0,-4.5,0.0,-4.5
1,155900,Mark 38,Mark 14,HYDROGEL_PACK,9966.0,buyer_agg,15.0,tight,1,-1.5,0.5,10.5,5.5
1,156200,Mark 14,Mark 38,VEV_4000,1237.0,seller_agg,21.0,tight,1,0.0,8.0,3.0,8.0
1,156400,Mark 14,Mark 38,HYDROGEL_PACK,9949.0,seller_agg,16.0,tight,1,5.0,-3.0,13.0,10.5
1,159900,Mark 14,Mark 38,HYDROGEL_PACK,9961.0,seller_agg,16.0,tight,1,-4.0,-8.0,-4.0,-1.0
1,161200,Mark 14,Mark 38,HYDROGEL_PACK,9956.0,seller_agg,15.0,tight,1,3.5,7.5,17.5,1.0
1,163300,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,2.0,tight,1,2.0,-1.5,-4.0,-1.5
1,164000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5251.0,seller_agg,5.0,tight,1,-1.0,-3.0,-4.5,-3.0
1,164300,Mark 38,Mark 14,HYDROGEL_PACK,9973.0,buyer_agg,16.0,tight,1,6.0,4.0,12.0,1.0
1,165500,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,5250.0,seller_agg,2.0,tight,1,-0.5,1.5,-3.5,1.5
1,167300,Mark 14,Mark 38,HYDROGEL_PACK,9957.0,seller_agg,16.0,tight,1,-5.0,1.0,33.0,-2.0
1,167600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5249.0,seller_agg,6.0,wide,2,1.5,2.5,-6.5,2.5
1,167600,Mark 14,Mark 38,VEV_4000,1242.0,seller_agg,21.0,tight,2,1.0,2.0,-7.0,2.5
1,168400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5248.0,seller_agg,5.0,tight,1,-1.0,-1.0,-1.0,-1.0
1,168500,Mark 38,Mark 14,VEV_4000,1261.0,buyer_agg,11.0,tight,1,-5.0,-12.5,-7.0,-1.5
1,168700,Mark 38,Mark 14,VEV_4000,1260.0,buyer_agg,21.0,tight,1,1.0,0.0,-1.0,-0.5
1,170400,Mark 01,Mark 22,VEV_5400,17.0,seller_agg,1.0,tight,4,0.0,0.0,-0.5,-1.0
1,170400,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
1,170400,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
1,170400,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,-1.0
1,170500,Mark 14,Mark 22,VEV_5300,46.0,seller_agg,2.0,tight,4,-1.0,0.0,-1.0,1.0
1,170500,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
1,170500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
1,170500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,1.0
1,170900,Mark 38,Mark 14,VEV_4000,1260.0,buyer_agg,21.0,tight,1,2.0,-2.0,-2.0,-3.5
1,171400,Mark 38,Mark 14,HYDROGEL_PACK,9992.0,buyer_agg,16.0,tight,1,-7.0,-13.0,25.0,-4.0
1,171700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5248.0,seller_agg,5.0,tight,1,0.0,-2.0,-5.0,-2.0
1,172400,Mark 14,Mark 38,VEV_4000,1238.0,seller_agg,21.0,tight,1,-1.0,-4.0,-4.0,-4.0
1,172500,Mark 01,Mark 22,VEV_5300,46.0,seller_agg,2.0,tight,5,-1.0,-2.0,-2.0,-5.5
1,172500,Mark 01,Mark 22,VEV_5400,17.0,seller_agg,1.0,tight,5,-0.5,-1.0,-1.0,-5.5
1,172500,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,5,0.0,-0.5,-0.5,-5.5
1,172500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-5.5
1,172500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-5.5
1,174200,Mark 38,Mark 14,HYDROGEL_PACK,9988.0,buyer_agg,16.0,tight,1,1.0,17.0,34.0,2.0
1,174400,Mark 38,Mark 14,HYDROGEL_PACK,9991.0,buyer_agg,15.0,tight,1,2.5,17.5,32.5,3.5
1,178000,Mark 14,Mark 38,HYDROGEL_PACK,9988.0,seller_agg,16.0,tight,1,-2.0,6.0,30.0,-2.5
1,179200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5243.0,seller_agg,5.0,tight,1,2.0,1.0,-9.0,1.0
1,180100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5248.0,buyer_agg,5.0,tight,1,3.0,-2.0,-7.0,-2.0
1,182100,Mark 14,Mark 38,HYDROGEL_PACK,10012.0,seller_agg,16.0,tight,1,-1.0,-7.0,2.0,-2.0
1,182800,Mark 14,Mark 38,HYDROGEL_PACK,10010.0,seller_agg,16.0,tight,1,-9.5,2.0,-3.0,-5.5
1,184200,Mark 38,Mark 14,VEV_4000,1251.0,buyer_agg,21.0,tight,1,1.0,-5.0,-4.0,-5.0
1,185800,Mark 38,Mark 14,HYDROGEL_PACK,10040.0,buyer_agg,16.0,tight,1,-9.0,-6.0,-28.0,-8.0
1,187400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5235.0,buyer_agg,6.0,wide,1,-0.5,6.5,5.5,6.5
1,187600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5235.0,buyer_agg,6.0,wide,1,-2.0,8.5,4.5,8.5
1,188400,Mark 14,Mark 38,HYDROGEL_PACK,10021.0,seller_agg,16.0,tight,1,-3.0,-3.0,-26.0,5.0
1,188800,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,5232.0,seller_agg,3.0,tight,1,4.0,4.0,8.0,4.0
1,190100,Mark 01,Mark 22,VEV_5300,42.0,seller_agg,2.0,tight,5,-1.0,-1.0,0.0,-1.5
1,190100,Mark 01,Mark 22,VEV_5400,15.0,seller_agg,1.0,tight,5,-0.5,-0.5,0.0,-1.5
1,190100,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.5
1,190100,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.5
1,190100,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,-1.5
1,190600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5234.0,seller_agg,5.0,tight,1,3.0,-3.0,4.0,-3.0
1,190700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5239.0,buyer_agg,5.0,tight,1,3.0,-3.0,5.0,-3.0
1,191100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5237.0,seller_agg,5.0,tight,1,-2.0,-4.0,1.0,-4.0
1,192600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5231.0,seller_agg,5.0,tight,1,2.0,2.0,10.0,2.0
1,192800,Mark 14,Mark 38,HYDROGEL_PACK,10007.0,seller_agg,16.0,tight,1,1.0,-8.0,10.0,-1.0
1,193400,Mark 38,Mark 14,HYDROGEL_PACK,10026.0,buyer_agg,16.0,tight,1,-3.0,-14.0,3.0,-2.5
1,194200,Mark 38,Mark 14,VEV_4000,1247.0,buyer_agg,21.0,tight,1,-1.5,-1.0,6.0,-1.0
1,194400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5234.0,seller_agg,5.0,tight,1,-3.0,-2.0,3.5,-2.0
1,195200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5236.0,buyer_agg,5.0,tight,1,1.0,2.5,8.5,2.5
1,195600,Mark 01,Mark 22,VEV_5300,41.0,seller_agg,2.0,tight,5,-1.0,1.0,4.0,1.0
1,195600,Mark 01,Mark 22,VEV_5400,14.0,seller_agg,1.0,tight,5,0.0,1.0,2.0,1.0
1,195600,Mark 01,Mark 22,VEV_5500,6.0,seller_agg,1.0,tight,5,0.0,0.0,1.0,1.0
1,195600,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,1.0
1,195600,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,5,0.0,0.0,0.0,1.0
1,196100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5236.0,buyer_agg,5.0,tight,1,0.0,5.0,11.0,5.0
1,196700,Mark 14,Mark 38,VEV_4000,1225.0,seller_agg,21.0,tight,1,0.5,6.0,9.0,6.0
1,197600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5237.0,buyer_agg,1.0,tight,1,2.0,0.5,11.5,0.5
1,198900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5243.0,buyer_agg,5.0,tight,1,0.0,1.0,6.0,1.0
1,199200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5243.0,buyer_agg,5.0,tight,1,-1.0,1.0,7.0,1.0
1,199400,Mark 38,Mark 14,HYDROGEL_PACK,10029.0,buyer_agg,16.0,tight,1,-5.0,-0.5,-7.0,3.0
1,202300,Mark 38,Mark 14,VEV_4000,1252.0,buyer_agg,21.0,tight,1,1.0,0.0,14.0,1.5
1,202700,Mark 38,Mark 14,HYDROGEL_PACK,10033.0,buyer_agg,16.0,tight,1,-3.0,-15.0,-26.0,-1.0
1,203200,Mark 14,Mark 38,HYDROGEL_PACK,10014.0,seller_agg,16.0,tight,1,-3.0,-11.0,-22.0,1.0
1,203700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5241.0,buyer_agg,5.0,tight,1,4.0,7.0,18.0,7.0
1,206200,Mark 14,Mark 22,VEV_5400,16.0,seller_agg,1.0,tight,3,0.0,0.5,0.5,3.5
1,206200,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,3.5
1,206200,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,3,0.0,0.0,0.0,3.5
1,206600,Mark 38,Mark 14,VEV_4000,1255.0,buyer_agg,21.0,tight,1,1.5,2.0,6.0,2.0
1,206800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5241.0,seller_agg,5.0,tight,1,2.0,3.0,8.0,3.0
1,207600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5251.0,buyer_agg,6.0,wide,1,-0.5,0.5,3.0,0.5
1,210300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5250.0,seller_agg,5.0,tight,1,-1.0,3.0,-6.0,3.0
1,210600,Mark 14,Mark 38,HYDROGEL_PACK,9990.0,seller_agg,16.0,tight,1,6.0,4.0,8.0,5.0
1,211100,Mark 14,Mark 38,HYDROGEL_PACK,9996.0,seller_agg,16.0,tight,1,2.0,-2.0,-2.0,3.0
1,213700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5259.0,buyer_agg,5.0,tight,1,-3.0,-4.0,-9.0,-4.0
1,214400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5250.0,seller_agg,6.0,wide,1,-2.0,-3.5,-5.0,-3.5
1,215000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5249.0,seller_agg,5.0,tight,1,2.0,1.5,1.0,1.5
1,216000,Mark 38,Mark 14,VEV_4000,1263.0,buyer_agg,21.0,tight,1,-2.0,1.0,0.0,1.5
1,217100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5257.0,buyer_agg,5.0,tight,1,-3.5,-3.0,-0.5,-3.0
1,217500,Mark 38,Mark 14,HYDROGEL_PACK,10011.0,buyer_agg,16.0,tight,1,-2.0,1.0,-22.0,-0.5
1,217800,Mark 38,Mark 14,VEV_4000,1263.0,buyer_agg,21.0,tight,1,0.0,-3.0,1.0,-2.0
1,218500,Mark 38,Mark 14,HYDROGEL_PACK,10017.0,buyer_agg,16.0,tight,1,-4.0,-5.0,-22.0,-5.5
1,218900,Mark 38,Mark 14,HYDROGEL_PACK,10014.0,buyer_agg,16.0,tight,2,-2.0,1.0,-19.0,-7.0
1,218900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5249.0,seller_agg,5.0,tight,2,0.0,-7.0,-5.0,-7.0
1,221200,Mark 38,Mark 14,HYDROGEL_PACK,10011.0,buyer_agg,16.0,tight,1,4.0,-8.0,6.0,2.0
1,221800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5241.0,seller_agg,5.0,tight,1,3.0,4.5,-0.5,4.5
1,222900,Mark 14,Mark 38,VEV_4000,1236.0,seller_agg,21.0,tight,1,-1.0,4.0,-3.0,4.0
1,223300,Mark 38,Mark 14,VEV_4000,1257.0,buyer_agg,21.0,tight,1,2.0,3.0,-4.0,3.0
1,224100,Mark 38,Mark 14,VEV_4000,1258.0,buyer_agg,21.0,tight,1,1.0,6.5,-4.0,6.5
1,225100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,5.0,tight,1,-1.0,2.5,-4.5,2.5
1,226100,Mark 14,Mark 38,HYDROGEL_PACK,9974.0,seller_agg,16.0,tight,1,0.0,-1.0,27.0,0.0
1,229100,Mark 38,Mark 14,VEV_4000,1258.0,buyer_agg,21.0,tight,1,-1.0,-4.0,6.0,-3.5
1,230000,Mark 38,Mark 14,HYDROGEL_PACK,9998.0,buyer_agg,16.0,tight,1,7.0,20.0,21.0,-2.0
1,230800,Mark 38,Mark 14,HYDROGEL_PACK,10007.0,buyer_agg,16.0,tight,1,11.0,12.0,24.5,2.0
1,235300,Mark 01,Mark 22,VEV_5400,16.0,seller_agg,1.0,tight,4,0.0,0.5,1.0,5.0
1,235300,Mark 01,Mark 22,VEV_5500,7.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,5.0
1,235300,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,5.0
1,235300,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,4,0.0,0.0,0.0,5.0
1,235900,Mark 14,Mark 38,HYDROGEL_PACK,9998.0,seller_agg,16.0,tight,1,7.0,13.0,0.0,3.5
1,237900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,6.0,wide,1,-2.5,4.5,6.0,4.5
1,238200,Mark 38,Mark 14,HYDROGEL_PACK,10025.0,buyer_agg,16.0,tight,1,0.0,-2.0,0.0,5.5
1,239400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5251.0,seller_agg,5.0,tight,1,2.0,5.0,12.0,5.0
1,239600,Mark 14,Mark 38,HYDROGEL_PACK,10006.0,seller_agg,16.0,tight,2,-4.0,-2.0,-8.0,6.0
1,239600,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,5255.0,buyer_agg,3.0,tight,2,1.5,6.0,12.0,6.0
1,239700,Mark 38,Mark 14,HYDROGEL_PACK,10021.0,buyer_agg,16.0,tight,1,2.0,-3.0,-8.0,6.0
1,240200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5258.0,buyer_agg,5.0,tight,1,2.0,6.0,9.5,6.0
1,240600,Mark 14,Mark 38,HYDROGEL_PACK,10013.0,seller_agg,16.0,tight,1,-5.0,-15.0,-23.0,2.0
1,241900,Mark 14,Mark 38,HYDROGEL_PACK,10005.0,seller_agg,16.0,tight,1,-7.0,-7.5,-19.0,-4.0
1,242900,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,2.0,tight,1,1.5,3.5,12.5,3.5
1,245600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5256.0,buyer_agg,5.0,tight,1,2.5,3.0,10.0,3.0
1,248200,Mark 38,Mark 14,HYDROGEL_PACK,10025.0,buyer_agg,16.0,tight,1,0.0,-16.0,-46.0,6.5
1,248300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5257.0,seller_agg,5.0,tight,1,4.0,5.0,-1.0,5.0
1,250500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,1,1.0,2.0,-6.5,2.0
1,250600,Mark 14,Mark 38,VEV_4000,1252.0,seller_agg,21.0,tight,1,1.0,4.5,-5.0,5.0
1,251200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5262.0,seller_agg,5.0,tight,1,0.5,-2.0,-7.0,-2.0
1,251600,Mark 38,Mark 14,VEV_4000,1275.0,buyer_agg,21.0,tight,1,-1.0,0.0,-8.0,0.0
1,251900,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5263.0,buyer_agg,2.0,tight,1,2.5,1.5,-7.0,1.5
1,252400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5267.0,buyer_agg,5.0,tight,1,1.0,0.5,-11.5,0.5
1,252500,Mark 14,Mark 38,HYDROGEL_PACK,9988.0,seller_agg,16.0,tight,6,-1.0,-4.0,2.0,0.0
1,252500,Mark 01,Mark 22,VEV_5300,53.0,seller_agg,2.0,tight,6,0.0,0.0,-4.0,0.0
1,252500,Mark 01,Mark 22,VEV_5400,19.0,seller_agg,2.0,wide,6,0.0,0.0,-2.0,0.0
1,252500,Mark 01,Mark 22,VEV_5500,8.0,seller_agg,2.0,wide,6,0.0,0.0,-1.0,0.0
1,252500,Mark 01,Mark 22,VEV_6000,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,0.0
1,252500,Mark 01,Mark 22,VEV_6500,0.0,seller_agg,1.0,tight,6,0.0,0.0,0.0,0.0
1,253900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5266.0,buyer_agg,5.0,tight,1,1.5,1.0,-9.0,1.0
1,254700,Mark 38,Mark 14,HYDROGEL_PACK,9997.0,buyer_agg,9.0,tight,1,-7.5,-13.5,8.5,2.5
1,255000,Mark 14,Mark 38,HYDROGEL_PACK,9980.0,seller_agg,16.0,tight,1,-10.0,-9.0,13.0,2.5
1,255300,Mark 14,Mark 38,HYDROGEL_PACK,9973.0,seller_agg,16.0,tight,1,-6.0,-8.0,21.0,-0.5
1,255400,Mark 14,Mark 38,HYDROGEL_PACK,9973.0,seller_agg,16.0,tight,1,-3.0,-8.0,19.0,1.5
1,258400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5257.0,buyer_agg,2.0,tight,1,2.0,-2.5,-9.5,-2.5
1,262200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5250.0,seller_agg,5.0,tight,1,5.0,0.0,7.0,0.0
1,262300,Mark 38,Mark 14,HYDROGEL_PACK,10005.0,buyer_agg,16.0,tight,1,3.0,5.0,-22.0,-2.0
1,262800,Mark 38,Mark 14,HYDROGEL_PACK,10008.0,buyer_agg,16.0,tight,1,3.0,0.0,-25.0,-3.0
1,263100,Mark 38,Mark 14,VEV_4000,1268.0,buyer_agg,21.0,tight,1,-4.0,-5.0,3.0,-5.0
1,263900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5257.0,buyer_agg,5.0,tight,1,-2.0,-4.0,5.0,-4.0
1,265400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5250.0,buyer_agg,2.0,tight,1,1.5,1.5,9.5,1.5
1,265600,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5248.0,seller_agg,5.0,tight,1,0.5,-1.5,9.0,-1.5
1,265800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5252.0,buyer_agg,5.0,tight,1,3.0,-2.0,9.0,-2.0
1,265900,Mark 14,Mark 38,VEV_4000,1240.0,seller_agg,21.0,tight,1,0.0,-4.0,7.0,-3.0
1,266300,Mark 38,Mark 14,HYDROGEL_PACK,9999.0,buyer_agg,16.0,tight,1,1.0,1.0,-6.0,-6.0
1,266500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5253.0,buyer_agg,6.0,wide,1,0.5,-3.5,4.0,-3.5
1,266600,Mark 38,Mark 14,HYDROGEL_PACK,9997.0,buyer_agg,16.0,tight,1,1.0,0.0,-6.0,-1.0
1,267400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5253.0,buyer_agg,5.0,tight,1,-3.0,0.0,1.0,0.0
1,268300,Mark 38,Mark 14,VEV_4000,1257.0,buyer_agg,21.0,tight,1,0.0,7.0,9.0,7.5
1,268700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5251.0,buyer_agg,5.0,tight,1,1.5,10.5,6.5,10.5
1,269300,Mark 14,Mark 38,HYDROGEL_PACK,9973.0,seller_agg,16.0,tight,2,1.0,-1.0,-6.0,8.0
1,269300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,5247.0,seller_agg,5.0,tight,2,1.5,8.0,7.0,8.0
1,271600,Mark 14,Mark 38,VEV_4000,1248.0,seller_agg,21.0,tight,1,1.0,2.5,-1.0,2.0
1,272600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,5261.0,buyer_agg,2.0,tight,1,0.5,-1.5,1.5,-1.5
1,274600,Mark 38,Mark 14,HYDROGEL_PACK,9989.0,buyer_agg,15.0,tight,1,3.0,1.5,-9.5,-6.0
1,275300,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5259.0,buyer_agg,3.0,tight,1,1.0,-6.0,7.0,-6.0
1,275700,Mark 38,Mark 14,HYDROGEL_PACK,9996.0,buyer_agg,16.0,tight,1,-4.0,-9.0,-14.0,-8.0
1,276500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5255.0,buyer_agg,2.0,tight,1,-2.5,1.5,11.5,1.5
1,277400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5254.0,buyer_agg,5.0,tight,1,1.5,7.0,15.0,7.0
1,278300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,5258.0,buyer_agg,5.0,tight,1,1.0,3.0,10.0,3.0
1,279600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,5260.0,buyer_agg,6.0,wide,1,4.0,0.5,11.0,0.5
1,280500,Mark 38,Mark 14,HYDROGEL_PACK,9973.0,buyer_agg,16.0,tight,1,-5.0,6.0,-13.0,6.0
1,281100,Mark 14,Mark 38,HYDROGEL_PACK,9952.0,seller_agg,16.0,tight,1,4.0,11.0,-2.0,4.0
1,281400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,5253.0,buyer_agg,1.0,tight,1,4.0,4.0,20.5,4.0
1,281500,Mark 38,Mark 14,VEV_4000,1267.0,buyer_agg,21.0,tight,1,1.0,0.0,17.5,0.0
1,282200,Mark 38,Mark 14,HYDROGEL_PACK,9979.0,buyer_agg,16.0,tight,2,-2.0,5.0,-17.0,-1.0
1,282200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,5260.0,seller_agg,5.0,tight,2,-2.5,-1.0,10.0,-1.0
