buyer,seller,symbol,spread_regime,k,tape_day,fwd_same,baseline_mean,cell_n,residual
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 38,Mark 14,VEV_4000,wide,5,1,-1.0,0.19832402234636873,179,-1.1983240223463687
Mark 38,Mark 14,VEV_4000,wide,20,1,1.0,0.3644067796610169,177,0.6355932203389831
Mark 38,Mark 14,VEV_4000,wide,100,1,-2.0,-0.02857142857142857,175,-1.9714285714285715
Mark 14,Mark 38,VEV_4000,wide,5,1,-1.0,-0.23529411764705882,204,-0.7647058823529411
Mark 14,Mark 38,VEV_4000,wide,20,1,1.0,-0.31862745098039214,204,1.3186274509803921
Mark 14,Mark 38,VEV_4000,wide,100,1,0.0,-0.3472906403940887,203,0.3472906403940887
Mark 38,Mark 14,VEV_4000,wide,5,1,2.0,0.19832402234636873,179,1.8016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,1,0.0,0.3644067796610169,177,-0.3644067796610169
Mark 38,Mark 14,VEV_4000,wide,100,1,0.0,-0.02857142857142857,175,0.02857142857142857
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-2.0,0.06418219461697723,483,-2.0641821946169774
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-5.0,0.13043478260869565,483,-5.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,0.5,0.7234927234927235,481,-0.22349272349272353
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,0.0,-0.10596026490066225,302,0.10596026490066225
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-1.0,-0.2947019867549669,302,-0.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-2.0,-1.3636363636363635,297,-0.6363636363636365
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-1.0,-0.10596026490066225,302,-0.8940397350993378
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-4.0,-0.2947019867549669,302,-3.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-5.0,-1.3636363636363635,297,-3.6363636363636367
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,0.0,-0.10390946502057613,486,0.10390946502057613
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-11.0,-0.30864197530864196,486,-10.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,10.0,-0.6487603305785123,484,10.648760330578511
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-6.0,-0.10390946502057613,486,-5.8960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-17.0,-0.30864197530864196,486,-16.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,7.0,-0.6487603305785123,484,7.648760330578512
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-2.0,-0.10596026490066225,302,-1.8940397350993377
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-4.0,-0.2947019867549669,302,-3.705298013245033
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-2.0,-1.3636363636363635,297,-0.6363636363636365
Mark 38,Mark 14,VEV_4000,wide,5,1,-1.5,0.19832402234636873,179,-1.6983240223463687
Mark 38,Mark 14,VEV_4000,wide,20,1,-1.0,0.3644067796610169,177,-1.3644067796610169
Mark 38,Mark 14,VEV_4000,wide,100,1,-5.0,-0.02857142857142857,175,-4.9714285714285715
Mark 38,Mark 14,VEV_4000,tight,5,1,3.5,-0.30357142857142855,28,3.8035714285714284
Mark 38,Mark 14,VEV_4000,tight,20,1,2.5,-0.7321428571428571,28,3.232142857142857
Mark 38,Mark 14,VEV_4000,tight,100,1,-3.5,-2.767857142857143,28,-0.7321428571428572
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-5.0,-0.10390946502057613,486,-4.8960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-5.0,-0.30864197530864196,486,-4.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,29.0,-0.6487603305785123,484,29.64876033057851
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,1.0,-0.10596026490066225,302,1.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,2.0,-0.2947019867549669,302,2.294701986754967
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-5.0,-1.3636363636363635,297,-3.6363636363636367
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.0,0.290625,320,0.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,-0.5,0.553125,320,-1.053125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,-5.5,1.025236593059937,317,-6.525236593059937
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-4.0,0.06418219461697723,483,-4.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,10.0,0.13043478260869565,483,9.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,42.0,0.7234927234927235,481,41.276507276507274
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,4.5,0.06418219461697723,483,4.435817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,18.0,0.13043478260869565,483,17.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,45.0,0.7234927234927235,481,44.276507276507274
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-0.5,-0.10596026490066225,302,-0.39403973509933776
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,6.0,-0.2947019867549669,302,6.2947019867549665
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-5.0,-1.3636363636363635,297,-3.6363636363636367
Mark 14,Mark 38,HYDROGEL_PACK,tight,5,1,6.0,0.34615384615384615,13,5.653846153846154
Mark 14,Mark 38,HYDROGEL_PACK,tight,20,1,15.5,4.076923076923077,13,11.423076923076923
Mark 14,Mark 38,HYDROGEL_PACK,tight,100,1,40.5,7.153846153846154,13,33.34615384615385
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,5,1,-2.0,-0.5909090909090909,11,-1.4090909090909092
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,20,1,-4.0,1.2272727272727273,11,-5.2272727272727275
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,tight,100,1,-11.0,3.1818181818181817,11,-14.181818181818182
Mark 38,Mark 14,VEV_4000,wide,5,1,-1.0,0.19832402234636873,179,-1.1983240223463687
Mark 38,Mark 14,VEV_4000,wide,20,1,-4.0,0.3644067796610169,177,-4.364406779661017
Mark 38,Mark 14,VEV_4000,wide,100,1,-9.0,-0.02857142857142857,175,-8.971428571428572
Mark 14,Mark 38,HYDROGEL_PACK,tight,5,1,-2.5,0.34615384615384615,13,-2.8461538461538463
Mark 14,Mark 38,HYDROGEL_PACK,tight,20,1,5.5,4.076923076923077,13,1.4230769230769234
Mark 14,Mark 38,HYDROGEL_PACK,tight,100,1,23.5,7.153846153846154,13,16.346153846153847
Mark 14,Mark 38,VEV_4000,tight,5,1,-0.5,0.35714285714285715,28,-0.8571428571428572
Mark 14,Mark 38,VEV_4000,tight,20,1,-3.0,0.8392857142857143,28,-3.8392857142857144
Mark 14,Mark 38,VEV_4000,tight,100,1,-4.5,1.6428571428571428,28,-6.142857142857142
Mark 22,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,0.0,2.142857142857143,7,-2.142857142857143
Mark 22,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,4.0,2.7142857142857144,7,1.2857142857142856
Mark 22,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,0.0,5.571428571428571,7,-5.571428571428571
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,0.0,1.0,9,-1.0
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,4.0,2.6666666666666665,9,1.3333333333333335
Mark 55,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,0.0,-2.5,9,2.5
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,6.0,0.06418219461697723,483,5.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,6.0,0.13043478260869565,483,5.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,1.0,0.7234927234927235,481,0.27650727650727647
Mark 01,Mark 22,VEV_5300,wide,5,1,1.0,-0.16666666666666666,108,1.1666666666666667
Mark 01,Mark 22,VEV_5300,wide,20,1,1.0,-0.18055555555555555,108,1.1805555555555556
Mark 01,Mark 22,VEV_5300,wide,100,1,-2.0,-0.22429906542056074,107,-1.7757009345794392
Mark 01,Mark 22,VEV_5400,wide,5,1,1.0,-0.013307984790874524,263,1.0133079847908746
Mark 01,Mark 22,VEV_5400,wide,20,1,1.0,0.039923954372623575,263,0.9600760456273765
Mark 01,Mark 22,VEV_5400,wide,100,1,-0.5,0.0038461538461538464,260,-0.5038461538461538
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,1,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,1,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,4.5,0.290625,320,4.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,4.0,0.553125,320,3.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,-3.0,1.025236593059937,317,-4.025236593059937
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,2.0,-0.10596026490066225,302,2.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,0.0,-0.2947019867549669,302,0.2947019867549669
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,-5.0,-1.3636363636363635,297,-3.6363636363636367
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,4.0,-0.10390946502057613,486,4.1039094650205765
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,3.0,-0.30864197530864196,486,3.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-23.0,-0.6487603305785123,484,-22.35123966942149
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,-2.0,0.290625,320,-2.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,1.0,0.553125,320,0.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,1.0,1.025236593059937,317,-0.025236593059936974
Mark 14,Mark 38,VEV_4000,wide,5,1,0.0,-0.23529411764705882,204,0.23529411764705882
Mark 14,Mark 38,VEV_4000,wide,20,1,-2.0,-0.31862745098039214,204,-1.6813725490196079
Mark 14,Mark 38,VEV_4000,wide,100,1,1.0,-0.3472906403940887,203,1.3472906403940887
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,0.5,2.06,75,-1.56
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,0.5,2.026666666666667,75,-1.5266666666666668
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,5.5,0.7266666666666667,75,4.773333333333333
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-2.5,-0.10390946502057613,486,-2.396090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-11.0,-0.30864197530864196,486,-10.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-32.0,-0.6487603305785123,484,-31.35123966942149
Mark 14,Mark 38,HYDROGEL_PACK,tight,5,1,-6.5,0.34615384615384615,13,-6.846153846153846
Mark 14,Mark 38,HYDROGEL_PACK,tight,20,1,-7.5,4.076923076923077,13,-11.576923076923077
Mark 14,Mark 38,HYDROGEL_PACK,tight,100,1,-22.5,7.153846153846154,13,-29.653846153846153
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-6.0,-0.10390946502057613,486,-5.8960905349794235
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-16.0,-0.30864197530864196,486,-15.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-21.0,-0.6487603305785123,484,-20.35123966942149
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-8.0,0.06418219461697723,483,-8.064182194616977
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-3.0,0.13043478260869565,483,-3.130434782608696
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-20.0,0.7234927234927235,481,-20.723492723492722
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-3.0,-0.10390946502057613,486,-2.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,1.0,-0.30864197530864196,486,1.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-14.0,-0.6487603305785123,484,-13.351239669421489
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,1.0,-0.10390946502057613,486,1.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,2.0,-0.30864197530864196,486,2.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-11.0,-0.6487603305785123,484,-10.351239669421489
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,2.0,-0.10390946502057613,486,2.103909465020576
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,4.0,-0.30864197530864196,486,4.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-5.0,-0.6487603305785123,484,-4.351239669421488
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,-2.0,0.23694779116465864,249,-2.2369477911646585
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,-5.0,-0.09839357429718876,249,-4.901606425702811
Mark 01,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,5.0,-0.6847389558232931,249,5.684738955823293
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,1.0,0.0189873417721519,237,0.9810126582278481
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,0.5,0.06751054852320675,237,0.43248945147679324
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,10.5,-0.12447257383966245,237,10.624472573839663
Mark 38,Mark 14,VEV_4000,wide,5,1,2.0,0.19832402234636873,179,1.8016759776536313
Mark 38,Mark 14,VEV_4000,wide,20,1,5.0,0.3644067796610169,177,4.635593220338983
Mark 38,Mark 14,VEV_4000,wide,100,1,11.0,-0.02857142857142857,175,11.028571428571428
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,4.5,2.06,75,2.44
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,4.5,2.026666666666667,75,2.473333333333333
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,12.5,0.7266666666666667,75,11.773333333333333
Mark 14,Mark 22,VEV_5300,wide,5,1,0.0,-0.6944444444444444,18,0.6944444444444444
Mark 14,Mark 22,VEV_5300,wide,20,1,1.0,-0.4166666666666667,18,1.4166666666666667
Mark 14,Mark 22,VEV_5300,wide,100,1,3.0,0.4444444444444444,18,2.5555555555555554
Mark 01,Mark 22,VEV_5400,wide,5,1,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,1,1.0,0.039923954372623575,263,0.9600760456273765
Mark 01,Mark 22,VEV_5400,wide,100,1,1.5,0.0038461538461538464,260,1.4961538461538462
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,1,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,1,0.5,-0.02356902356902357,297,0.5235690235690236
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_5400,wide,5,1,-0.5,-0.013307984790874524,263,-0.4866920152091255
Mark 01,Mark 22,VEV_5400,wide,20,1,0.5,0.039923954372623575,263,0.4600760456273764
Mark 01,Mark 22,VEV_5400,wide,100,1,0.5,0.0038461538461538464,260,0.49615384615384617
Mark 01,Mark 22,VEV_5500,wide,5,1,0.0,-0.020066889632107024,299,0.020066889632107024
Mark 01,Mark 22,VEV_5500,wide,20,1,0.0,0.02508361204013378,299,-0.02508361204013378
Mark 01,Mark 22,VEV_5500,wide,100,1,0.0,-0.02356902356902357,297,0.02356902356902357
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,5,1,1.0,-0.10596026490066225,302,1.1059602649006623
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,20,1,1.5,-0.2947019867549669,302,1.794701986754967
Mark 14,Mark 55,VELVETFRUIT_EXTRACT,wide,100,1,1.0,-1.3636363636363635,297,2.3636363636363633
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,5,1,2.0,2.06,75,-0.06000000000000005
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,20,1,3.5,2.026666666666667,75,1.4733333333333332
Mark 67,Mark 22,VELVETFRUIT_EXTRACT,tight,100,1,4.5,0.7266666666666667,75,3.7733333333333334
Mark 14,Mark 38,VEV_4000,wide,5,1,-4.5,-0.23529411764705882,204,-4.264705882352941
Mark 14,Mark 38,VEV_4000,wide,20,1,-1.0,-0.31862745098039214,204,-0.6813725490196079
Mark 14,Mark 38,VEV_4000,wide,100,1,3.0,-0.3472906403940887,203,3.3472906403940885
Mark 01,Mark 22,VEV_5300,wide,5,1,0.0,-0.16666666666666666,108,0.16666666666666666
Mark 01,Mark 22,VEV_5300,wide,20,1,-1.0,-0.18055555555555555,108,-0.8194444444444444
Mark 01,Mark 22,VEV_5300,wide,100,1,1.0,-0.22429906542056074,107,1.2242990654205608
Mark 01,Mark 22,VEV_5400,wide,5,1,0.0,-0.013307984790874524,263,0.013307984790874524
Mark 01,Mark 22,VEV_5400,wide,20,1,-0.5,0.039923954372623575,263,-0.5399239543726235
Mark 01,Mark 22,VEV_5400,wide,100,1,1.0,0.0038461538461538464,260,0.9961538461538462
Mark 01,Mark 22,VEV_6000,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6000,wide,100,1,0.0,0.0,314,0.0
Mark 01,Mark 22,VEV_6500,wide,5,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,20,1,0.0,0.0,317,0.0
Mark 01,Mark 22,VEV_6500,wide,100,1,0.0,0.0,314,0.0
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,0.0,0.290625,320,-0.290625
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,2.5,0.553125,320,1.946875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,7.0,1.025236593059937,317,5.974763406940063
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,3.0,0.290625,320,2.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,5.0,0.553125,320,4.446875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,3.5,1.025236593059937,317,2.4747634069400632
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,3.0,0.06418219461697723,483,2.9358178053830226
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,7.0,0.13043478260869565,483,6.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-11.0,0.7234927234927235,481,-11.723492723492724
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,-1.0,0.06418219461697723,483,-1.0641821946169772
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,0.0,0.13043478260869565,483,-0.13043478260869565
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-14.5,0.7234927234927235,481,-15.223492723492724
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,2.0,0.0189873417721519,237,1.981012658227848
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-2.0,0.06751054852320675,237,-2.067510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,3.0,-0.12447257383966245,237,3.1244725738396624
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,0.0,0.0189873417721519,237,-0.0189873417721519
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,-2.0,0.06751054852320675,237,-2.067510548523207
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,4.0,-0.12447257383966245,237,4.124472573839663
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,0.0,-0.10390946502057613,486,0.10390946502057613
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-2.0,-0.30864197530864196,486,-1.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,-12.0,-0.6487603305785123,484,-11.351239669421489
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,1.0,0.06418219461697723,483,0.9358178053830227
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-6.0,0.13043478260869565,483,-6.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,2.0,0.7234927234927235,481,1.2765072765072765
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-2.0,-0.10390946502057613,486,-1.896090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-1.5,-0.30864197530864196,486,-1.191358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,10.0,-0.6487603305785123,484,10.648760330578511
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,-1.5,-0.10390946502057613,486,-1.396090534979424
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,-9.0,-0.30864197530864196,486,-8.691358024691358
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,11.0,-0.6487603305785123,484,11.648760330578511
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,2.5,0.290625,320,2.209375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,0.0,0.553125,320,-0.553125
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,22.0,1.025236593059937,317,20.974763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,7.0,0.06418219461697723,483,6.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,4.0,0.13043478260869565,483,3.869565217391304
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,13.0,0.7234927234927235,481,12.276507276507276
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,8.0,0.06418219461697723,483,7.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,5.0,0.13043478260869565,483,4.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,14.0,0.7234927234927235,481,13.276507276507276
Mark 14,Mark 38,VEV_4000,wide,5,1,2.0,-0.23529411764705882,204,2.235294117647059
Mark 14,Mark 38,VEV_4000,wide,20,1,4.0,-0.31862745098039214,204,4.318627450980392
Mark 14,Mark 38,VEV_4000,wide,100,1,17.5,-0.3472906403940887,203,17.84729064039409
Mark 14,Mark 38,VEV_4000,wide,5,1,0.0,-0.23529411764705882,204,0.23529411764705882
Mark 14,Mark 38,VEV_4000,wide,20,1,3.0,-0.31862745098039214,204,3.318627450980392
Mark 14,Mark 38,VEV_4000,wide,100,1,15.0,-0.3472906403940887,203,15.347290640394089
Mark 38,Mark 14,HYDROGEL_PACK,wide,5,1,7.0,-0.10390946502057613,486,7.1039094650205765
Mark 38,Mark 14,HYDROGEL_PACK,wide,20,1,6.0,-0.30864197530864196,486,6.308641975308642
Mark 38,Mark 14,HYDROGEL_PACK,wide,100,1,6.0,-0.6487603305785123,484,6.648760330578512
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,5.0,0.06418219461697723,483,4.935817805383023
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-2.5,0.13043478260869565,483,-2.630434782608696
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-1.0,0.7234927234927235,481,-1.7234927234927235
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,5,1,1.0,0.290625,320,0.709375
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,20,1,9.5,0.553125,320,8.946875
Mark 55,Mark 14,VELVETFRUIT_EXTRACT,wide,100,1,16.0,1.025236593059937,317,14.974763406940063
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,0.0,0.06418219461697723,483,-0.06418219461697723
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,5.0,0.13043478260869565,483,4.869565217391305
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-1.0,0.7234927234927235,481,-1.7234927234927235
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,5,1,0.0,0.0189873417721519,237,-0.0189873417721519
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,20,1,6.5,0.06751054852320675,237,6.432489451476793
Mark 55,Mark 01,VELVETFRUIT_EXTRACT,wide,100,1,-6.5,-0.12447257383966245,237,-6.375527426160337
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,5,1,4.0,1.8764044943820224,89,2.1235955056179776
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,20,1,0.0,1.6348314606741574,89,-1.6348314606741574
Mark 67,Mark 49,VELVETFRUIT_EXTRACT,tight,100,1,-7.0,1.9204545454545454,88,-8.920454545454545
Mark 14,Mark 38,HYDROGEL_PACK,wide,5,1,1.0,0.06418219461697723,483,0.9358178053830227
Mark 14,Mark 38,HYDROGEL_PACK,wide,20,1,-6.0,0.13043478260869565,483,-6.130434782608695
Mark 14,Mark 38,HYDROGEL_PACK,wide,100,1,-13.0,0.7234927234927235,481,-13.723492723492724
