cross_target,name,role,symbol,k,spread_regime,burst,tape_day,n,mean,median,t_stat,frac_pos
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,20,wide,0,2,59,0.3813559322033898,0.0,0.36157460741699854,0.4915254237288136
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,20,wide,0,3,63,0.16666666666666666,-1.0,0.14986366535952164,0.4603174603174603
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,tight,0,1,8,-3.4375,-9.0,-0.6528152958484433,0.375
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,tight,0,2,5,0.6,-4.0,0.10596671990187448,0.4
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,tight,0,3,14,2.1785714285714284,-2.5,0.5143345705102024,0.42857142857142855
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,tight,1,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,wide,0,1,81,2.7037037037037037,4.5,1.2574402908346043,0.6172839506172839
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,wide,0,2,59,0.4915254237288136,0.0,0.22310924689677292,0.4915254237288136
HYDROGEL_PACK,Mark 14,buyer_any,VEV_4000,100,wide,0,3,63,-0.015873015873015872,-2.0,-0.007357273082392184,0.4126984126984127
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,5,wide,1,1,6,-0.6666666666666666,1.0,-0.3287979746107145,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,5,wide,1,2,8,-0.625,-0.5,-0.4072797285050962,0.375
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,5,wide,1,3,19,-0.8157894736842105,-1.0,-0.7528205269668763,0.42105263157894735
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,20,wide,1,1,6,0.16666666666666666,1.5,0.036696321121340754,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,20,wide,1,2,8,5.0,4.5,2.294157338705618,0.75
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,20,wide,1,3,19,-0.8421052631578947,0.0,-0.4231415876900138,0.42105263157894735
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,100,wide,1,1,6,-8.333333333333334,-4.5,-1.2851814393010392,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,100,wide,1,2,8,4.625,1.5,0.9310464973783082,0.625
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5200,100,wide,1,3,19,-6.5,-8.0,-1.0759523021805941,0.42105263157894735
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,5,tight,1,2,3,2.1666666666666665,4.0,0.8271701918685112,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,5,tight,1,3,9,0.0,-1.0,0.0,0.4444444444444444
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,5,wide,1,1,6,1.8333333333333333,1.75,1.475214897161005,0.8333333333333334
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,5,wide,1,2,11,-1.2727272727272727,-2.0,-0.8676593370543796,0.36363636363636365
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,20,tight,1,2,3,6.166666666666667,5.5,1.6367836342540925,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,20,tight,1,3,9,-0.7777777777777778,0.0,-0.3800477028585322,0.4444444444444444
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,20,wide,1,1,6,1.0833333333333333,-1.25,0.2771987336672242,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,20,wide,1,2,11,-0.5454545454545454,2.0,-0.18309624580636233,0.6363636363636364
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,100,tight,1,2,3,2.6666666666666665,0.0,0.8386278693775345,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,100,tight,1,3,9,7.444444444444445,8.0,0.8689764461261007,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,100,wide,1,1,6,11.083333333333334,12.0,1.2477074888718005,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,100,wide,1,2,11,7.318181818181818,9.0,1.1263424079945605,0.7272727272727273
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5300,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,5,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,5,wide,1,1,4,0.75,1.5,0.41736500618415145,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,5,wide,1,2,2,0.25,0.25,0.2,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,5,wide,1,3,6,0.75,1.25,0.4655034037905737,0.6666666666666666
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,20,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,20,wide,1,1,4,-3.25,-4.0,-1.3384765349564314,0.25
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,20,wide,1,2,2,-6.75,-6.75,-2.076923076923077,0.0
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,20,wide,1,3,6,0.5833333333333334,0.25,0.1742501595589883,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,100,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,100,wide,1,1,4,6.875,7.5,3.0446121134470174,1.0
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,100,wide,1,2,2,-21.25,-21.25,-1.0759493670886076,0.0
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5400,100,wide,1,3,6,4.583333333333333,4.0,0.9611331592742344,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,5,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,5,wide,1,1,2,-1.0,-1.0,-0.33333333333333337,0.5
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,5,wide,1,2,3,0.16666666666666666,-3.0,0.03148142750102793,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,20,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,20,wide,1,1,2,2.5,2.5,5.0,1.0
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,20,wide,1,2,3,4.166666666666667,-2.0,0.5795178562633797,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,100,wide,0,1,1,,,,
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,100,wide,1,1,2,22.5,22.5,1.2162162162162162,1.0
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,100,wide,1,2,3,-1.5,-1.0,-0.1702970173369342,0.3333333333333333
HYDROGEL_PACK,Mark 14,buyer_any,VEV_5500,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,tight,0,1,7,-2.0,-1.5,-1.2559716512455186,0.2857142857142857
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,tight,0,2,9,-1.3333333333333333,-1.5,-0.7509172071422913,0.3333333333333333
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,tight,0,3,5,-2.1,-0.5,-1.88966933679656,0.0
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,0,1,179,-0.2430167597765363,0.0,-0.7351541156252188,0.4748603351955307
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,0,2,149,0.040268456375838924,0.0,0.12488487062436027,0.4899328859060403
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,0,3,151,0.006622516556291391,0.0,0.019698707655490238,0.4370860927152318
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,1,2,3,-4.0,-4.0,-2.309401076758503,0.0
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,5,wide,1,3,3,-0.3333333333333333,-2.0,-0.12216944435630524,0.3333333333333333
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,tight,0,1,7,-3.357142857142857,-5.5,-0.8047819357033321,0.42857142857142855
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,tight,0,2,9,0.6666666666666666,0.5,0.3758727885879516,0.5555555555555556
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,tight,0,3,5,-2.3,-1.5,-1.0374473720856427,0.2
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,0,1,179,-0.22905027932960895,1.0,-0.3270918425041297,0.5027932960893855
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,0,2,149,-0.5939597315436241,0.0,-0.9888457917158643,0.47651006711409394
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,0,3,151,-0.1291390728476821,1.0,-0.1781466112227886,0.5099337748344371
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,1,2,3,-8.333333333333334,-10.0,-2.5383654128340476,0.0
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,20,wide,1,3,3,8.333333333333334,6.0,1.8582353656179158,1.0
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,tight,0,1,7,2.2142857142857144,-6.5,0.3659829298269732,0.42857142857142855
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,tight,0,2,9,3.111111111111111,2.5,0.6793745527414535,0.5555555555555556
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,tight,0,3,5,4.1,2.5,1.008281403163285,0.6
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,0,1,179,-1.8072625698324023,1.0,-1.3284509351123763,0.5083798882681564
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,0,2,148,2.3513513513513513,1.0,1.6262100153635541,0.5067567567567568
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,0,3,150,-2.05,-2.0,-1.2867505634402068,0.44
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,1,1,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,1,2,3,-17.0,-9.0,-1.3911390502544514,0.0
HYDROGEL_PACK,Mark 14,seller_any,HYDROGEL_PACK,100,wide,1,3,3,7.666666666666667,2.0,0.7306190786882653,0.6666666666666666
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,1,4,1.5,0.5,0.7423074889580902,0.5
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,tight,0,3,6,2.1666666666666665,2.0,0.9662823901213161,0.6666666666666666
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,1,93,0.043010752688172046,-1.0,0.09059870330241342,0.41935483870967744
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,2,117,0.5641025641025641,0.0,1.3762170554493762,0.49572649572649574
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,0,3,106,0.07547169811320754,0.0,0.1904741337533161,0.46226415094339623
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,5,wide,1,3,4,1.375,1.75,0.6500649201930971,0.5
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,1,4,6.75,8.0,1.3438547166963837,0.75
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,tight,0,3,6,2.0,5.0,0.6454972243679028,0.6666666666666666
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,1,93,0.8440860215053764,1.0,0.9784101185273358,0.5268817204301075
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,2,117,0.17094017094017094,0.0,0.20237612342024916,0.47863247863247865
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,0,3,106,0.03773584905660377,0.25,0.04227110430183963,0.5
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,20,wide,1,3,4,-0.375,-1.0,-0.057653231588898055,0.5
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,1,4,17.75,20.0,1.1809846346097643,0.75
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,tight,0,3,6,-0.8333333333333334,1.0,-0.16883800336329355,0.5
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,1,93,1.10752688172043,1.0,0.5613648504437904,0.5053763440860215
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,2,116,3.0344827586206895,2.0,2.0029569354627723,0.5431034482758621
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,0,3,104,0.4230769230769231,-0.75,0.24365065310807726,0.4423076923076923
HYDROGEL_PACK,Mark 14,seller_any,VELVETFRUIT_EXTRACT,100,wide,1,3,4,-12.375,-11.75,-0.8871998333924381,0.25
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,tight,0,1,9,-1.7777777777777777,-3.0,-1.441207517155344,0.4444444444444444
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,tight,0,2,6,-2.1666666666666665,-3.5,-1.1074362710059766,0.3333333333333333
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,tight,0,3,13,-2.769230769230769,-3.0,-2.654255754949781,0.07692307692307693
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,wide,0,1,63,-1.1349206349206349,-2.0,-1.8174687413401074,0.3968253968253968
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,wide,0,2,58,0.3706896551724138,0.0,0.7836290860552002,0.46551724137931033
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,5,wide,0,3,58,-0.07758620689655173,0.0,-0.1203314736569657,0.46551724137931033
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,tight,0,1,9,1.3333333333333333,-4.0,0.3908255749968252,0.4444444444444444
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,tight,0,2,6,-0.5833333333333334,0.5,-0.15440091294693797,0.5
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,tight,0,3,13,-2.6923076923076925,-2.0,-0.8941717498434857,0.3076923076923077
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,wide,0,1,62,-1.314516129032258,0.75,-1.069335835457521,0.5161290322580645
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,wide,0,2,57,1.412280701754386,2.0,1.329280501329655,0.5964912280701754
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,20,wide,0,3,58,-1.2844827586206897,-1.0,-1.2137489965665642,0.39655172413793105
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,tight,0,1,9,2.2222222222222223,2.0,0.2955835383322628,0.5555555555555556
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,tight,0,2,6,-1.6666666666666667,-1.75,-0.44820072413160283,0.5
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,tight,0,3,13,0.38461538461538464,4.0,0.07268067592499816,0.5384615384615384
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,wide,0,1,62,-0.008064516129032258,-0.5,-0.003050362873686563,0.46774193548387094
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,wide,0,2,57,2.412280701754386,2.5,1.0813634090670585,0.5789473684210527
HYDROGEL_PACK,Mark 14,seller_any,VEV_4000,100,wide,0,3,56,-2.107142857142857,-4.0,-0.8550969556396216,0.39285714285714285
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,4,5.875,6.5,4.226409077777774,1.0
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,1,,,,
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,4,3.125,3.5,0.8397334773007363,0.75
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,1,,,,
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,4,12.625,10.25,1.442121554156335,0.75
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,1,,,,
HYDROGEL_PACK,Mark 22,buy_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,5,tight,0,1,3,-0.8333333333333334,-1.0,-0.8219949365267865,0.3333333333333333
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,5,tight,0,2,4,-3.25,-3.25,-1.8203641092364127,0.25
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,5,tight,0,3,4,-3.5,-3.5,-1.8073922282301278,0.25
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,20,tight,0,1,3,-5.0,-2.0,-1.0910894511799618,0.3333333333333333
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,20,tight,0,2,4,-8.375,-7.75,-1.6871704333056947,0.25
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,20,tight,0,3,4,-4.0,-2.0,-1.0327955589886444,0.25
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,100,tight,0,1,3,-10.166666666666666,-13.5,-0.7138043408375251,0.3333333333333333
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,100,tight,0,2,4,-13.625,-11.5,-3.4824695863525794,0.0
HYDROGEL_PACK,Mark 22,buyer_any,HYDROGEL_PACK,100,tight,0,3,4,-14.75,-10.5,-1.4529199390546637,0.25
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,1,10,1.65,1.0,1.14460428448106,0.5
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,2,9,0.9444444444444444,1.0,0.759883265655046,0.5555555555555556
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,5,tight,0,3,6,-0.5833333333333334,-1.5,-0.2914138129852693,0.16666666666666666
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,1,10,0.65,-1.0,0.3064034817625207,0.4
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,2,9,-0.2777777777777778,-4.0,-0.09298403879997123,0.3333333333333333
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,20,tight,0,3,6,1.3333333333333333,0.0,0.28270139709608777,0.5
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,1,10,2.5,3.25,0.4022156067402603,0.5
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,2,9,-2.4444444444444446,-4.5,-0.39993803093252084,0.3333333333333333
HYDROGEL_PACK,Mark 22,buyer_any,VELVETFRUIT_EXTRACT,100,tight,0,3,6,5.5,5.5,1.2945656711840885,0.5
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4000,5,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4000,20,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4000,100,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4500,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4500,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_4500,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5000,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5000,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5000,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5100,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5100,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5100,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5200,5,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5200,20,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5200,100,wide,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5300,5,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5300,20,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,buyer_any,VEV_5300,100,tight,1,3,1,,,,
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,1,3,0.3333333333333333,-1.0,0.13867504905630723,0.3333333333333333
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,2,3,6.833333333333333,5.5,3.2113678449506247,1.0
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,5,tight,0,3,5,-1.2,-2.0,-2.449489742783178,0.0
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,1,3,4.0,3.0,0.917662935482247,0.6666666666666666
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,2,3,6.833333333333333,8.5,2.7832613565387354,1.0
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,20,tight,0,3,5,2.2,2.0,1.6218615177038689,0.8
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,1,3,11.833333333333334,8.0,1.0234117947538945,0.6666666666666666
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,2,2,1.75,1.75,0.41176470588235303,0.5
HYDROGEL_PACK,Mark 22,sell_aggr,VELVETFRUIT_EXTRACT,100,tight,0,3,5,5.2,1.0,0.7494631786061371,0.6
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,5,wide,1,1,6,-0.6666666666666666,1.0,-0.3287979746107145,0.5
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,5,wide,1,2,8,-0.625,-0.5,-0.4072797285050962,0.375
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,5,wide,1,3,30,-1.1666666666666667,-1.0,-1.5124510071197481,0.4
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,20,wide,1,1,6,0.16666666666666666,1.5,0.036696321121340754,0.6666666666666666
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,20,wide,1,2,8,5.0,4.5,2.294157338705618,0.75
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,20,wide,1,3,30,-1.25,-1.0,-0.7843951894903584,0.4
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,100,wide,1,1,6,-8.333333333333334,-4.5,-1.2851814393010392,0.3333333333333333
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,100,wide,1,2,8,4.625,1.5,0.9310464973783082,0.625
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5200,100,wide,1,3,30,-5.766666666666667,-5.75,-1.341019971026983,0.36666666666666664
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,tight,1,2,4,2.375,3.5,1.2742402269282032,0.75
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,tight,1,3,32,0.390625,0.0,0.6586971869534018,0.4375
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,wide,0,2,1,,,,
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,wide,1,1,38,-0.3026315789473684,0.0,-0.47394440006457633,0.4473684210526316
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,wide,1,2,39,-1.6025641025641026,-2.0,-1.9787290586640172,0.3076923076923077
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,5,wide,1,3,46,-0.5,0.0,-0.6719900896801025,0.45652173913043476
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,tight,1,2,4,8.625,9.25,2.3793103448275863,0.75
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,tight,1,3,32,-1.5,-1.0,-1.1712600184123967,0.40625
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,wide,0,2,1,,,,
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,wide,1,1,38,0.9473684210526315,-0.25,0.7531072529086735,0.47368421052631576
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,wide,1,2,39,0.0,1.0,0.0,0.5128205128205128
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,20,wide,1,3,46,-1.608695652173913,-1.25,-1.4695800622832627,0.43478260869565216
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,tight,1,2,4,8.25,4.5,1.3706443375079094,0.5
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,tight,1,3,32,-3.4375,-4.0,-0.8662274932221921,0.4375
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,wide,0,2,1,,,,
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,wide,1,1,38,2.013157894736842,0.0,0.5925176513430975,0.47368421052631576
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,wide,1,2,38,-0.09210526315789473,1.0,-0.03570919873073537,0.5263157894736842
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5300,100,wide,1,3,46,0.7934782608695652,1.5,0.3179966820868312,0.5217391304347826
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5400,5,wide,0,1,5,-1.8,-1.0,-1.0157987663695807,0.2
HYDROGEL_PACK,Mark 22,sell_aggr,VEV_5400,5,wide,1,1,76,-0.29605263157894735,0.0,-0.6518964722179925,0.40789473684210525
