timestamp,buyer,seller,symbol,currency,price,quantity,day,aggressor_bucket,bbo_bid,bbo_ask,half_spread,spread,burst_n,burst,fwd_mid_k5,fwd_extract_k5,fwd_hydro_k5,fwd_mid_k20,fwd_extract_k20,fwd_hydro_k20,fwd_mid_k100,fwd_extract_k100,fwd_hydro_k100,session_tert,spread_bin
74100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,4.0,3.0,0.0,3.0,6.0,0.0,-4.0,-8.0,early,tight
74300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,1,aggr_buy,5233.0,5238.0,2.5,5.0,1,0,4.5,4.5,-2.0,4.0,4.0,3.0,-3.0,-3.0,-10.0,early,mid
74400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,aggr_sell,5235.0,5240.0,2.5,5.0,1,0,2.0,2.0,-2.0,0.0,0.0,3.0,-5.0,-5.0,-12.0,early,mid
76600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,3,1,aggr_buy,9979.0,9995.0,8.0,16.0,1,0,4.0,0.0,4.0,3.0,1.0,3.0,-23.0,-1.0,-23.0,early,wide
77300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,aggr_buy,5236.0,5241.0,2.5,5.0,1,0,-2.0,-2.0,3.0,1.0,1.0,-4.0,1.0,1.0,-27.0,early,mid
78300,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,3,1,aggr_sell,1229.0,1250.0,10.5,21.0,1,0,0.0,0.0,-3.0,-2.0,-2.0,-13.0,1.0,1.0,-29.0,early,wide
78400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,aggr_buy,5236.0,5238.0,1.0,2.0,1,0,0.5,0.5,0.0,0.5,0.5,-13.0,5.5,5.5,-29.0,early,tight
78500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,4,1,aggr_buy,9984.0,10000.0,8.0,16.0,1,0,-2.5,-2.0,-2.5,-11.0,-3.5,-11.0,-32.0,0.0,-32.0,early,wide
79000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,3,1,aggr_sell,9982.0,9997.0,7.5,15.0,1,0,-6.5,1.0,-6.5,-7.5,-2.5,-7.5,-22.5,4.0,-22.5,early,wide
79800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,6,1,aggr_buy,9978.0,9994.0,8.0,16.0,1,0,-6.0,-2.0,-6.0,-16.0,-2.0,-16.0,-21.0,4.0,-21.0,early,wide
81300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9970.0,6,1,aggr_sell,9970.0,9986.0,8.0,16.0,1,0,-8.0,0.0,-8.0,-3.0,-3.5,-3.0,-20.0,4.0,-20.0,early,wide
81700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,3,1,aggr_buy,9964.0,9980.0,8.0,16.0,1,0,-3.0,0.5,-3.0,1.0,-2.0,1.0,-14.0,3.5,-14.0,early,wide
81900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9978.0,2,1,aggr_buy,9962.0,9978.0,8.0,16.0,1,0,1.0,0.5,1.0,2.0,-3.5,2.0,-11.0,2.5,-11.0,early,wide
82300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9977.0,3,1,aggr_buy,9961.0,9977.0,8.0,16.0,2,1,2.0,-2.0,2.0,4.0,-5.0,4.0,-5.0,5.0,-5.0,early,wide
82300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,1,aggr_sell,5235.0,5240.0,2.5,5.0,2,1,-2.0,-2.0,2.0,-5.0,-5.0,4.0,5.0,5.0,-5.0,early,mid
83200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,aggr_buy,5231.0,5237.0,3.0,6.0,1,0,1.0,1.0,1.0,0.5,0.5,-4.0,10.5,10.5,-8.0,early,mid
84300,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,1,1,aggr_buy,1222.0,1243.0,10.5,21.0,1,0,2.0,2.0,-4.5,5.0,5.0,-8.0,11.0,11.0,-8.0,early,wide
84600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8,1,aggr_buy,5231.0,5233.0,1.0,2.0,1,0,4.5,4.5,-1.0,4.5,4.5,-7.0,12.5,12.5,-6.0,early,tight
85300,Mark 14,Mark 22,VEV_5300,XIRECS,42.0,2,1,aggr_sell,42.0,44.0,1.0,2.0,5,1,0.0,0.5,1.5,1.0,4.5,-2.5,3.0,8.5,-3.5,early,tight
85300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,2,1,aggr_sell,14.0,15.0,0.5,1.0,5,1,0.0,0.5,1.5,1.0,4.5,-2.5,1.5,8.5,-3.5,early,tight
85300,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,1,aggr_sell,6.0,7.0,0.5,1.0,5,1,0.0,0.5,1.5,0.0,4.5,-2.5,0.5,8.5,-3.5,early,tight
85300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,early,tight
85300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,early,tight
86100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,aggr_sell,14.0,16.0,1.0,2.0,4,1,-0.5,-0.5,0.0,0.5,3.5,9.0,0.5,4.5,-1.0,early,tight
86100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,aggr_sell,6.0,7.0,0.5,1.0,4,1,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,early,tight
86100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,early,tight
86100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,early,tight
87900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,1,aggr_sell,5239.0,5244.0,2.5,5.0,1,0,1.0,1.0,-10.0,1.5,1.5,-9.0,1.0,1.0,-20.0,early,mid
88500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5242.0,6,1,aggr_buy,5240.0,5242.0,1.0,2.0,1,0,2.0,2.0,7.0,3.5,3.5,-2.0,4.5,4.5,-8.0,early,tight
89300,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,3,1,aggr_sell,1232.0,1253.0,10.5,21.0,1,0,-4.5,1.0,-5.5,-1.0,-1.0,-12.5,3.0,1.5,-17.5,early,wide
89800,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,aggr_sell,45.0,47.0,1.0,2.0,4,1,0.0,0.0,-3.0,-1.0,-2.0,-8.0,1.0,4.0,-20.0,early,tight
89800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,aggr_sell,15.0,17.0,1.0,2.0,4,1,0.0,0.0,-3.0,-0.5,-2.0,-8.0,1.0,4.0,-20.0,early,tight
89800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,early,tight
89800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,early,tight
91100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,1,aggr_buy,5239.0,5244.0,2.5,5.0,1,0,0.0,0.0,3.0,2.5,2.5,9.0,7.0,7.0,-16.0,early,mid
92000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,8,1,aggr_buy,5238.0,5243.0,2.5,5.0,1,0,3.0,3.0,3.0,5.0,5.0,8.0,3.5,3.5,-10.0,early,mid
92100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9955.0,4,1,aggr_sell,9955.0,9971.0,8.0,16.0,1,0,3.0,3.0,3.0,7.0,6.0,7.0,-11.0,4.0,-11.0,early,wide
92500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,2,1,aggr_sell,9956.0,9972.0,8.0,16.0,1,0,-1.0,0.5,-1.0,0.0,0.0,0.0,-14.5,2.0,-14.5,early,wide
93700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,1,aggr_buy,5241.0,5246.0,2.5,5.0,1,0,2.0,2.0,-3.0,-2.0,-2.0,-9.0,3.0,3.0,-17.0,early,mid
93800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,1,aggr_buy,5241.0,5246.0,2.5,5.0,1,0,0.0,0.0,-4.0,-2.0,-2.0,-7.0,4.0,4.0,-15.0,early,mid
94400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9974.0,4,1,aggr_buy,9958.0,9974.0,8.0,16.0,1,0,0.0,-0.5,0.0,-2.0,0.0,-2.0,-12.0,6.0,-12.0,early,wide
97100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9950.0,2,1,aggr_sell,9950.0,9966.0,8.0,16.0,1,0,1.0,2.0,1.0,-6.0,3.0,-6.0,2.0,17.5,2.0,early,wide
98600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,aggr_buy,9946.0,9962.0,8.0,16.0,1,0,-2.0,-1.0,-2.0,-1.5,-0.5,-1.5,10.0,18.0,10.0,early,wide
99000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,3,1,aggr_buy,9945.0,9961.0,8.0,16.0,1,0,-1.5,0.5,-1.5,-9.0,2.0,-9.0,11.0,18.5,11.0,early,wide
100500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,4,1,aggr_buy,5243.0,5248.0,2.5,5.0,1,0,2.5,2.5,-9.0,0.0,0.0,-3.5,22.0,22.0,4.0,early,mid
101400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,5,1,aggr_sell,9936.0,9952.0,8.0,16.0,1,0,7.0,-5.5,7.0,4.0,-5.0,4.0,13.0,16.0,13.0,early,wide
101500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,6,1,aggr_sell,9935.0,9951.0,8.0,16.0,1,0,8.0,-5.5,8.0,5.0,-3.0,5.0,14.0,15.0,14.0,early,wide
102500,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,1,1,aggr_sell,1235.0,1256.0,10.5,21.0,1,0,2.0,2.0,-4.5,4.0,4.0,2.5,17.5,19.0,7.5,early,wide
102800,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,1,1,aggr_sell,1236.0,1257.0,10.5,21.0,1,0,0.0,-0.5,0.0,3.0,2.5,1.0,15.0,14.0,4.0,early,wide
103100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9952.0,4,1,aggr_buy,9936.0,9952.0,8.0,16.0,1,0,7.0,0.0,7.0,6.0,8.0,6.0,6.0,15.0,6.0,early,wide
103500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,3,1,aggr_sell,9940.0,9956.0,8.0,16.0,1,0,5.0,1.0,5.0,-2.5,10.0,-2.5,-1.0,15.0,-1.0,early,wide
104400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,1,aggr_buy,5247.0,5252.0,2.5,5.0,1,0,1.0,1.0,-4.0,9.5,9.5,4.0,16.0,16.0,-6.0,early,mid
107100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,5,1,aggr_sell,9952.0,9968.0,8.0,16.0,1,0,0.0,1.5,0.0,5.0,6.5,5.0,-1.0,-5.0,-1.0,early,wide
107900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,1,aggr_buy,5261.0,5267.0,3.0,6.0,1,0,0.0,0.0,7.0,6.5,6.5,5.0,-6.5,-6.5,5.0,early,mid
109000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5265.0,12,1,aggr_buy,5264.0,5265.0,0.5,1.0,1,0,4.0,4.0,1.0,0.0,0.0,-9.0,-7.0,-7.0,-14.0,early,tight
109100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,2,1,aggr_sell,9957.0,9973.0,8.0,16.0,1,0,1.0,4.0,1.0,-6.0,-2.0,-6.0,-13.0,-9.0,-13.0,early,wide
110100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,aggr_sell,5265.0,5270.0,2.5,5.0,1,0,-1.0,-1.0,-5.0,-4.0,-4.0,-3.0,-9.0,-9.0,-9.0,early,mid
112000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,1,aggr_sell,5260.0,5265.0,2.5,5.0,1,0,2.0,2.0,1.0,2.0,2.0,-9.0,1.0,1.0,-4.5,early,mid
112700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,2,1,aggr_sell,9948.0,9964.0,8.0,16.0,1,0,-6.0,-1.5,-6.0,-11.0,2.0,-11.0,-9.0,1.0,-9.0,early,wide
113900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9956.0,2,1,aggr_buy,9940.0,9956.0,8.0,16.0,1,0,0.0,4.5,0.0,-1.0,-3.0,-1.0,-6.0,3.5,-6.0,early,wide
115500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,3,1,aggr_sell,9937.0,9953.0,8.0,16.0,1,0,4.0,-4.5,4.0,24.0,-3.0,24.0,1.0,3.5,1.0,early,wide
118800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,1,aggr_sell,5257.0,5262.0,2.5,5.0,1,0,-1.5,-1.5,4.0,1.0,1.0,1.0,5.0,5.0,15.0,early,mid
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,aggr_buy,9946.0,9962.0,8.0,16.0,1,0,3.0,0.0,3.0,-0.5,5.0,-0.5,5.0,5.0,5.0,early,wide
120300,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,aggr_sell,18.0,19.0,0.5,1.0,4,1,1.0,3.0,-3.0,1.5,6.5,-1.0,1.0,4.5,6.5,early,tight
120300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,aggr_sell,8.0,9.0,0.5,1.0,4,1,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,early,tight
120300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,early,tight
120300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,early,tight
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,aggr_buy,9942.0,9958.0,8.0,16.0,1,0,4.0,0.0,4.0,-3.0,0.0,-3.0,5.5,0.5,5.5,early,wide
123300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,1,aggr_sell,5262.0,5267.0,2.5,5.0,1,0,0.0,0.0,-3.0,-1.0,-1.0,-6.0,-0.5,-0.5,8.0,early,mid
125600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,1,aggr_buy,5260.0,5265.0,2.5,5.0,1,0,1.0,1.0,-2.0,4.0,4.0,7.0,-2.0,-2.0,10.0,early,mid
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,aggr_buy,9937.0,9953.0,8.0,16.0,1,0,1.0,3.5,1.0,10.0,2.5,10.0,8.0,-0.5,8.0,early,wide
127200,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,aggr_sell,8.0,9.0,0.5,1.0,3,1,0.5,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,early,tight
127200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,early,tight
127200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,aggr_sell,0.0,1.0,0.5,1.0,3,1,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,early,tight
129100,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,aggr_buy,1253.0,1275.0,11.0,22.0,1,0,0.0,0.0,-2.0,1.5,2.5,-9.0,-6.5,-6.5,4.0,early,wide
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,aggr_buy,9951.0,9967.0,8.0,16.0,1,0,-2.0,-1.0,-2.0,-8.0,2.0,-8.0,5.0,-5.5,5.0,early,wide
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,aggr_sell,9951.0,9967.0,8.0,16.0,1,0,-0.5,-2.5,-0.5,-8.0,-0.5,-8.0,9.0,-6.0,9.0,early,wide
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,aggr_sell,9946.0,9962.0,8.0,16.0,1,0,-5.0,3.0,-5.0,6.5,1.0,6.5,7.0,-8.5,7.0,early,wide
131300,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,1,aggr_sell,5265.0,5268.0,1.5,3.0,1,0,-2.5,-2.5,2.0,-2.5,-2.5,9.0,-8.0,-8.0,12.0,early,mid
131800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,aggr_sell,5261.0,5267.0,3.0,6.0,1,0,0.0,0.0,5.0,3.5,3.5,4.0,-4.5,-4.5,11.0,early,mid
132600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5263.0,10,1,aggr_buy,5261.0,5263.0,1.0,2.0,1,0,1.5,1.5,-6.0,-0.5,-0.5,-7.0,0.5,0.5,1.5,early,tight
133100,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,aggr_sell,1253.0,1274.0,10.5,21.0,1,0,2.5,2.5,1.0,-1.5,0.0,1.0,1.5,1.5,7.0,early,wide
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,aggr_sell,9948.0,9964.0,8.0,16.0,1,0,-1.0,-2.0,-1.0,1.0,-5.5,1.0,-2.0,-2.5,-2.0,early,wide
134000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,aggr_sell,5264.0,5269.0,2.5,5.0,1,0,-5.0,-5.0,-6.0,-4.0,-4.0,-5.0,-4.5,-4.5,-3.0,early,mid
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,aggr_sell,9944.0,9960.0,8.0,16.0,1,0,4.0,0.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,early,wide
135200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,aggr_buy,5258.0,5264.0,3.0,6.0,1,0,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.5,-0.5,-5.0,early,mid
135500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,aggr_sell,5257.0,5262.0,2.5,5.0,1,0,3.0,3.0,-2.0,0.0,0.0,-1.0,2.0,2.0,-1.0,early,mid
135900,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,3,1,aggr_sell,52.0,54.0,1.0,2.0,5,1,0.0,-1.0,-4.5,-2.0,-5.5,-0.5,-0.5,-0.5,4.5,early,tight
135900,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,3,1,aggr_sell,19.0,21.0,1.0,2.0,5,1,0.0,-1.0,-4.5,-1.0,-5.5,-0.5,-0.5,-0.5,4.5,early,tight
135900,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,aggr_sell,8.0,9.0,0.5,1.0,5,1,0.0,-1.0,-4.5,-0.5,-5.5,-0.5,0.0,-0.5,4.5,early,tight
135900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,early,tight
135900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,early,tight
137000,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,3,1,aggr_sell,1252.0,1273.0,10.5,21.0,1,0,-3.0,-3.0,-1.0,-4.0,-4.0,10.0,2.5,2.5,4.0,early,wide
137300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,1,aggr_sell,1251.0,1272.0,10.5,21.0,1,0,-3.0,-4.5,-7.0,-3.0,-3.0,8.0,6.0,6.0,4.0,early,wide
137600,Mark 38,Mark 14,VEV_4000,XIRECS,1269.0,3,1,aggr_buy,1248.0,1269.0,10.5,21.0,1,0,-2.0,-2.5,-3.0,0.0,-0.5,11.0,10.0,9.5,10.0,early,wide
137800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9942.0,3,1,aggr_sell,9942.0,9958.0,8.0,16.0,1,0,2.5,-0.5,2.5,18.0,1.5,18.0,16.0,11.5,16.0,early,wide
138000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,1,aggr_sell,5254.0,5259.0,2.5,5.0,1,0,1.0,1.0,6.5,2.0,2.0,9.5,11.0,11.0,10.5,early,mid
138100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,2,1,aggr_buy,9943.0,9959.0,8.0,16.0,1,0,12.0,2.0,12.0,14.0,1.0,14.0,12.0,10.0,12.0,early,wide
139700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,aggr_buy,5255.0,5257.0,1.0,2.0,1,0,1.5,1.5,-2.0,3.5,3.5,-3.0,9.5,9.5,2.0,early,tight
140000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,aggr_buy,5256.0,5261.0,2.5,5.0,1,0,-3.0,-3.0,-1.0,1.0,1.0,2.0,8.5,8.5,2.0,early,mid
140100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,aggr_buy,5255.0,5260.0,2.5,5.0,1,0,-2.0,-2.0,-1.0,2.0,2.0,1.0,8.5,8.5,0.0,early,mid
141000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,aggr_buy,5255.0,5260.0,2.5,5.0,1,0,1.0,1.0,3.0,7.0,7.0,7.0,8.0,8.0,-4.0,early,mid
142000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,6,1,aggr_buy,5257.0,5262.0,2.5,5.0,1,0,3.0,3.0,-3.0,2.5,2.5,-10.0,-0.5,-0.5,-11.0,early,mid
144500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,aggr_sell,5258.0,5263.0,2.5,5.0,1,0,0.5,0.5,-2.0,3.0,3.0,2.0,-7.5,-7.5,9.0,early,mid
145500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,aggr_sell,19.0,20.0,0.5,1.0,4,1,0.5,2.5,4.0,1.5,7.0,7.0,-2.5,-12.0,2.0,early,tight
145500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,aggr_sell,8.0,9.0,0.5,1.0,4,1,0.0,2.5,4.0,1.0,7.0,7.0,-1.0,-12.0,2.0,early,tight
145500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,early,tight
145500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,4,1,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,early,tight
145600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,5,1,aggr_buy,9946.0,9962.0,8.0,16.0,1,0,3.0,1.0,3.0,10.0,6.0,10.0,5.0,-14.0,5.0,early,wide
146500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,1,aggr_buy,9947.0,9963.0,8.0,16.0,1,0,4.0,1.5,4.0,9.0,1.0,9.0,4.0,-15.5,4.0,early,wide
146700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,aggr_sell,5260.0,5265.0,2.5,5.0,1,0,3.0,3.0,-1.0,2.0,2.0,3.0,-15.0,-15.0,6.0,early,mid
147900,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,1,1,aggr_sell,1256.0,1278.0,11.0,22.0,1,0,-2.5,-4.0,1.5,-0.5,-2.0,8.0,-11.5,-13.5,-1.5,early,wide
148000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,3,1,aggr_buy,9956.0,9972.0,8.0,16.0,1,0,0.0,-3.0,0.0,1.0,-0.5,1.0,-9.0,-15.5,-9.0,early,wide
148300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,aggr_sell,5265.0,5268.0,1.5,3.0,1,0,-4.0,-4.0,-1.0,0.0,0.0,-4.0,-10.0,-10.0,-11.5,early,mid
150600,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,aggr_sell,53.0,55.0,1.0,2.0,5,1,0.0,0.5,-5.0,-4.0,-9.0,-5.0,-5.0,-13.0,7.0,early,tight
150600,Mark 01,Mark 22,VEV_5400,XIRECS,20.0,2,1,aggr_sell,20.0,21.0,0.5,1.0,5,1,0.0,0.5,-5.0,-2.0,-9.0,-5.0,-2.0,-13.0,7.0,early,tight
150600,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,aggr_sell,8.0,9.0,0.5,1.0,5,1,0.0,0.5,-5.0,-0.5,-9.0,-5.0,-1.0,-13.0,7.0,early,tight
150600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,early,tight
150600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,aggr_sell,0.0,1.0,0.5,1.0,5,1,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,early,tight
150700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5268.0,7,1,aggr_buy,5263.0,5268.0,2.5,5.0,1,0,1.0,1.0,-5.0,-8.5,-8.5,-5.0,-11.0,-11.0,9.0,early,mid
