timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex,cell_n,cell_mean_fwd20,resid20
64200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5245.0,6,1,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,buy_aggr,mid,h0_7,Mark 55,buyer,1.0,1.0,-0.5,-0.5,-5.5,-5.5,328,0.5746951219512195,-1.0746951219512195
64300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9933.0,4,1,HYDROGEL_PACK,9941.0,9933,9949,16,sell_aggr,wide,h0_7,Mark 38,seller,-4.0,0.0,10.0,-1.0,42.0,-7.0,496,0.23387096774193547,9.766129032258064
65400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9930.0,4,1,HYDROGEL_PACK,9938.0,9930,9946,16,sell_aggr,wide,h0_7,Mark 38,seller,4.5,-1.0,18.0,5.0,45.0,-4.0,496,0.23387096774193547,17.766129032258064
65700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,8,1,VELVETFRUIT_EXTRACT,5242.5,5240,5245,5,sell_aggr,mid,h0_7,Mark 55,seller,-0.5,-0.5,6.0,6.0,-5.0,-5.0,302,-0.2947019867549669,6.2947019867549665
65900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,2,1,HYDROGEL_PACK,9942.5,9935,9950,15,sell_aggr,wide,h0_7,Mark 38,seller,6.0,-0.5,15.5,5.0,40.5,-4.5,496,0.23387096774193547,15.266129032258064
67700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4,1,VELVETFRUIT_EXTRACT,5248.5,5247,5250,3,buy_aggr,mid,h0_7,Mark 55,buyer,-2.0,-2.0,-4.0,-4.0,-11.0,-11.0,328,0.5746951219512195,-4.574695121951219
68000,Mark 38,Mark 14,VEV_4000,XIRECS,1258.0,2,1,VEV_4000,1247.5,1237,1258,21,buy_aggr,wide,h0_7,Mark 38,buyer,-1.0,-1.0,-4.0,-4.0,-9.0,-9.0,207,0.18840579710144928,-4.188405797101449
69500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,2,1,HYDROGEL_PACK,9959.5,9952,9967,15,sell_aggr,wide,h0_7,Mark 38,seller,-2.5,0.0,5.5,-3.0,23.5,-3.5,496,0.23387096774193547,5.266129032258065
70500,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,1,1,VEV_4000,1242.0,1232,1252,20,sell_aggr,wide,h0_7,Mark 38,seller,-0.5,-0.5,-3.0,-3.0,-4.5,-4.5,232,-0.1788793103448276,-2.8211206896551726
73400,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5237.0,8,1,VELVETFRUIT_EXTRACT,5235.5,5235,5236,1,buy_aggr,tight,h0_7,Mark 22,buyer,0.0,0.0,4.0,4.0,0.0,0.0,6,3.5,0.5
73400,Mark 55,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6,1,VELVETFRUIT_EXTRACT,5235.5,5235,5236,1,buy_aggr,tight,h0_7,Mark 55,buyer,0.0,0.0,4.0,4.0,0.0,0.0,9,2.6666666666666665,1.3333333333333335
73500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9966.0,3,1,HYDROGEL_PACK,9974.0,9966,9982,16,sell_aggr,wide,h0_7,Mark 38,seller,6.0,0.0,6.0,1.5,1.0,-1.0,496,0.23387096774193547,5.766129032258065
74100,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,3,1,VEV_5300,43.0,42,44,2,sell_aggr,tight,h0_7,Mark 22,seller,1.0,4.0,1.0,3.0,-2.0,-4.0,132,-0.12121212121212122,1.121212121212121
74100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,3,1,VEV_5400,14.5,14,15,1,sell_aggr,tight,h0_7,Mark 22,seller,1.0,4.0,1.0,3.0,-0.5,-4.0,263,0.039923954372623575,0.9600760456273765
74100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,3,1,VEV_5500,6.5,6,7,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,4.0,0.0,3.0,0.0,-4.0,299,0.02508361204013378,-0.02508361204013378
74100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,4.0,0.0,3.0,0.0,-4.0,317,0.0,0.0
74100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h0_7,Mark 22,seller,0.0,4.0,0.0,3.0,0.0,-4.0,317,0.0,0.0
74300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,1,VELVETFRUIT_EXTRACT,5235.5,5233,5238,5,buy_aggr,mid,h0_7,Mark 55,buyer,4.5,4.5,4.0,4.0,-3.0,-3.0,328,0.5746951219512195,3.4253048780487805
74400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,VELVETFRUIT_EXTRACT,5237.5,5235,5240,5,sell_aggr,mid,h0_7,Mark 55,seller,2.0,2.0,0.0,0.0,-5.0,-5.0,302,-0.2947019867549669,0.2947019867549669
76600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,3,1,HYDROGEL_PACK,9987.0,9979,9995,16,buy_aggr,wide,h0_7,Mark 38,buyer,4.0,0.0,3.0,1.0,-23.0,-1.0,507,-0.3530571992110454,3.3530571992110456
77300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,VELVETFRUIT_EXTRACT,5238.5,5236,5241,5,buy_aggr,mid,h0_7,Mark 55,buyer,-2.0,-2.0,1.0,1.0,1.0,1.0,328,0.5746951219512195,0.4253048780487805
78300,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,3,1,VEV_4000,1239.5,1229,1250,21,sell_aggr,wide,h0_7,Mark 38,seller,0.0,0.0,-2.0,-2.0,1.0,1.0,232,-0.1788793103448276,-1.8211206896551724
78400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,VELVETFRUIT_EXTRACT,5237.0,5236,5238,2,buy_aggr,tight,h0_7,Mark 67,buyer,0.5,0.5,0.5,0.5,5.5,5.5,75,2.026666666666667,-1.5266666666666668
78500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,4,1,HYDROGEL_PACK,9992.0,9984,10000,16,buy_aggr,wide,h0_7,Mark 38,buyer,-2.5,-2.0,-11.0,-3.5,-32.0,0.0,507,-0.3530571992110454,-10.646942800788954
79000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,3,1,HYDROGEL_PACK,9989.5,9982,9997,15,sell_aggr,wide,h0_7,Mark 38,seller,-6.5,1.0,-7.5,-2.5,-22.5,4.0,496,0.23387096774193547,-7.733870967741935
79800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,6,1,HYDROGEL_PACK,9986.0,9978,9994,16,buy_aggr,wide,h0_7,Mark 38,buyer,-6.0,-2.0,-16.0,-2.0,-21.0,4.0,507,-0.3530571992110454,-15.646942800788954
81300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9970.0,6,1,HYDROGEL_PACK,9978.0,9970,9986,16,sell_aggr,wide,h8_15,Mark 38,seller,-8.0,0.0,-3.0,-3.5,-20.0,4.0,496,0.23387096774193547,-3.2338709677419355
81700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,3,1,HYDROGEL_PACK,9972.0,9964,9980,16,buy_aggr,wide,h8_15,Mark 38,buyer,-3.0,0.5,1.0,-2.0,-14.0,3.5,507,-0.3530571992110454,1.3530571992110454
81900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9978.0,2,1,HYDROGEL_PACK,9970.0,9962,9978,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,0.5,2.0,-3.5,-11.0,2.5,507,-0.3530571992110454,2.3530571992110456
82300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9977.0,3,1,HYDROGEL_PACK,9969.0,9961,9977,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,-2.0,4.0,-5.0,-5.0,5.0,507,-0.3530571992110454,4.353057199211046
82300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,1,VELVETFRUIT_EXTRACT,5237.5,5235,5240,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-5.0,-5.0,5.0,5.0,249,-0.09839357429718876,-4.901606425702811
83200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,VELVETFRUIT_EXTRACT,5234.0,5231,5237,6,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,0.5,0.5,10.5,10.5,244,0.006147540983606557,0.49385245901639346
84300,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,1,1,VEV_4000,1232.5,1222,1243,21,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,5.0,5.0,11.0,11.0,207,0.18840579710144928,4.811594202898551
84600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8,1,VELVETFRUIT_EXTRACT,5232.0,5231,5233,2,buy_aggr,tight,h8_15,Mark 67,buyer,4.5,4.5,4.5,4.5,12.5,12.5,75,2.026666666666667,2.473333333333333
85300,Mark 14,Mark 22,VEV_5300,XIRECS,42.0,2,1,VEV_5300,43.0,42,44,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,1.0,4.5,3.0,8.5,29,-0.2413793103448276,1.2413793103448276
85300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,2,1,VEV_5400,14.5,14,15,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,1.0,4.5,1.5,8.5,263,0.039923954372623575,0.9600760456273765
85300,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,1,VEV_5500,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.5,8.5,299,0.02508361204013378,-0.02508361204013378
85300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.0,8.5,317,0.0,0.0
85300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.0,8.5,317,0.0,0.0
86100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,15.0,14,16,2,sell_aggr,tight,h8_15,Mark 22,seller,-0.5,-0.5,0.5,3.5,0.5,4.5,263,0.039923954372623575,0.4600760456273764
86100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,VEV_5500,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5,299,0.02508361204013378,-0.02508361204013378
86100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5,317,0.0,0.0
86100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5,317,0.0,0.0
87900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,1,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,1.5,1.5,1.0,1.0,302,-0.2947019867549669,1.794701986754967
88500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5242.0,6,1,VELVETFRUIT_EXTRACT,5241.0,5240,5242,2,buy_aggr,tight,h8_15,Mark 67,buyer,2.0,2.0,3.5,3.5,4.5,4.5,75,2.026666666666667,1.4733333333333332
89300,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,3,1,VEV_4000,1242.5,1232,1253,21,sell_aggr,wide,h8_15,Mark 38,seller,-4.5,1.0,-1.0,-1.0,3.0,1.5,232,-0.1788793103448276,-0.8211206896551724
89800,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,VEV_5300,46.0,45,47,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-1.0,-2.0,1.0,4.0,132,-0.12121212121212122,-0.8787878787878788
89800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,VEV_5400,16.0,15,17,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-0.5,-2.0,1.0,4.0,263,0.039923954372623575,-0.5399239543726235
89800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-2.0,0.0,4.0,317,0.0,0.0
89800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-2.0,0.0,4.0,317,0.0,0.0
91100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,1,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,2.5,2.5,7.0,7.0,328,0.5746951219512195,1.9253048780487805
92000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,8,1,VELVETFRUIT_EXTRACT,5240.5,5238,5243,5,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,5.0,5.0,3.5,3.5,328,0.5746951219512195,4.425304878048781
92100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9955.0,4,1,HYDROGEL_PACK,9963.0,9955,9971,16,sell_aggr,wide,h8_15,Mark 38,seller,3.0,3.0,7.0,6.0,-11.0,4.0,496,0.23387096774193547,6.766129032258065
92500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,2,1,HYDROGEL_PACK,9964.0,9956,9972,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,0.5,0.0,0.0,-14.5,2.0,496,0.23387096774193547,-0.23387096774193547
93700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,1,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,-2.0,-2.0,3.0,3.0,244,0.006147540983606557,-2.0061475409836067
93800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,1,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,-2.0,-2.0,4.0,4.0,244,0.006147540983606557,-2.0061475409836067
94400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9974.0,4,1,HYDROGEL_PACK,9966.0,9958,9974,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,-0.5,-2.0,0.0,-12.0,6.0,507,-0.3530571992110454,-1.6469428007889546
97100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9950.0,2,1,HYDROGEL_PACK,9958.0,9950,9966,16,sell_aggr,wide,h8_15,Mark 38,seller,1.0,2.0,-6.0,3.0,2.0,17.5,496,0.23387096774193547,-6.233870967741935
98600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,HYDROGEL_PACK,9954.0,9946,9962,16,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-1.0,-1.5,-0.5,10.0,18.0,507,-0.3530571992110454,-1.1469428007889546
99000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,3,1,HYDROGEL_PACK,9953.0,9945,9961,16,buy_aggr,wide,h8_15,Mark 38,buyer,-1.5,0.5,-9.0,2.0,11.0,18.5,507,-0.3530571992110454,-8.646942800788954
100500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,4,1,VELVETFRUIT_EXTRACT,5245.5,5243,5248,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,0.0,0.0,22.0,22.0,328,0.5746951219512195,-0.5746951219512195
101400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,5,1,HYDROGEL_PACK,9944.0,9936,9952,16,sell_aggr,wide,h8_15,Mark 38,seller,7.0,-5.5,4.0,-5.0,13.0,16.0,496,0.23387096774193547,3.7661290322580645
101500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,6,1,HYDROGEL_PACK,9943.0,9935,9951,16,sell_aggr,wide,h8_15,Mark 38,seller,8.0,-5.5,5.0,-3.0,14.0,15.0,496,0.23387096774193547,4.766129032258065
102500,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,1,1,VEV_4000,1245.5,1235,1256,21,sell_aggr,wide,h8_15,Mark 38,seller,2.0,2.0,4.0,4.0,17.5,19.0,232,-0.1788793103448276,4.178879310344827
102800,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,1,1,VEV_4000,1246.5,1236,1257,21,sell_aggr,wide,h8_15,Mark 38,seller,0.0,-0.5,3.0,2.5,15.0,14.0,232,-0.1788793103448276,3.1788793103448274
103100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9952.0,4,1,HYDROGEL_PACK,9944.0,9936,9952,16,buy_aggr,wide,h8_15,Mark 38,buyer,7.0,0.0,6.0,8.0,6.0,15.0,507,-0.3530571992110454,6.353057199211046
103500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,3,1,HYDROGEL_PACK,9948.0,9940,9956,16,sell_aggr,wide,h8_15,Mark 38,seller,5.0,1.0,-2.5,10.0,-1.0,15.0,496,0.23387096774193547,-2.7338709677419355
104400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,1,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,9.5,9.5,16.0,16.0,328,0.5746951219512195,8.925304878048781
107100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,5,1,HYDROGEL_PACK,9960.0,9952,9968,16,sell_aggr,wide,h8_15,Mark 38,seller,0.0,1.5,5.0,6.5,-1.0,-5.0,496,0.23387096774193547,4.766129032258065
107900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,1,VELVETFRUIT_EXTRACT,5264.0,5261,5267,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,6.5,6.5,-6.5,-6.5,244,0.006147540983606557,6.493852459016393
109000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5265.0,12,1,VELVETFRUIT_EXTRACT,5264.5,5264,5265,1,buy_aggr,tight,h8_15,Mark 67,buyer,4.0,4.0,0.0,0.0,-7.0,-7.0,89,1.6348314606741574,-1.6348314606741574
109100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,2,1,HYDROGEL_PACK,9965.0,9957,9973,16,sell_aggr,wide,h8_15,Mark 38,seller,1.0,4.0,-6.0,-2.0,-13.0,-9.0,496,0.23387096774193547,-6.233870967741935
110100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,VELVETFRUIT_EXTRACT,5267.5,5265,5270,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.0,-1.0,-4.0,-4.0,-9.0,-9.0,249,-0.09839357429718876,-3.9016064257028114
112000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,1,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,sell_aggr,mid,h8_15,Mark 55,seller,2.0,2.0,2.0,2.0,1.0,1.0,302,-0.2947019867549669,2.294701986754967
112700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,2,1,HYDROGEL_PACK,9956.0,9948,9964,16,sell_aggr,wide,h8_15,Mark 38,seller,-6.0,-1.5,-11.0,2.0,-9.0,1.0,496,0.23387096774193547,-11.233870967741936
113900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9956.0,2,1,HYDROGEL_PACK,9948.0,9940,9956,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,4.5,-1.0,-3.0,-6.0,3.5,507,-0.3530571992110454,-0.6469428007889546
115500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,3,1,HYDROGEL_PACK,9945.0,9937,9953,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,-4.5,24.0,-3.0,1.0,3.5,496,0.23387096774193547,23.766129032258064
118800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,1,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.5,-1.5,1.0,1.0,5.0,5.0,302,-0.2947019867549669,1.294701986754967
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,HYDROGEL_PACK,9954.0,9946,9962,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,0.0,-0.5,5.0,5.0,5.0,507,-0.3530571992110454,-0.1469428007889546
120300,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,VEV_5400,18.5,18,19,1,sell_aggr,tight,h8_15,Mark 22,seller,1.0,3.0,1.5,6.5,1.0,4.5,263,0.039923954372623575,1.4600760456273765
120300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5,299,0.02508361204013378,-0.02508361204013378
120300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5,317,0.0,0.0
120300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5,317,0.0,0.0
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,HYDROGEL_PACK,9950.0,9942,9958,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,0.0,-3.0,0.0,5.5,0.5,507,-0.3530571992110454,-2.6469428007889544
123300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,1,VELVETFRUIT_EXTRACT,5264.5,5262,5267,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,-1.0,-1.0,-0.5,-0.5,249,-0.09839357429718876,-0.9016064257028112
125600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,1,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,4.0,4.0,-2.0,-2.0,328,0.5746951219512195,3.4253048780487805
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,HYDROGEL_PACK,9945.0,9937,9953,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,3.5,10.0,2.5,8.0,-0.5,507,-0.3530571992110454,10.353057199211046
127200,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.5,2.5,0.0,0.5,0.0,-4.0,299,0.02508361204013378,-0.02508361204013378
127200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,0.5,0.0,-4.0,317,0.0,0.0
127200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,0.5,0.0,-4.0,317,0.0,0.0
129100,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,VEV_4000,1264.0,1253,1275,22,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,0.0,1.5,2.5,-6.5,-6.5,207,0.18840579710144928,1.3115942028985508
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,HYDROGEL_PACK,9959.0,9951,9967,16,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-1.0,-8.0,2.0,5.0,-5.5,507,-0.3530571992110454,-7.646942800788954
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,HYDROGEL_PACK,9959.0,9951,9967,16,sell_aggr,wide,h8_15,Mark 38,seller,-0.5,-2.5,-8.0,-0.5,9.0,-6.0,496,0.23387096774193547,-8.233870967741936
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,HYDROGEL_PACK,9954.0,9946,9962,16,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,3.0,6.5,1.0,7.0,-8.5,496,0.23387096774193547,6.266129032258065
131300,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,1,VELVETFRUIT_EXTRACT,5266.5,5265,5268,3,sell_aggr,mid,h8_15,Mark 55,seller,-2.5,-2.5,-2.5,-2.5,-8.0,-8.0,3,0.5,-3.0
131800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,VELVETFRUIT_EXTRACT,5264.0,5261,5267,6,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,3.5,3.5,-4.5,-4.5,249,-0.09839357429718876,3.5983935742971886
132600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5263.0,10,1,VELVETFRUIT_EXTRACT,5262.0,5261,5263,2,buy_aggr,tight,h8_15,Mark 67,buyer,1.5,1.5,-0.5,-0.5,0.5,0.5,89,1.6348314606741574,-2.1348314606741576
133100,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,VEV_4000,1263.5,1253,1274,21,sell_aggr,wide,h8_15,Mark 38,seller,2.5,2.5,-1.5,0.0,1.5,1.5,232,-0.1788793103448276,-1.3211206896551724
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,HYDROGEL_PACK,9956.0,9948,9964,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,-2.0,1.0,-5.5,-2.0,-2.5,496,0.23387096774193547,0.7661290322580645
134000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,sell_aggr,mid,h8_15,Mark 55,seller,-5.0,-5.0,-4.0,-4.0,-4.5,-4.5,302,-0.2947019867549669,-3.705298013245033
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,HYDROGEL_PACK,9952.0,9944,9960,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,0.0,-1.0,1.0,1.0,-1.0,496,0.23387096774193547,-1.2338709677419355
135200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,VELVETFRUIT_EXTRACT,5261.0,5258,5264,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,-1.0,-1.0,-0.5,-0.5,244,0.006147540983606557,-1.0061475409836065
