timestamp,buyer,seller,symbol,currency,price,quantity,day,product,mid,bid1,ask1,book_spread,aggr,spr_b,hour_b,agg_party,agg_role,fwd_5_sym,fwd_5_ex,fwd_20_sym,fwd_20_ex,fwd_100_sym,fwd_100_ex
74300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5238.0,6,1,VELVETFRUIT_EXTRACT,5235.5,5233,5238,5,buy_aggr,mid,h0_7,Mark 55,buyer,4.5,4.5,4.0,4.0,-3.0,-3.0
74400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,VELVETFRUIT_EXTRACT,5237.5,5235,5240,5,sell_aggr,mid,h0_7,Mark 55,seller,2.0,2.0,0.0,0.0,-5.0,-5.0
76600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9995.0,3,1,HYDROGEL_PACK,9987.0,9979,9995,16,buy_aggr,wide,h0_7,Mark 38,buyer,4.0,0.0,3.0,1.0,-23.0,-1.0
77300,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,8,1,VELVETFRUIT_EXTRACT,5238.5,5236,5241,5,buy_aggr,mid,h0_7,Mark 55,buyer,-2.0,-2.0,1.0,1.0,1.0,1.0
78300,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,3,1,VEV_4000,1239.5,1229,1250,21,sell_aggr,wide,h0_7,Mark 38,seller,0.0,0.0,-2.0,-2.0,1.0,1.0
78400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,VELVETFRUIT_EXTRACT,5237.0,5236,5238,2,buy_aggr,tight,h0_7,Mark 67,buyer,0.5,0.5,0.5,0.5,5.5,5.5
78500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10000.0,4,1,HYDROGEL_PACK,9992.0,9984,10000,16,buy_aggr,wide,h0_7,Mark 38,buyer,-2.5,-2.0,-11.0,-3.5,-32.0,0.0
79000,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9982.0,3,1,HYDROGEL_PACK,9989.5,9982,9997,15,sell_aggr,wide,h0_7,Mark 38,seller,-6.5,1.0,-7.5,-2.5,-22.5,4.0
79800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9994.0,6,1,HYDROGEL_PACK,9986.0,9978,9994,16,buy_aggr,wide,h0_7,Mark 38,buyer,-6.0,-2.0,-16.0,-2.0,-21.0,4.0
81300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9970.0,6,1,HYDROGEL_PACK,9978.0,9970,9986,16,sell_aggr,wide,h8_15,Mark 38,seller,-8.0,0.0,-3.0,-3.5,-20.0,4.0
81700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,3,1,HYDROGEL_PACK,9972.0,9964,9980,16,buy_aggr,wide,h8_15,Mark 38,buyer,-3.0,0.5,1.0,-2.0,-14.0,3.5
81900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9978.0,2,1,HYDROGEL_PACK,9970.0,9962,9978,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,0.5,2.0,-3.5,-11.0,2.5
82300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9977.0,3,1,HYDROGEL_PACK,9969.0,9961,9977,16,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,-2.0,4.0,-5.0,-5.0,5.0
82300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,1,VELVETFRUIT_EXTRACT,5237.5,5235,5240,5,sell_aggr,mid,h8_15,Mark 55,seller,-2.0,-2.0,-5.0,-5.0,5.0,5.0
83200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,VELVETFRUIT_EXTRACT,5234.0,5231,5237,6,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,0.5,0.5,10.5,10.5
84300,Mark 38,Mark 14,VEV_4000,XIRECS,1243.0,1,1,VEV_4000,1232.5,1222,1243,21,buy_aggr,wide,h8_15,Mark 38,buyer,2.0,2.0,5.0,5.0,11.0,11.0
84600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5233.0,8,1,VELVETFRUIT_EXTRACT,5232.0,5231,5233,2,buy_aggr,tight,h8_15,Mark 67,buyer,4.5,4.5,4.5,4.5,12.5,12.5
85300,Mark 14,Mark 22,VEV_5300,XIRECS,42.0,2,1,VEV_5300,43.0,42,44,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,1.0,4.5,3.0,8.5
85300,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,2,1,VEV_5400,14.5,14,15,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,1.0,4.5,1.5,8.5
85300,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,2,1,VEV_5500,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.5,8.5
85300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.0,8.5
85300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,4.5,0.0,8.5
86100,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,5,1,VEV_5400,15.0,14,16,2,sell_aggr,tight,h8_15,Mark 22,seller,-0.5,-0.5,0.5,3.5,0.5,4.5
86100,Mark 01,Mark 22,VEV_5500,XIRECS,6.0,5,1,VEV_5500,6.5,6,7,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5
86100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5
86100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-0.5,0.0,3.5,0.0,4.5
87900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,3,1,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,1.5,1.5,1.0,1.0
88500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5242.0,6,1,VELVETFRUIT_EXTRACT,5241.0,5240,5242,2,buy_aggr,tight,h8_15,Mark 67,buyer,2.0,2.0,3.5,3.5,4.5,4.5
89300,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,3,1,VEV_4000,1242.5,1232,1253,21,sell_aggr,wide,h8_15,Mark 38,seller,-4.5,1.0,-1.0,-1.0,3.0,1.5
89800,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,VEV_5300,46.0,45,47,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-1.0,-2.0,1.0,4.0
89800,Mark 01,Mark 22,VEV_5400,XIRECS,15.0,4,1,VEV_5400,16.0,15,17,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,-0.5,-2.0,1.0,4.0
89800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-2.0,0.0,4.0
89800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.0,0.0,-2.0,0.0,4.0
91100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6,1,VELVETFRUIT_EXTRACT,5241.5,5239,5244,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,2.5,2.5,7.0,7.0
92000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5243.0,8,1,VELVETFRUIT_EXTRACT,5240.5,5238,5243,5,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,5.0,5.0,3.5,3.5
92100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9955.0,4,1,HYDROGEL_PACK,9963.0,9955,9971,16,sell_aggr,wide,h8_15,Mark 38,seller,3.0,3.0,7.0,6.0,-11.0,4.0
92500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9956.0,2,1,HYDROGEL_PACK,9964.0,9956,9972,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,0.5,0.0,0.0,-14.5,2.0
93700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6,1,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.0,2.0,-2.0,-2.0,3.0,3.0
93800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,7,1,VELVETFRUIT_EXTRACT,5243.5,5241,5246,5,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,-2.0,-2.0,4.0,4.0
94400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9974.0,4,1,HYDROGEL_PACK,9966.0,9958,9974,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,-0.5,-2.0,0.0,-12.0,6.0
97100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9950.0,2,1,HYDROGEL_PACK,9958.0,9950,9966,16,sell_aggr,wide,h8_15,Mark 38,seller,1.0,2.0,-6.0,3.0,2.0,17.5
98600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,2,1,HYDROGEL_PACK,9954.0,9946,9962,16,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-1.0,-1.5,-0.5,10.0,18.0
99000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9961.0,3,1,HYDROGEL_PACK,9953.0,9945,9961,16,buy_aggr,wide,h8_15,Mark 38,buyer,-1.5,0.5,-9.0,2.0,11.0,18.5
100500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5248.0,4,1,VELVETFRUIT_EXTRACT,5245.5,5243,5248,5,buy_aggr,mid,h8_15,Mark 55,buyer,2.5,2.5,0.0,0.0,22.0,22.0
101400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9936.0,5,1,HYDROGEL_PACK,9944.0,9936,9952,16,sell_aggr,wide,h8_15,Mark 38,seller,7.0,-5.5,4.0,-5.0,13.0,16.0
101500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9935.0,6,1,HYDROGEL_PACK,9943.0,9935,9951,16,sell_aggr,wide,h8_15,Mark 38,seller,8.0,-5.5,5.0,-3.0,14.0,15.0
102500,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,1,1,VEV_4000,1245.5,1235,1256,21,sell_aggr,wide,h8_15,Mark 38,seller,2.0,2.0,4.0,4.0,17.5,19.0
102800,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,1,1,VEV_4000,1246.5,1236,1257,21,sell_aggr,wide,h8_15,Mark 38,seller,0.0,-0.5,3.0,2.5,15.0,14.0
103100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9952.0,4,1,HYDROGEL_PACK,9944.0,9936,9952,16,buy_aggr,wide,h8_15,Mark 38,buyer,7.0,0.0,6.0,8.0,6.0,15.0
103500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9940.0,3,1,HYDROGEL_PACK,9948.0,9940,9956,16,sell_aggr,wide,h8_15,Mark 38,seller,5.0,1.0,-2.5,10.0,-1.0,15.0
104400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5252.0,6,1,VELVETFRUIT_EXTRACT,5249.5,5247,5252,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,9.5,9.5,16.0,16.0
107100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9952.0,5,1,HYDROGEL_PACK,9960.0,9952,9968,16,sell_aggr,wide,h8_15,Mark 38,seller,0.0,1.5,5.0,6.5,-1.0,-5.0
107900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5267.0,3,1,VELVETFRUIT_EXTRACT,5264.0,5261,5267,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,6.5,6.5,-6.5,-6.5
109000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5265.0,12,1,VELVETFRUIT_EXTRACT,5264.5,5264,5265,1,buy_aggr,tight,h8_15,Mark 67,buyer,4.0,4.0,0.0,0.0,-7.0,-7.0
109100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9957.0,2,1,HYDROGEL_PACK,9965.0,9957,9973,16,sell_aggr,wide,h8_15,Mark 38,seller,1.0,4.0,-6.0,-2.0,-13.0,-9.0
110100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,VELVETFRUIT_EXTRACT,5267.5,5265,5270,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.0,-1.0,-4.0,-4.0,-9.0,-9.0
112000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,3,1,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,sell_aggr,mid,h8_15,Mark 55,seller,2.0,2.0,2.0,2.0,1.0,1.0
112700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,2,1,HYDROGEL_PACK,9956.0,9948,9964,16,sell_aggr,wide,h8_15,Mark 38,seller,-6.0,-1.5,-11.0,2.0,-9.0,1.0
113900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9956.0,2,1,HYDROGEL_PACK,9948.0,9940,9956,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,4.5,-1.0,-3.0,-6.0,3.5
115500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9937.0,3,1,HYDROGEL_PACK,9945.0,9937,9953,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,-4.5,24.0,-3.0,1.0,3.5
118800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,3,1,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,sell_aggr,mid,h8_15,Mark 55,seller,-1.5,-1.5,1.0,1.0,5.0,5.0
119400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,3,1,HYDROGEL_PACK,9954.0,9946,9962,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,0.0,-0.5,5.0,5.0,5.0
120300,Mark 01,Mark 22,VEV_5400,XIRECS,18.0,4,1,VEV_5400,18.5,18,19,1,sell_aggr,tight,h8_15,Mark 22,seller,1.0,3.0,1.5,6.5,1.0,4.5
120300,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,4,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5
120300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5
120300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,3.0,0.0,6.5,0.0,4.5
120700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9958.0,2,1,HYDROGEL_PACK,9950.0,9942,9958,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,0.0,-3.0,0.0,5.5,0.5
123300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5262.0,7,1,VELVETFRUIT_EXTRACT,5264.5,5262,5267,5,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,-1.0,-1.0,-0.5,-0.5
125600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5265.0,3,1,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,4.0,4.0,-2.0,-2.0
126000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9953.0,4,1,HYDROGEL_PACK,9945.0,9937,9953,16,buy_aggr,wide,h8_15,Mark 38,buyer,1.0,3.5,10.0,2.5,8.0,-0.5
127200,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.5,2.5,0.0,0.5,0.0,-4.0
127200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,0.5,0.0,-4.0
127200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,0.5,0.0,-4.0
129100,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,3,1,VEV_4000,1264.0,1253,1275,22,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,0.0,1.5,2.5,-6.5,-6.5
129500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9967.0,6,1,HYDROGEL_PACK,9959.0,9951,9967,16,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-1.0,-8.0,2.0,5.0,-5.5
129800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9951.0,4,1,HYDROGEL_PACK,9959.0,9951,9967,16,sell_aggr,wide,h8_15,Mark 38,seller,-0.5,-2.5,-8.0,-0.5,9.0,-6.0
130800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9946.0,5,1,HYDROGEL_PACK,9954.0,9946,9962,16,sell_aggr,wide,h8_15,Mark 38,seller,-5.0,3.0,6.5,1.0,7.0,-8.5
131300,Mark 49,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,5,1,VELVETFRUIT_EXTRACT,5266.5,5265,5268,3,sell_aggr,mid,h8_15,Mark 55,seller,-2.5,-2.5,-2.5,-2.5,-8.0,-8.0
131800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,VELVETFRUIT_EXTRACT,5264.0,5261,5267,6,sell_aggr,mid,h8_15,Mark 55,seller,0.0,0.0,3.5,3.5,-4.5,-4.5
132600,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5263.0,10,1,VELVETFRUIT_EXTRACT,5262.0,5261,5263,2,buy_aggr,tight,h8_15,Mark 67,buyer,1.5,1.5,-0.5,-0.5,0.5,0.5
133100,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,3,1,VEV_4000,1263.5,1253,1274,21,sell_aggr,wide,h8_15,Mark 38,seller,2.5,2.5,-1.5,0.0,1.5,1.5
133700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9948.0,4,1,HYDROGEL_PACK,9956.0,9948,9964,16,sell_aggr,wide,h8_15,Mark 38,seller,-1.0,-2.0,1.0,-5.5,-2.0,-2.5
134000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,VELVETFRUIT_EXTRACT,5266.5,5264,5269,5,sell_aggr,mid,h8_15,Mark 55,seller,-5.0,-5.0,-4.0,-4.0,-4.5,-4.5
134500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9944.0,6,1,HYDROGEL_PACK,9952.0,9944,9960,16,sell_aggr,wide,h8_15,Mark 38,seller,4.0,0.0,-1.0,1.0,1.0,-1.0
135200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5264.0,8,1,VELVETFRUIT_EXTRACT,5261.0,5258,5264,6,buy_aggr,mid,h8_15,Mark 55,buyer,0.0,0.0,-1.0,-1.0,-0.5,-0.5
135500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5257.0,7,1,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,sell_aggr,mid,h8_15,Mark 55,seller,3.0,3.0,0.0,0.0,2.0,2.0
135900,Mark 01,Mark 22,VEV_5300,XIRECS,52.0,3,1,VEV_5300,53.0,52,54,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,-2.0,-5.5,-0.5,-0.5
135900,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,3,1,VEV_5400,20.0,19,21,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,-1.0,-5.5,-0.5,-0.5
135900,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,3,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,-0.5,-5.5,0.0,-0.5
135900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-5.5,0.0,-0.5
135900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,-1.0,0.0,-5.5,0.0,-0.5
137000,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,3,1,VEV_4000,1262.5,1252,1273,21,sell_aggr,wide,h8_15,Mark 38,seller,-3.0,-3.0,-4.0,-4.0,2.5,2.5
137300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,1,VEV_4000,1261.5,1251,1272,21,sell_aggr,wide,h8_15,Mark 38,seller,-3.0,-4.5,-3.0,-3.0,6.0,6.0
137600,Mark 38,Mark 14,VEV_4000,XIRECS,1269.0,3,1,VEV_4000,1258.5,1248,1269,21,buy_aggr,wide,h8_15,Mark 38,buyer,-2.0,-2.5,0.0,-0.5,10.0,9.5
137800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9942.0,3,1,HYDROGEL_PACK,9950.0,9942,9958,16,sell_aggr,wide,h8_15,Mark 38,seller,2.5,-0.5,18.0,1.5,16.0,11.5
138000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5254.0,7,1,VELVETFRUIT_EXTRACT,5256.5,5254,5259,5,sell_aggr,mid,h8_15,Mark 55,seller,1.0,1.0,2.0,2.0,11.0,11.0
138100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9959.0,2,1,HYDROGEL_PACK,9951.0,9943,9959,16,buy_aggr,wide,h8_15,Mark 38,buyer,12.0,2.0,14.0,1.0,12.0,10.0
139700,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5257.0,8,1,VELVETFRUIT_EXTRACT,5256.0,5255,5257,2,buy_aggr,tight,h8_15,Mark 67,buyer,1.5,1.5,3.5,3.5,9.5,9.5
140000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5261.0,5,1,VELVETFRUIT_EXTRACT,5258.5,5256,5261,5,buy_aggr,mid,h8_15,Mark 55,buyer,-3.0,-3.0,1.0,1.0,8.5,8.5
140100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,buy_aggr,mid,h8_15,Mark 55,buyer,-2.0,-2.0,2.0,2.0,8.5,8.5
141000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5260.0,4,1,VELVETFRUIT_EXTRACT,5257.5,5255,5260,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,7.0,7.0,8.0,8.0
142000,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5262.0,6,1,VELVETFRUIT_EXTRACT,5259.5,5257,5262,5,buy_aggr,mid,h8_15,Mark 55,buyer,3.0,3.0,2.5,2.5,-0.5,-0.5
144500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5258.0,5,1,VELVETFRUIT_EXTRACT,5260.5,5258,5263,5,sell_aggr,mid,h8_15,Mark 55,seller,0.5,0.5,3.0,3.0,-7.5,-7.5
145500,Mark 01,Mark 22,VEV_5400,XIRECS,19.0,2,1,VEV_5400,19.5,19,20,1,sell_aggr,tight,h8_15,Mark 22,seller,0.5,2.5,1.5,7.0,-2.5,-12.0
145500,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,1.0,7.0,-1.0,-12.0
145500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,7.0,0.0,-12.0
145500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,2.5,0.0,7.0,0.0,-12.0
145600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9962.0,5,1,HYDROGEL_PACK,9954.0,9946,9962,16,buy_aggr,wide,h8_15,Mark 38,buyer,3.0,1.0,10.0,6.0,5.0,-14.0
146500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9963.0,6,1,HYDROGEL_PACK,9955.0,9947,9963,16,buy_aggr,wide,h8_15,Mark 38,buyer,4.0,1.5,9.0,1.0,4.0,-15.5
146700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5260.0,7,1,VELVETFRUIT_EXTRACT,5262.5,5260,5265,5,sell_aggr,mid,h8_15,Mark 55,seller,3.0,3.0,2.0,2.0,-15.0,-15.0
147900,Mark 14,Mark 38,VEV_4000,XIRECS,1256.0,1,1,VEV_4000,1267.0,1256,1278,22,sell_aggr,wide,h8_15,Mark 38,seller,-2.5,-4.0,-0.5,-2.0,-11.5,-13.5
148000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9972.0,3,1,HYDROGEL_PACK,9964.0,9956,9972,16,buy_aggr,wide,h8_15,Mark 38,buyer,0.0,-3.0,1.0,-0.5,-9.0,-15.5
148300,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5265.0,4,1,VELVETFRUIT_EXTRACT,5266.5,5265,5268,3,sell_aggr,mid,h8_15,Mark 55,seller,-4.0,-4.0,0.0,0.0,-10.0,-10.0
150600,Mark 01,Mark 22,VEV_5300,XIRECS,53.0,2,1,VEV_5300,54.0,53,55,2,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,-4.0,-9.0,-5.0,-13.0
150600,Mark 01,Mark 22,VEV_5400,XIRECS,20.0,2,1,VEV_5400,20.5,20,21,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,-2.0,-9.0,-2.0,-13.0
150600,Mark 01,Mark 22,VEV_5500,XIRECS,8.0,2,1,VEV_5500,8.5,8,9,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,-0.5,-9.0,-1.0,-13.0
150600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,VEV_6000,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,-9.0,0.0,-13.0
150600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,VEV_6500,0.5,0,1,1,sell_aggr,tight,h8_15,Mark 22,seller,0.0,0.5,0.0,-9.0,0.0,-13.0
150700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5268.0,7,1,VELVETFRUIT_EXTRACT,5265.5,5263,5268,5,buy_aggr,mid,h8_15,Mark 55,buyer,1.0,1.0,-8.5,-8.5,-11.0,-11.0
