day,timestamp,s5200,s5300,tight
2,629900,3.0,2.0,False
2,457400,3.0,2.0,False
2,214100,3.0,2.0,False
2,210100,3.0,2.0,False
2,364200,3.0,2.0,False
1,447500,3.0,2.0,False
1,753200,3.0,2.0,False
1,724900,3.0,2.0,False
1,3100,3.0,3.0,False
3,936800,3.0,2.0,False
2,228900,3.0,2.0,False
1,12200,3.0,2.0,False
2,945900,3.0,2.0,False
2,1100,3.0,3.0,False
1,607900,2.0,2.0,True
1,538600,2.0,2.0,True
2,90100,3.0,2.0,False
1,960900,3.0,3.0,False
1,841300,3.0,2.0,False
1,797600,3.0,2.0,False
3,530700,2.0,2.0,True
3,498800,2.0,2.0,True
1,808800,3.0,3.0,False
2,426400,3.0,2.0,False
3,999900,2.0,2.0,True
2,418900,3.0,2.0,False
3,926900,2.0,2.0,True
1,65100,3.0,2.0,False
3,622200,2.0,2.0,True
3,997100,1.0,1.0,True
1,344200,3.0,3.0,False
1,670600,3.0,2.0,False
1,775000,3.0,2.0,False
1,286100,3.0,2.0,False
1,155300,3.0,2.0,False
3,564600,2.0,2.0,True
2,90600,4.0,2.0,False
2,792700,3.0,2.0,False
2,796000,2.0,2.0,True
1,364100,3.0,2.0,False
2,765300,3.0,2.0,False
3,424100,2.0,2.0,True
2,436700,2.0,2.0,True
2,481100,3.0,2.0,False
2,919200,4.0,2.0,False
3,399500,3.0,1.0,False
3,645200,2.0,2.0,True
2,896500,3.0,2.0,False
2,199400,3.0,2.0,False
1,122500,3.0,2.0,False
3,727700,3.0,2.0,False
3,816600,3.0,1.0,False
1,691700,3.0,2.0,False
2,754000,3.0,2.0,False
1,157900,3.0,3.0,False
3,202200,3.0,2.0,False
2,354600,3.0,2.0,False
3,914700,3.0,2.0,False
1,340300,3.0,3.0,False
1,504000,3.0,3.0,False
1,326300,3.0,2.0,False
2,795400,2.0,2.0,True
2,994100,3.0,2.0,False
1,513800,3.0,2.0,False
2,137400,3.0,2.0,False
2,890000,3.0,2.0,False
2,494300,3.0,2.0,False
1,329100,3.0,3.0,False
3,341600,2.0,2.0,True
1,367800,3.0,2.0,False
3,224000,3.0,1.0,False
1,389900,3.0,2.0,False
3,583200,2.0,2.0,True
1,694200,3.0,3.0,False
2,149600,3.0,2.0,False
1,629300,3.0,2.0,False
3,539900,3.0,2.0,False
2,375800,3.0,2.0,False
1,210900,3.0,2.0,False
3,583400,3.0,1.0,False
1,784100,3.0,3.0,False
1,79400,3.0,2.0,False
1,144800,4.0,2.0,False
2,785700,3.0,2.0,False
1,176600,3.0,2.0,False
3,320500,2.0,1.0,True
1,106900,3.0,3.0,False
2,895700,3.0,2.0,False
2,558400,3.0,2.0,False
2,262700,3.0,2.0,False
2,158700,3.0,3.0,False
2,461500,3.0,2.0,False
1,828300,3.0,2.0,False
1,507800,3.0,2.0,False
2,676600,3.0,2.0,False
3,135600,3.0,2.0,False
3,735700,2.0,1.0,True
1,669200,3.0,2.0,False
1,574500,3.0,2.0,False
1,102900,2.0,2.0,True
3,596200,2.0,2.0,True
1,346800,3.0,3.0,False
1,160300,3.0,3.0,False
1,819500,3.0,2.0,False
2,965100,3.0,2.0,False
1,546100,3.0,2.0,False
2,899700,3.0,2.0,False
3,423400,3.0,2.0,False
3,898500,2.0,2.0,True
2,905900,3.0,3.0,False
1,804700,3.0,2.0,False
3,959800,3.0,2.0,False
1,765500,3.0,2.0,False
2,562400,3.0,1.0,False
2,639200,2.0,2.0,True
3,572800,2.0,1.0,True
1,507300,3.0,2.0,False
1,19600,3.0,2.0,False
2,706900,3.0,2.0,False
2,632500,3.0,2.0,False
3,138600,2.0,2.0,True
1,98000,3.0,3.0,False
1,477300,3.0,2.0,False
2,452100,3.0,2.0,False
1,230600,3.0,2.0,False
1,385800,3.0,2.0,False
3,202800,3.0,1.0,False
2,778600,2.0,2.0,True
3,658900,3.0,2.0,False
3,546800,2.0,1.0,True
1,396700,2.0,2.0,True
1,432000,2.0,2.0,True
1,986100,3.0,2.0,False
2,270900,3.0,2.0,False
1,740100,3.0,2.0,False
1,684000,1.0,1.0,True
1,804000,3.0,2.0,False
3,633300,2.0,1.0,True
3,854900,3.0,2.0,False
2,500600,3.0,2.0,False
2,624700,3.0,1.0,False
3,357600,2.0,1.0,True
1,277700,3.0,3.0,False
2,874300,2.0,2.0,True
3,889700,2.0,2.0,True
1,776500,3.0,3.0,False
1,738400,3.0,3.0,False
1,195100,2.0,2.0,True
2,505800,3.0,2.0,False
2,222200,3.0,3.0,False
2,87800,3.0,2.0,False
1,424400,3.0,2.0,False
2,116100,3.0,3.0,False
2,975100,3.0,2.0,False
2,605400,3.0,2.0,False
3,41000,3.0,2.0,False
3,132700,3.0,2.0,False
2,586700,2.0,2.0,True
3,680000,3.0,2.0,False
3,560200,2.0,1.0,True
2,869500,3.0,2.0,False
2,86700,4.0,2.0,False
2,798500,3.0,2.0,False
2,846900,3.0,2.0,False
3,102400,3.0,2.0,False
1,112900,3.0,2.0,False
2,970700,3.0,2.0,False
2,920200,3.0,3.0,False
1,825700,3.0,2.0,False
1,380600,3.0,2.0,False
3,642700,2.0,2.0,True
1,402900,2.0,2.0,True
2,236700,3.0,2.0,False
3,205500,2.0,1.0,True
1,830900,3.0,2.0,False
3,79600,3.0,2.0,False
2,272000,1.0,1.0,True
2,41000,2.0,2.0,True
1,770100,3.0,2.0,False
3,400100,3.0,2.0,False
3,352000,3.0,2.0,False
1,796500,3.0,2.0,False
1,42600,3.0,2.0,False
3,876800,3.0,2.0,False
2,606800,3.0,1.0,False
1,376300,3.0,2.0,False
3,85900,3.0,2.0,False
1,175100,3.0,2.0,False
2,427600,3.0,2.0,False
1,164800,3.0,2.0,False
3,937500,2.0,2.0,True
3,438500,2.0,1.0,True
2,433800,3.0,2.0,False
2,64200,2.0,2.0,True
3,309000,2.0,2.0,True
1,613300,3.0,2.0,False
2,441700,3.0,2.0,False
2,278100,3.0,3.0,False
2,123100,3.0,2.0,False
3,690600,2.0,1.0,True
1,714800,3.0,2.0,False
1,15600,3.0,2.0,False
3,674500,2.0,2.0,True
3,734800,2.0,1.0,True
3,364300,2.0,1.0,True
3,655500,3.0,2.0,False
2,531000,3.0,2.0,False
3,430500,2.0,2.0,True
1,486000,3.0,2.0,False
3,502300,2.0,2.0,True
3,611100,3.0,2.0,False
2,74300,3.0,2.0,False
2,661400,3.0,2.0,False
2,814900,3.0,2.0,False
1,694800,3.0,2.0,False
1,479800,3.0,2.0,False
1,324000,3.0,2.0,False
1,877000,3.0,2.0,False
1,61700,3.0,2.0,False
3,580000,2.0,2.0,True
3,932100,3.0,2.0,False
3,264400,3.0,1.0,False
1,577500,3.0,3.0,False
1,656200,2.0,2.0,True
1,700100,3.0,2.0,False
2,141100,3.0,2.0,False
3,409500,3.0,2.0,False
2,343100,3.0,3.0,False
2,718200,2.0,1.0,True
2,579100,2.0,2.0,True
1,466500,3.0,2.0,False
3,813500,3.0,2.0,False
1,959600,3.0,3.0,False
2,824900,3.0,2.0,False
3,166700,3.0,2.0,False
1,64300,3.0,2.0,False
2,394900,3.0,2.0,False
1,787500,3.0,3.0,False
2,391600,3.0,2.0,False
1,658200,2.0,2.0,True
1,196300,2.0,2.0,True
3,524800,2.0,2.0,True
2,919500,3.0,2.0,False
3,938100,2.0,2.0,True
1,495500,3.0,2.0,False
3,299700,2.0,1.0,True
3,25700,3.0,2.0,False
3,238800,2.0,2.0,True
3,815300,3.0,2.0,False
3,352900,2.0,2.0,True
1,496200,3.0,2.0,False
3,391600,3.0,2.0,False
2,100400,3.0,2.0,False
2,445100,3.0,2.0,False
3,36500,3.0,2.0,False
3,962100,3.0,2.0,False
1,661900,3.0,2.0,False
1,462800,3.0,2.0,False
3,850800,2.0,1.0,True
1,39000,3.0,2.0,False
3,585100,2.0,2.0,True
3,69800,3.0,2.0,False
2,693500,3.0,2.0,False
2,792800,3.0,2.0,False
3,37700,3.0,2.0,False
2,231400,3.0,2.0,False
2,236200,3.0,3.0,False
2,2300,3.0,2.0,False
3,364400,2.0,2.0,True
2,558600,3.0,2.0,False
2,598100,3.0,2.0,False
3,103500,3.0,1.0,False
1,228400,3.0,2.0,False
1,220100,3.0,2.0,False
1,323800,3.0,2.0,False
1,874600,3.0,2.0,False
2,542600,3.0,2.0,False
2,776200,3.0,2.0,False
3,935000,3.0,2.0,False
1,594200,3.0,2.0,False
1,871400,3.0,2.0,False
1,289900,3.0,2.0,False
2,224100,3.0,2.0,False
1,15500,3.0,2.0,False
3,175700,3.0,2.0,False
2,507000,3.0,2.0,False
1,470000,3.0,2.0,False
2,287900,3.0,2.0,False
1,385000,3.0,3.0,False
2,631300,2.0,2.0,True
3,382800,3.0,2.0,False
1,608300,2.0,2.0,True
3,748200,3.0,2.0,False
3,686700,3.0,2.0,False
2,2100,3.0,2.0,False
2,945300,3.0,2.0,False
1,482700,2.0,2.0,True
2,829000,3.0,2.0,False
2,448000,2.0,2.0,True
2,84200,3.0,2.0,False
2,255500,3.0,2.0,False
1,456600,3.0,2.0,False
3,9000,3.0,3.0,False
2,940400,3.0,2.0,False
3,292500,3.0,2.0,False
2,869800,3.0,2.0,False
3,18200,3.0,3.0,False
2,821500,3.0,2.0,False
1,755100,3.0,2.0,False
1,991600,3.0,2.0,False
1,41300,2.0,2.0,True
2,632300,3.0,2.0,False
1,757000,3.0,2.0,False
3,572400,3.0,1.0,False
1,633100,3.0,2.0,False
1,162000,3.0,2.0,False
3,106100,3.0,2.0,False
3,480000,3.0,2.0,False
2,335000,3.0,2.0,False
2,497600,3.0,2.0,False
3,422700,3.0,2.0,False
2,538000,3.0,2.0,False
2,451000,2.0,1.0,True
3,641200,2.0,2.0,True
2,868500,3.0,2.0,False
2,667500,3.0,3.0,False
2,854600,3.0,2.0,False
1,215800,3.0,2.0,False
1,991700,3.0,3.0,False
2,479200,3.0,2.0,False
3,825500,3.0,2.0,False
3,585700,2.0,1.0,True
2,455300,3.0,2.0,False
3,13100,4.0,2.0,False
1,941600,3.0,2.0,False
3,588000,2.0,2.0,True
3,470000,2.0,2.0,True
2,733900,2.0,2.0,True
2,783800,2.0,2.0,True
3,568100,3.0,2.0,False
3,934500,3.0,2.0,False
3,746800,2.0,1.0,True
1,606000,3.0,2.0,False
1,507600,3.0,3.0,False
1,593100,2.0,2.0,True
3,985000,3.0,2.0,False
1,919800,3.0,2.0,False
3,618000,3.0,2.0,False
1,117400,3.0,2.0,False
1,732000,3.0,2.0,False
1,774300,3.0,3.0,False
3,775800,2.0,2.0,True
1,437900,3.0,2.0,False
1,642300,2.0,2.0,True
1,170700,3.0,2.0,False
2,662300,3.0,2.0,False
3,455000,2.0,1.0,True
2,798800,3.0,2.0,False
3,748800,3.0,1.0,False
2,289200,3.0,2.0,False
2,287000,4.0,2.0,False
3,243300,3.0,2.0,False
3,989100,3.0,1.0,False
3,691000,2.0,2.0,True
2,959700,3.0,2.0,False
1,249100,3.0,2.0,False
2,853400,3.0,2.0,False
3,386500,2.0,2.0,True
1,831100,3.0,2.0,False
2,751000,2.0,2.0,True
2,750300,2.0,2.0,True
2,192700,3.0,2.0,False
2,945600,3.0,2.0,False
1,16200,2.0,2.0,True
2,188500,3.0,2.0,False
3,844000,2.0,2.0,True
3,123500,3.0,2.0,False
3,544300,2.0,1.0,True
1,113600,3.0,2.0,False
2,498200,2.0,2.0,True
1,745300,3.0,3.0,False
2,841100,3.0,2.0,False
2,353600,3.0,2.0,False
1,843900,3.0,2.0,False
2,118500,2.0,2.0,True
3,887400,2.0,2.0,True
2,389500,2.0,1.0,True
2,426600,3.0,2.0,False
2,466700,3.0,2.0,False
2,116900,3.0,2.0,False
2,880100,3.0,2.0,False
3,310200,2.0,1.0,True
2,484200,2.0,2.0,True
1,947200,3.0,2.0,False
1,791300,3.0,2.0,False
1,532200,3.0,2.0,False
1,717400,3.0,3.0,False
3,240300,3.0,2.0,False
2,374300,3.0,3.0,False
1,992900,3.0,2.0,False
3,134500,3.0,2.0,False
2,401700,3.0,2.0,False
2,886700,3.0,3.0,False
3,466700,2.0,2.0,True
2,701800,3.0,2.0,False
2,215000,3.0,2.0,False
2,613000,3.0,2.0,False
2,290100,3.0,2.0,False
2,268700,4.0,2.0,False
2,57500,3.0,2.0,False
1,874400,3.0,2.0,False
3,804600,3.0,2.0,False
3,4800,3.0,2.0,False
1,306000,4.0,2.0,False
2,59600,3.0,2.0,False
1,202500,3.0,2.0,False
2,455700,3.0,2.0,False
3,413400,2.0,2.0,True
2,569400,3.0,2.0,False
1,963400,3.0,2.0,False
2,280700,4.0,2.0,False
3,864000,2.0,1.0,True
2,695800,1.0,1.0,True
1,431300,3.0,2.0,False
2,328400,3.0,2.0,False
2,221000,3.0,2.0,False
2,691000,3.0,2.0,False
3,73200,3.0,2.0,False
1,259500,3.0,2.0,False
2,723700,3.0,2.0,False
2,614100,3.0,2.0,False
3,988900,3.0,2.0,False
2,234800,3.0,2.0,False
2,33900,3.0,3.0,False
2,700300,3.0,2.0,False
3,138100,3.0,2.0,False
2,859400,3.0,2.0,False
1,358700,3.0,2.0,False
2,610900,3.0,2.0,False
1,359700,3.0,2.0,False
3,61000,2.0,2.0,True
1,575400,2.0,2.0,True
3,165100,3.0,1.0,False
3,881100,2.0,1.0,True
1,35500,3.0,2.0,False
3,175300,2.0,2.0,True
2,221100,3.0,3.0,False
1,35200,3.0,2.0,False
1,155900,3.0,2.0,False
1,55500,3.0,2.0,False
1,179200,3.0,2.0,False
2,910600,4.0,3.0,False
2,333000,3.0,2.0,False
1,872800,3.0,2.0,False
1,824100,3.0,2.0,False
2,850200,3.0,2.0,False
1,493400,2.0,3.0,False
2,775800,3.0,2.0,False
2,325300,3.0,3.0,False
1,472100,3.0,3.0,False
2,841000,3.0,2.0,False
2,702500,3.0,2.0,False
3,22500,4.0,2.0,False
3,242200,3.0,2.0,False
2,644300,2.0,2.0,True
1,693800,2.0,2.0,True
2,54400,3.0,3.0,False
3,975300,2.0,2.0,True
2,313300,3.0,2.0,False
2,489200,3.0,2.0,False
1,743100,3.0,3.0,False
3,607900,3.0,2.0,False
1,79100,3.0,2.0,False
2,872700,3.0,2.0,False
2,728100,3.0,2.0,False
3,913500,3.0,2.0,False
3,113700,3.0,2.0,False
2,769300,3.0,1.0,False
2,455800,2.0,2.0,True
2,731300,2.0,2.0,True
2,119000,3.0,2.0,False
3,740000,3.0,2.0,False
3,104200,3.0,2.0,False
1,115100,3.0,3.0,False
2,314300,4.0,3.0,False
3,94600,3.0,2.0,False
3,55500,3.0,2.0,False
1,768700,3.0,2.0,False
2,132800,3.0,2.0,False
3,401200,3.0,2.0,False
2,626200,3.0,2.0,False
1,336800,3.0,2.0,False
1,836900,3.0,2.0,False
2,258300,3.0,2.0,False
1,154700,3.0,2.0,False
3,588200,2.0,2.0,True
3,101400,3.0,2.0,False
1,677100,2.0,2.0,True
2,998800,3.0,3.0,False
3,965900,3.0,2.0,False
1,747500,3.0,3.0,False
3,496600,2.0,1.0,True
1,232300,3.0,2.0,False
3,579500,2.0,2.0,True
1,488300,3.0,2.0,False
2,133900,3.0,2.0,False
2,142000,3.0,2.0,False
1,762800,3.0,2.0,False
1,603100,3.0,1.0,False
1,992800,3.0,2.0,False
1,287900,3.0,2.0,False
2,811100,3.0,2.0,False
2,990300,3.0,2.0,False
1,475800,3.0,2.0,False
1,454500,3.0,2.0,False
2,162900,4.0,2.0,False
1,42900,3.0,2.0,False
3,519500,2.0,2.0,True
1,91300,3.0,2.0,False
3,513200,2.0,2.0,True
3,25400,3.0,2.0,False
2,702400,3.0,2.0,False
2,962800,3.0,2.0,False
3,697000,3.0,2.0,False
3,258200,3.0,2.0,False
1,839100,3.0,2.0,False
3,576800,2.0,2.0,True
1,678400,3.0,2.0,False
1,975800,3.0,2.0,False
1,753500,3.0,2.0,False
2,549700,2.0,2.0,True
1,532300,3.0,2.0,False
1,889900,3.0,2.0,False
2,756500,3.0,1.0,False
3,728100,3.0,2.0,False
2,355800,3.0,2.0,False
2,72300,3.0,2.0,False
3,199500,2.0,2.0,True
1,944500,3.0,2.0,False
3,828000,3.0,2.0,False
1,954100,3.0,2.0,False
1,870500,3.0,2.0,False
1,537400,3.0,2.0,False
1,931300,3.0,3.0,False
3,77500,3.0,2.0,False
3,761000,2.0,1.0,True
3,406700,2.0,2.0,True
3,265800,2.0,1.0,True
1,139200,3.0,3.0,False
2,266500,4.0,2.0,False
2,64700,3.0,2.0,False
3,543600,2.0,2.0,True
3,391400,1.0,2.0,True
3,924500,2.0,2.0,True
3,276400,3.0,2.0,False
1,861400,3.0,2.0,False
2,897700,3.0,2.0,False
1,105700,3.0,2.0,False
3,603700,3.0,2.0,False
2,598900,3.0,2.0,False
2,344700,3.0,2.0,False
2,976300,3.0,2.0,False
1,700700,3.0,2.0,False
3,243200,3.0,2.0,False
1,419700,3.0,2.0,False
2,36300,4.0,2.0,False
3,130800,3.0,2.0,False
1,326800,3.0,2.0,False
3,165900,2.0,2.0,True
1,812200,2.0,2.0,True
1,676100,3.0,1.0,False
2,101100,3.0,2.0,False
2,803000,2.0,2.0,True
1,276400,3.0,2.0,False
3,417200,2.0,2.0,True
2,380900,3.0,2.0,False
2,476300,3.0,2.0,False
2,219100,3.0,2.0,False
2,741100,2.0,1.0,True
1,526800,3.0,2.0,False
3,877300,3.0,1.0,False
1,354300,3.0,3.0,False
3,649300,3.0,2.0,False
1,242900,3.0,2.0,False
3,53300,3.0,2.0,False
1,598200,3.0,2.0,False
1,510800,3.0,2.0,False
3,553300,3.0,2.0,False
2,740900,3.0,2.0,False
3,689900,1.0,2.0,True
1,21900,3.0,1.0,False
2,900900,4.0,3.0,False
3,396500,3.0,1.0,False
3,366000,3.0,1.0,False
2,959300,3.0,2.0,False
1,76300,3.0,2.0,False
2,47800,3.0,2.0,False
2,699200,4.0,2.0,False
1,822200,3.0,2.0,False
2,964600,3.0,2.0,False
3,378300,3.0,2.0,False
1,236100,3.0,2.0,False
1,681300,3.0,2.0,False
2,621900,3.0,2.0,False
3,404100,3.0,2.0,False
1,838300,3.0,2.0,False
1,792100,3.0,3.0,False
2,191900,3.0,2.0,False
3,96400,2.0,2.0,True
1,49800,3.0,2.0,False
1,187500,3.0,2.0,False
1,838200,3.0,2.0,False
3,853900,3.0,2.0,False
3,485100,2.0,2.0,True
3,61400,3.0,2.0,False
3,123700,2.0,2.0,True
3,270100,3.0,2.0,False
3,273200,2.0,2.0,True
1,128400,3.0,2.0,False
3,616200,2.0,1.0,True
2,562600,2.0,2.0,True
3,398900,3.0,2.0,False
1,338800,3.0,3.0,False
3,684600,2.0,2.0,True
2,355200,3.0,2.0,False
2,132700,3.0,2.0,False
1,524900,3.0,2.0,False
2,157500,3.0,2.0,False
3,112500,3.0,1.0,False
1,82300,3.0,2.0,False
3,862000,3.0,1.0,False
3,78300,3.0,2.0,False
3,409000,2.0,2.0,True
2,799200,3.0,2.0,False
3,106000,2.0,2.0,True
1,91600,3.0,2.0,False
3,315000,2.0,1.0,True
3,395000,3.0,2.0,False
2,237600,3.0,3.0,False
3,376400,3.0,2.0,False
2,565400,2.0,2.0,True
2,22700,3.0,2.0,False
1,383800,2.0,2.0,True
1,209100,3.0,2.0,False
1,68300,3.0,2.0,False
3,651800,2.0,2.0,True
3,333300,2.0,1.0,True
2,465500,3.0,2.0,False
1,336100,3.0,2.0,False
2,126300,3.0,2.0,False
1,714300,3.0,2.0,False
3,15900,3.0,2.0,False
2,345300,3.0,3.0,False
3,947900,3.0,2.0,False
2,882400,3.0,2.0,False
1,9400,3.0,2.0,False
2,550900,2.0,1.0,True
2,565600,3.0,1.0,False
3,278400,3.0,2.0,False
1,295100,4.0,2.0,False
1,688900,3.0,2.0,False
1,784000,3.0,2.0,False
1,426300,3.0,2.0,False
1,899900,2.0,2.0,True
3,632300,2.0,2.0,True
1,533400,3.0,2.0,False
2,74200,3.0,2.0,False
3,103600,3.0,2.0,False
1,997700,3.0,3.0,False
1,915500,3.0,2.0,False
2,232400,3.0,2.0,False
1,667300,2.0,2.0,True
1,51600,3.0,2.0,False
2,667100,3.0,2.0,False
2,938700,4.0,2.0,False
3,435500,2.0,2.0,True
3,227300,2.0,2.0,True
3,927700,3.0,2.0,False
2,189600,3.0,2.0,False
2,322600,3.0,2.0,False
3,50000,3.0,2.0,False
3,23300,3.0,2.0,False
1,921900,3.0,2.0,False
1,509300,3.0,3.0,False
1,245500,3.0,2.0,False
3,656000,2.0,2.0,True
2,911800,3.0,2.0,False
1,247000,3.0,2.0,False
2,12900,3.0,2.0,False
2,543500,3.0,2.0,False
2,412200,1.0,2.0,True
3,367100,2.0,2.0,True
1,696500,3.0,2.0,False
3,820400,2.0,2.0,True
2,540700,3.0,2.0,False
2,621100,2.0,2.0,True
2,19000,3.0,3.0,False
2,410500,2.0,2.0,True
2,159900,3.0,3.0,False
3,516600,2.0,2.0,True
1,977700,3.0,2.0,False
2,530000,3.0,2.0,False
3,53000,3.0,1.0,False
3,341400,3.0,1.0,False
1,888800,3.0,2.0,False
1,310100,1.0,1.0,True
2,44300,3.0,2.0,False
3,66500,3.0,2.0,False
3,593200,2.0,2.0,True
3,927300,3.0,2.0,False
3,229500,2.0,2.0,True
1,213700,3.0,2.0,False
1,972900,3.0,2.0,False
1,644300,3.0,2.0,False
1,859500,4.0,2.0,False
1,99800,3.0,2.0,False
3,856300,2.0,2.0,True
1,728800,3.0,2.0,False
1,173400,3.0,2.0,False
2,468000,3.0,1.0,False
3,605600,2.0,1.0,True
2,111700,3.0,3.0,False
3,602800,3.0,2.0,False
2,950400,3.0,2.0,False
3,282700,2.0,2.0,True
2,230000,3.0,2.0,False
1,942400,3.0,2.0,False
3,39800,3.0,2.0,False
2,626100,3.0,2.0,False
1,293000,4.0,3.0,False
3,852700,2.0,2.0,True
1,227200,3.0,2.0,False
2,78800,2.0,2.0,True
3,193100,3.0,2.0,False
3,205600,3.0,1.0,False
1,914100,4.0,2.0,False
1,528800,2.0,2.0,True
3,409900,2.0,1.0,True
3,355100,2.0,2.0,True
2,240900,3.0,2.0,False
3,205700,2.0,2.0,True
1,25100,3.0,2.0,False
2,672700,3.0,2.0,False
1,558700,3.0,2.0,False
1,539200,2.0,2.0,True
3,144000,3.0,2.0,False
2,51800,3.0,2.0,False
2,710900,3.0,2.0,False
2,587400,3.0,2.0,False
1,701600,3.0,2.0,False
3,840600,3.0,1.0,False
3,997500,2.0,2.0,True
1,258600,3.0,2.0,False
2,144900,3.0,3.0,False
2,791300,2.0,1.0,True
2,597300,3.0,1.0,False
2,292400,3.0,2.0,False
1,479300,3.0,2.0,False
3,630100,3.0,2.0,False
2,744000,3.0,1.0,False
2,877800,2.0,2.0,True
3,67400,3.0,2.0,False
1,306900,4.0,3.0,False
1,117200,3.0,2.0,False
2,616400,3.0,2.0,False
3,935200,3.0,1.0,False
2,135500,2.0,2.0,True
1,743300,3.0,2.0,False
3,378800,2.0,2.0,True
3,124400,2.0,2.0,True
2,428200,3.0,2.0,False
3,489000,2.0,1.0,True
1,434700,3.0,2.0,False
1,155600,3.0,2.0,False
2,678300,3.0,2.0,False
2,64500,3.0,2.0,False
2,330600,3.0,2.0,False
3,379200,2.0,2.0,True
2,881400,3.0,2.0,False
2,348300,3.0,2.0,False
1,911600,3.0,2.0,False
2,572500,3.0,2.0,False
2,610700,3.0,2.0,False
3,288600,2.0,2.0,True
3,625700,2.0,2.0,True
2,930600,4.0,2.0,False
2,857700,3.0,2.0,False
2,420500,3.0,2.0,False
3,371700,2.0,1.0,True
3,177400,3.0,2.0,False
2,550800,3.0,2.0,False
2,326000,3.0,2.0,False
3,497700,2.0,1.0,True
1,851300,3.0,2.0,False
1,38500,1.0,1.0,True
2,698400,4.0,2.0,False
1,8800,3.0,2.0,False
2,281500,3.0,2.0,False
3,919200,3.0,2.0,False
1,79000,3.0,2.0,False
1,738500,3.0,3.0,False
3,361000,3.0,2.0,False
2,29000,3.0,3.0,False
1,365100,3.0,2.0,False
3,419500,2.0,1.0,True
1,229800,3.0,2.0,False
2,695900,3.0,2.0,False
3,834100,3.0,2.0,False
2,662600,3.0,2.0,False
3,146100,3.0,2.0,False
3,506600,2.0,2.0,True
3,178600,3.0,2.0,False
3,21000,3.0,2.0,False
3,563700,2.0,2.0,True
2,307900,3.0,3.0,False
1,417300,2.0,2.0,True
3,664100,3.0,2.0,False
1,518800,3.0,3.0,False
3,465400,2.0,1.0,True
1,647300,3.0,2.0,False
3,15700,4.0,3.0,False
2,532000,2.0,2.0,True
3,302200,3.0,2.0,False
3,457300,2.0,2.0,True
2,357000,3.0,2.0,False
1,17300,2.0,2.0,True
1,736300,3.0,2.0,False
2,588000,2.0,1.0,True
3,306700,2.0,2.0,True
2,238400,3.0,2.0,False
1,958600,3.0,3.0,False
1,977900,3.0,2.0,False
1,238300,3.0,2.0,False
2,112500,3.0,2.0,False
2,819500,3.0,2.0,False
3,269400,2.0,1.0,True
1,934700,3.0,3.0,False
1,771000,3.0,2.0,False
3,316200,3.0,1.0,False
3,438400,3.0,1.0,False
1,458500,3.0,2.0,False
2,883400,3.0,2.0,False
3,773500,3.0,2.0,False
1,770000,3.0,2.0,False
1,265800,3.0,2.0,False
3,185400,3.0,2.0,False
3,134700,2.0,2.0,True
2,357600,3.0,2.0,False
3,728400,3.0,2.0,False
3,495000,2.0,2.0,True
2,259400,4.0,2.0,False
1,511600,3.0,2.0,False
2,343200,3.0,2.0,False
2,331300,3.0,2.0,False
3,830600,2.0,1.0,True
2,64900,3.0,2.0,False
1,858900,3.0,2.0,False
1,91700,3.0,2.0,False
1,215900,3.0,2.0,False
1,728300,3.0,2.0,False
2,380600,2.0,2.0,True
1,544000,2.0,2.0,True
3,250700,2.0,2.0,True
3,284600,2.0,2.0,True
2,827700,3.0,2.0,False
1,89300,3.0,3.0,False
2,513000,3.0,2.0,False
1,359900,3.0,3.0,False
3,552400,2.0,2.0,True
3,603800,3.0,2.0,False
2,311200,3.0,2.0,False
2,381700,2.0,2.0,True
3,957700,3.0,2.0,False
3,596500,3.0,2.0,False
2,302000,3.0,2.0,False
2,361900,3.0,2.0,False
2,490100,3.0,2.0,False
1,250900,3.0,2.0,False
1,85000,3.0,2.0,False
1,562100,2.0,2.0,True
2,503900,3.0,2.0,False
2,151200,3.0,2.0,False
2,723500,3.0,1.0,False
3,329000,2.0,2.0,True
2,583700,3.0,2.0,False
3,17900,4.0,2.0,False
3,387100,3.0,2.0,False
2,19600,3.0,2.0,False
1,464400,3.0,2.0,False
1,589900,3.0,2.0,False
2,978400,3.0,2.0,False
3,238900,3.0,1.0,False
2,59400,3.0,2.0,False
1,988800,2.0,2.0,True
2,505700,3.0,2.0,False
2,522400,3.0,2.0,False
1,748600,3.0,2.0,False
2,500200,3.0,2.0,False
1,998300,3.0,3.0,False
3,984800,3.0,2.0,False
3,781000,2.0,2.0,True
2,982800,3.0,2.0,False
1,745400,3.0,2.0,False
1,7600,3.0,2.0,False
1,594800,3.0,2.0,False
3,790100,3.0,2.0,False
2,678800,3.0,3.0,False
1,23800,3.0,2.0,False
2,371900,2.0,2.0,True
2,526900,2.0,2.0,True
3,110000,3.0,2.0,False
2,826600,3.0,2.0,False
1,962800,3.0,3.0,False
3,662300,3.0,2.0,False
2,299700,3.0,2.0,False
2,785900,3.0,2.0,False
1,887900,3.0,2.0,False
2,684600,3.0,2.0,False
1,367500,3.0,3.0,False
1,260000,2.0,2.0,True
2,950200,3.0,2.0,False
3,432500,2.0,1.0,True
1,171500,3.0,3.0,False
2,943800,3.0,2.0,False
3,265400,3.0,2.0,False
2,191200,3.0,2.0,False
1,136900,3.0,2.0,False
2,92700,3.0,2.0,False
2,922200,4.0,2.0,False
3,81200,3.0,2.0,False
2,144200,3.0,2.0,False
1,623000,3.0,2.0,False
