day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100,cell_mean_fwd,cell_n,residual_k20
1,74400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,4,20940.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,-2.0,0.0,0.0,3.0,-5.0,-5.0,-12.0,-0.23734177215189872,316,0.23734177215189872
1,76600,HYDROGEL_PACK,Mark 38,Mark 14,3,29985.0,buy_agg,16.0,5.0,tight_u,4.0,0.0,4.0,3.0,1.0,3.0,-23.0,-1.0,-23.0,-0.3530571992110454,507,3.3530571992110456
1,77300,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41928.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,3.0,1.0,1.0,-4.0,1.0,1.0,-27.0,0.5755287009063444,331,0.42447129909365555
1,78300,VEV_4000,Mark 14,Mark 38,3,3687.0,sell_agg,21.0,5.0,tight_u,0.0,0.0,-3.0,-2.0,-2.0,-13.0,1.0,1.0,-29.0,-0.1788793103448276,232,-1.8211206896551724
1,78400,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,7,36666.0,buy_agg,2.0,2.0,tight_u,0.5,0.5,0.0,0.5,0.5,-13.0,5.5,5.5,-29.0,2.026666666666667,75,-1.5266666666666668
1,78500,HYDROGEL_PACK,Mark 38,Mark 14,4,40000.0,buy_agg,16.0,6.0,tight_u,-2.5,-2.0,-2.5,-11.0,-3.5,-11.0,-32.0,0.0,-32.0,-0.3530571992110454,507,-10.646942800788954
1,79000,HYDROGEL_PACK,Mark 14,Mark 38,3,29946.0,sell_agg,15.0,6.0,tight_u,-6.5,1.0,-6.5,-7.5,-2.5,-7.5,-22.5,4.0,-22.5,0.23387096774193547,496,-7.733870967741935
1,79800,HYDROGEL_PACK,Mark 38,Mark 14,6,59964.0,buy_agg,16.0,5.0,tight_u,-6.0,-2.0,-6.0,-16.0,-2.0,-16.0,-21.0,4.0,-21.0,-0.3530571992110454,507,-15.646942800788954
1,81300,HYDROGEL_PACK,Mark 14,Mark 38,6,59820.0,sell_agg,16.0,5.0,tight_u,-8.0,0.0,-8.0,-3.0,-3.5,-3.0,-20.0,4.0,-20.0,0.23387096774193547,496,-3.2338709677419355
1,81700,HYDROGEL_PACK,Mark 38,Mark 14,3,29940.0,buy_agg,16.0,6.0,tight_u,-3.0,0.5,-3.0,1.0,-2.0,1.0,-14.0,3.5,-14.0,-0.3530571992110454,507,1.3530571992110454
1,81900,HYDROGEL_PACK,Mark 38,Mark 14,2,19956.0,buy_agg,16.0,6.0,tight_u,1.0,0.5,1.0,2.0,-3.5,2.0,-11.0,2.5,-11.0,-0.3530571992110454,507,2.3530571992110456
1,82300,HYDROGEL_PACK,Mark 38,Mark 14,3,29931.0,buy_agg,16.0,5.0,tight_u,2.0,-2.0,2.0,4.0,-5.0,4.0,-5.0,5.0,-5.0,-0.3530571992110454,507,4.353057199211046
1,82300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,3,15705.0,sell_agg,5.0,5.0,tight_u,-2.0,-2.0,2.0,-5.0,-5.0,4.0,5.0,5.0,-5.0,0.0057692307692307696,260,-5.005769230769231
1,83200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36659.0,buy_agg,6.0,6.0,tight_u,1.0,1.0,1.0,0.5,0.5,-4.0,10.5,10.5,-8.0,0.006147540983606557,244,0.49385245901639346
1,84300,VEV_4000,Mark 38,Mark 14,1,1243.0,buy_agg,21.0,5.0,tight_u,2.0,2.0,-4.5,5.0,5.0,-8.0,11.0,11.0,-8.0,0.2146341463414634,205,4.785365853658536
1,84600,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,8,41864.0,buy_agg,2.0,2.0,tight_u,4.5,4.5,-1.0,4.5,4.5,-7.0,12.5,12.5,-6.0,2.026666666666667,75,2.473333333333333
1,85300,VEV_5300,Mark 14,Mark 22,2,84.0,sell_agg,2.0,6.0,tight_u,0.0,0.5,1.5,1.0,4.5,-2.5,3.0,8.5,-3.5,-0.21666666666666667,30,1.2166666666666668
1,85300,VEV_5400,Mark 01,Mark 22,2,28.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,1.5,1.0,4.5,-2.5,1.5,8.5,-3.5,0.039923954372623575,263,0.9600760456273765
1,85300,VEV_5500,Mark 01,Mark 22,2,12.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,1.5,0.0,4.5,-2.5,0.5,8.5,-3.5,0.02508361204013378,299,-0.02508361204013378
1,85300,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,0.0,317,0.0
1,85300,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,6.0,tight_u,0.0,0.5,1.5,0.0,4.5,-2.5,0.0,8.5,-3.5,0.0,317,0.0
1,86100,VEV_5400,Mark 01,Mark 22,5,70.0,sell_agg,2.0,6.0,tight_u,-0.5,-0.5,0.0,0.5,3.5,9.0,0.5,4.5,-1.0,0.039923954372623575,263,0.4600760456273764
1,86100,VEV_5500,Mark 01,Mark 22,5,30.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.02508361204013378,299,-0.02508361204013378
1,86100,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.0,317,0.0
1,86100,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,6.0,tight_u,0.0,-0.5,0.0,0.0,3.5,9.0,0.0,4.5,-1.0,0.0,317,0.0
1,87900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15717.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-10.0,1.5,1.5,-9.0,1.0,1.0,-20.0,-0.23734177215189872,316,1.7373417721518987
1,88500,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,6,31452.0,buy_agg,2.0,2.0,tight_u,2.0,2.0,7.0,3.5,3.5,-2.0,4.5,4.5,-8.0,2.026666666666667,75,1.4733333333333332
1,89300,VEV_4000,Mark 14,Mark 38,3,3696.0,sell_agg,21.0,5.0,tight_u,-4.5,1.0,-5.5,-1.0,-1.0,-12.5,3.0,1.5,-17.5,-0.1788793103448276,232,-0.8211206896551724
1,89800,VEV_5300,Mark 01,Mark 22,4,180.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-3.0,-1.0,-2.0,-8.0,1.0,4.0,-20.0,-0.12121212121212122,132,-0.8787878787878788
1,89800,VEV_5400,Mark 01,Mark 22,4,60.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-3.0,-0.5,-2.0,-8.0,1.0,4.0,-20.0,0.039923954372623575,263,-0.5399239543726235
1,89800,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,0.0,317,0.0
1,89800,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0,0.0,317,0.0
1,91100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31464.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,3.0,2.5,2.5,9.0,7.0,7.0,-16.0,0.5755287009063444,331,1.9244712990936557
1,92000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41944.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,3.0,5.0,5.0,8.0,3.5,3.5,-10.0,0.5755287009063444,331,4.424471299093655
1,92100,HYDROGEL_PACK,Mark 14,Mark 38,4,39820.0,sell_agg,16.0,5.0,tight_u,3.0,3.0,3.0,7.0,6.0,7.0,-11.0,4.0,-11.0,0.23387096774193547,496,6.766129032258065
1,92500,HYDROGEL_PACK,Mark 14,Mark 38,2,19912.0,sell_agg,16.0,5.0,tight_u,-1.0,0.5,-1.0,0.0,0.0,0.0,-14.5,2.0,-14.5,0.23387096774193547,496,-0.23387096774193547
1,93700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31476.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,-3.0,-2.0,-2.0,-9.0,3.0,3.0,-17.0,0.006147540983606557,244,-2.0061475409836067
1,93800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36722.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-4.0,-2.0,-2.0,-7.0,4.0,4.0,-15.0,0.006147540983606557,244,-2.0061475409836067
1,94400,HYDROGEL_PACK,Mark 38,Mark 14,4,39896.0,buy_agg,16.0,5.0,tight_u,0.0,-0.5,0.0,-2.0,0.0,-2.0,-12.0,6.0,-12.0,-0.3530571992110454,507,-1.6469428007889546
1,97100,HYDROGEL_PACK,Mark 14,Mark 38,2,19900.0,sell_agg,16.0,5.0,tight_u,1.0,2.0,1.0,-6.0,3.0,-6.0,2.0,17.5,2.0,0.23387096774193547,496,-6.233870967741935
1,98600,HYDROGEL_PACK,Mark 38,Mark 14,2,19924.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-1.5,-0.5,-1.5,10.0,18.0,10.0,-0.3530571992110454,507,-1.1469428007889546
1,99000,HYDROGEL_PACK,Mark 38,Mark 14,3,29883.0,buy_agg,16.0,6.0,tight_u,-1.5,0.5,-1.5,-9.0,2.0,-9.0,11.0,18.5,11.0,-0.3530571992110454,507,-8.646942800788954
1,100500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20992.0,buy_agg,5.0,5.0,tight_u,2.5,2.5,-9.0,0.0,0.0,-3.5,22.0,22.0,4.0,0.5755287009063444,331,-0.5755287009063444
1,101400,HYDROGEL_PACK,Mark 14,Mark 38,5,49680.0,sell_agg,16.0,5.0,tight_u,7.0,-5.5,7.0,4.0,-5.0,4.0,13.0,16.0,13.0,0.23387096774193547,496,3.7661290322580645
1,101500,HYDROGEL_PACK,Mark 14,Mark 38,6,59610.0,sell_agg,16.0,5.0,tight_u,8.0,-5.5,8.0,5.0,-3.0,5.0,14.0,15.0,14.0,0.23387096774193547,496,4.766129032258065
1,102500,VEV_4000,Mark 14,Mark 38,1,1235.0,sell_agg,21.0,5.0,tight_u,2.0,2.0,-4.5,4.0,4.0,2.5,17.5,19.0,7.5,-0.1788793103448276,232,4.178879310344827
1,102800,VEV_4000,Mark 14,Mark 38,1,1236.0,sell_agg,21.0,6.0,tight_u,0.0,-0.5,0.0,3.0,2.5,1.0,15.0,14.0,4.0,-0.1788793103448276,232,3.1788793103448274
1,103100,HYDROGEL_PACK,Mark 38,Mark 14,4,39808.0,buy_agg,16.0,5.0,tight_u,7.0,0.0,7.0,6.0,8.0,6.0,6.0,15.0,6.0,-0.3530571992110454,507,6.353057199211046
1,103500,HYDROGEL_PACK,Mark 14,Mark 38,3,29820.0,sell_agg,16.0,5.0,tight_u,5.0,1.0,5.0,-2.5,10.0,-2.5,-1.0,15.0,-1.0,0.23387096774193547,496,-2.7338709677419355
1,104400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31512.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-4.0,9.5,9.5,4.0,16.0,16.0,-6.0,0.5755287009063444,331,8.924471299093655
1,107100,HYDROGEL_PACK,Mark 14,Mark 38,5,49760.0,sell_agg,16.0,6.0,tight_u,0.0,1.5,0.0,5.0,6.5,5.0,-1.0,-5.0,-1.0,0.23387096774193547,496,4.766129032258065
1,107900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15801.0,buy_agg,6.0,6.0,tight_u,0.0,0.0,7.0,6.5,6.5,5.0,-6.5,-6.5,5.0,0.006147540983606557,244,6.493852459016393
1,109000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,12,63180.0,buy_agg,1.0,1.0,tight_u,4.0,4.0,1.0,0.0,0.0,-9.0,-7.0,-7.0,-14.0,1.6348314606741574,89,-1.6348314606741574
1,109100,HYDROGEL_PACK,Mark 14,Mark 38,2,19914.0,sell_agg,16.0,5.0,tight_u,1.0,4.0,1.0,-6.0,-2.0,-6.0,-13.0,-9.0,-13.0,0.23387096774193547,496,-6.233870967741935
1,110100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,21060.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,-5.0,-4.0,-4.0,-3.0,-9.0,-9.0,-9.0,0.0057692307692307696,260,-4.005769230769231
1,112000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15780.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,1.0,2.0,2.0,-9.0,1.0,1.0,-4.5,-0.23734177215189872,316,2.2373417721518987
1,112700,HYDROGEL_PACK,Mark 14,Mark 38,2,19896.0,sell_agg,16.0,5.0,tight_u,-6.0,-1.5,-6.0,-11.0,2.0,-11.0,-9.0,1.0,-9.0,0.23387096774193547,496,-11.233870967741936
1,113900,HYDROGEL_PACK,Mark 38,Mark 14,2,19912.0,buy_agg,16.0,2.0,tight_u,0.0,4.5,0.0,-1.0,-3.0,-1.0,-6.0,3.5,-6.0,-0.3530571992110454,507,-0.6469428007889546
1,115500,HYDROGEL_PACK,Mark 14,Mark 38,3,29811.0,sell_agg,16.0,5.0,tight_u,4.0,-4.5,4.0,24.0,-3.0,24.0,1.0,3.5,1.0,0.23387096774193547,496,23.766129032258064
1,118800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15771.0,sell_agg,5.0,5.0,tight_u,-1.5,-1.5,4.0,1.0,1.0,1.0,5.0,5.0,15.0,-0.23734177215189872,316,1.2373417721518987
1,119400,HYDROGEL_PACK,Mark 38,Mark 14,3,29886.0,buy_agg,16.0,5.0,tight_u,3.0,0.0,3.0,-0.5,5.0,-0.5,5.0,5.0,5.0,-0.3530571992110454,507,-0.1469428007889546
1,120300,VEV_5400,Mark 01,Mark 22,4,72.0,sell_agg,1.0,5.0,tight_u,1.0,3.0,-3.0,1.5,6.5,-1.0,1.0,4.5,6.5,0.039923954372623575,263,1.4600760456273765
1,120300,VEV_5500,Mark 01,Mark 22,4,32.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.02508361204013378,299,-0.02508361204013378
1,120300,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.0,317,0.0
1,120300,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5,0.0,317,0.0
1,120700,HYDROGEL_PACK,Mark 38,Mark 14,2,19916.0,buy_agg,16.0,3.0,tight_u,4.0,0.0,4.0,-3.0,0.0,-3.0,5.5,0.5,5.5,-0.3530571992110454,507,-2.6469428007889544
1,123300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36834.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-3.0,-1.0,-1.0,-6.0,-0.5,-0.5,8.0,0.0057692307692307696,260,-1.0057692307692307
1,125600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15795.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-2.0,4.0,4.0,7.0,-2.0,-2.0,10.0,0.5755287009063444,331,3.4244712990936557
1,126000,HYDROGEL_PACK,Mark 38,Mark 14,4,39812.0,buy_agg,16.0,6.0,tight_u,1.0,3.5,1.0,10.0,2.5,10.0,8.0,-0.5,8.0,-0.3530571992110454,507,10.353057199211046
1,127200,VEV_5500,Mark 01,Mark 22,3,24.0,sell_agg,1.0,6.0,tight_u,0.5,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.02508361204013378,299,-0.02508361204013378
1,127200,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.0,317,0.0
1,127200,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0,0.0,317,0.0
1,129100,VEV_4000,Mark 38,Mark 14,3,3825.0,buy_agg,22.0,6.0,tight_u,0.0,0.0,-2.0,1.5,2.5,-9.0,-6.5,-6.5,4.0,0.2146341463414634,205,1.2853658536585366
1,129500,HYDROGEL_PACK,Mark 38,Mark 14,6,59802.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-8.0,2.0,-8.0,5.0,-5.5,5.0,-0.3530571992110454,507,-7.646942800788954
1,129800,HYDROGEL_PACK,Mark 14,Mark 38,4,39804.0,sell_agg,16.0,5.0,tight_u,-0.5,-2.5,-0.5,-8.0,-0.5,-8.0,9.0,-6.0,9.0,0.23387096774193547,496,-8.233870967741936
1,130800,HYDROGEL_PACK,Mark 14,Mark 38,5,49730.0,sell_agg,16.0,5.0,tight_u,-5.0,3.0,-5.0,6.5,1.0,6.5,7.0,-8.5,7.0,0.23387096774193547,496,6.266129032258065
1,131300,VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26325.0,sell_agg,3.0,3.0,tight_u,-2.5,-2.5,2.0,-2.5,-2.5,9.0,-8.0,-8.0,12.0,-1.3,5,-1.2
1,131800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26305.0,sell_agg,6.0,6.0,tight_u,0.0,0.0,5.0,3.5,3.5,4.0,-4.5,-4.5,11.0,0.0057692307692307696,260,3.4942307692307693
1,132600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,10,52630.0,buy_agg,2.0,2.0,tight_u,1.5,1.5,-6.0,-0.5,-0.5,-7.0,0.5,0.5,1.5,1.6348314606741574,89,-2.1348314606741576
1,133100,VEV_4000,Mark 14,Mark 38,3,3759.0,sell_agg,21.0,5.0,tight_u,2.5,2.5,1.0,-1.5,0.0,1.0,1.5,1.5,7.0,-0.1788793103448276,232,-1.3211206896551724
1,133700,HYDROGEL_PACK,Mark 14,Mark 38,4,39792.0,sell_agg,16.0,5.0,tight_u,-1.0,-2.0,-1.0,1.0,-5.5,1.0,-2.0,-2.5,-2.0,0.23387096774193547,496,0.7661290322580645
1,134000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42112.0,sell_agg,5.0,5.0,tight_u,-5.0,-5.0,-6.0,-4.0,-4.0,-5.0,-4.5,-4.5,-3.0,-0.23734177215189872,316,-3.7626582278481013
1,134500,HYDROGEL_PACK,Mark 14,Mark 38,6,59664.0,sell_agg,16.0,5.0,tight_u,4.0,0.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.23387096774193547,496,-1.2338709677419355
1,135200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42112.0,buy_agg,6.0,6.0,tight_u,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.5,-0.5,-5.0,0.006147540983606557,244,-1.0061475409836065
1,135500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36799.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,-2.0,0.0,0.0,-1.0,2.0,2.0,-1.0,-0.23734177215189872,316,0.23734177215189872
1,135900,VEV_5300,Mark 01,Mark 22,3,156.0,sell_agg,2.0,6.0,tight_u,0.0,-1.0,-4.5,-2.0,-5.5,-0.5,-0.5,-0.5,4.5,-0.12121212121212122,132,-1.878787878787879
1,135900,VEV_5400,Mark 01,Mark 22,3,57.0,sell_agg,2.0,6.0,tight_u,0.0,-1.0,-4.5,-1.0,-5.5,-0.5,-0.5,-0.5,4.5,0.039923954372623575,263,-1.0399239543726235
1,135900,VEV_5500,Mark 01,Mark 22,3,24.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,-0.5,-5.5,-0.5,0.0,-0.5,4.5,0.02508361204013378,299,-0.5250836120401338
1,135900,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,0.0,317,0.0
1,135900,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5,0.0,317,0.0
1,137000,VEV_4000,Mark 14,Mark 38,3,3756.0,sell_agg,21.0,5.0,tight_u,-3.0,-3.0,-1.0,-4.0,-4.0,10.0,2.5,2.5,4.0,-0.1788793103448276,232,-3.8211206896551726
1,137300,VEV_4000,Mark 14,Mark 38,3,3753.0,sell_agg,21.0,5.0,tight_u,-3.0,-4.5,-7.0,-3.0,-3.0,8.0,6.0,6.0,4.0,-0.1788793103448276,232,-2.8211206896551726
1,137600,VEV_4000,Mark 38,Mark 14,3,3807.0,buy_agg,21.0,6.0,tight_u,-2.0,-2.5,-3.0,0.0,-0.5,11.0,10.0,9.5,10.0,0.2146341463414634,205,-0.2146341463414634
1,137800,HYDROGEL_PACK,Mark 14,Mark 38,3,29826.0,sell_agg,16.0,2.0,tight_u,2.5,-0.5,2.5,18.0,1.5,18.0,16.0,11.5,16.0,0.23387096774193547,496,17.766129032258064
1,138000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36778.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,6.5,2.0,2.0,9.5,11.0,11.0,10.5,0.0057692307692307696,260,1.9942307692307693
1,138100,HYDROGEL_PACK,Mark 38,Mark 14,2,19918.0,buy_agg,16.0,5.0,tight_u,12.0,2.0,12.0,14.0,1.0,14.0,12.0,10.0,12.0,-0.3530571992110454,507,14.353057199211046
1,139700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,8,42056.0,buy_agg,2.0,2.0,tight_u,1.5,1.5,-2.0,3.5,3.5,-3.0,9.5,9.5,2.0,2.026666666666667,75,1.4733333333333332
1,140000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26305.0,buy_agg,5.0,5.0,tight_u,-3.0,-3.0,-1.0,1.0,1.0,2.0,8.5,8.5,2.0,0.5755287009063444,331,0.42447129909365555
1,140100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21040.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,-1.0,2.0,2.0,1.0,8.5,8.5,0.0,0.5755287009063444,331,1.4244712990936557
1,141000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21040.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,3.0,7.0,7.0,7.0,8.0,8.0,-4.0,0.5755287009063444,331,6.424471299093655
1,142000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31572.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,-3.0,2.5,2.5,-10.0,-0.5,-0.5,-11.0,0.5755287009063444,331,1.9244712990936557
1,144500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26290.0,sell_agg,5.0,5.0,tight_u,0.5,0.5,-2.0,3.0,3.0,2.0,-7.5,-7.5,9.0,0.0057692307692307696,260,2.9942307692307693
1,145500,VEV_5400,Mark 01,Mark 22,2,38.0,sell_agg,1.0,5.0,tight_u,0.5,2.5,4.0,1.5,7.0,7.0,-2.5,-12.0,2.0,0.039923954372623575,263,1.4600760456273765
1,145500,VEV_5500,Mark 01,Mark 22,2,16.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,1.0,7.0,7.0,-1.0,-12.0,2.0,0.02508361204013378,299,0.9749163879598662
1,145500,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,0.0,317,0.0
1,145500,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0,0.0,317,0.0
1,145600,HYDROGEL_PACK,Mark 38,Mark 14,5,49810.0,buy_agg,16.0,5.0,tight_u,3.0,1.0,3.0,10.0,6.0,10.0,5.0,-14.0,5.0,-0.3530571992110454,507,10.353057199211046
1,146500,HYDROGEL_PACK,Mark 38,Mark 14,6,59778.0,buy_agg,16.0,5.0,tight_u,4.0,1.5,4.0,9.0,1.0,9.0,4.0,-15.5,4.0,-0.3530571992110454,507,9.353057199211046
1,146700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36820.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,-1.0,2.0,2.0,3.0,-15.0,-15.0,6.0,-0.23734177215189872,316,2.2373417721518987
1,147900,VEV_4000,Mark 14,Mark 38,1,1256.0,sell_agg,22.0,3.0,tight_u,-2.5,-4.0,1.5,-0.5,-2.0,8.0,-11.5,-13.5,-1.5,-0.1788793103448276,232,-0.3211206896551724
1,148000,HYDROGEL_PACK,Mark 38,Mark 14,3,29916.0,buy_agg,16.0,5.0,tight_u,0.0,-3.0,0.0,1.0,-0.5,1.0,-9.0,-15.5,-9.0,-0.3530571992110454,507,1.3530571992110454
1,148300,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,4,21060.0,sell_agg,3.0,3.0,tight_u,-4.0,-4.0,-1.0,0.0,0.0,-4.0,-10.0,-10.0,-11.5,0.5277777777777778,18,-0.5277777777777778
1,150600,VEV_5300,Mark 01,Mark 22,2,106.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-5.0,-4.0,-9.0,-5.0,-5.0,-13.0,7.0,-0.12121212121212122,132,-3.878787878787879
1,150600,VEV_5400,Mark 01,Mark 22,2,40.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,-2.0,-9.0,-5.0,-2.0,-13.0,7.0,0.039923954372623575,263,-2.0399239543726235
1,150600,VEV_5500,Mark 01,Mark 22,2,16.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,-0.5,-9.0,-5.0,-1.0,-13.0,7.0,0.02508361204013378,299,-0.5250836120401338
1,150600,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,0.0,317,0.0
1,150600,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0,0.0,317,0.0
1,150700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36876.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-5.0,-8.5,-8.5,-5.0,-11.0,-11.0,9.0,0.006147540983606557,244,-8.506147540983607
1,151100,HYDROGEL_PACK,Mark 14,Mark 38,4,39780.0,sell_agg,16.0,6.0,tight_u,3.0,-5.5,3.0,2.0,-8.5,2.0,13.0,-12.5,13.0,0.23387096774193547,496,1.7661290322580645
1,151200,HYDROGEL_PACK,Mark 14,Mark 38,6,59664.0,sell_agg,16.0,5.0,tight_u,0.0,-6.0,0.0,5.0,-10.0,5.0,11.5,-13.0,11.5,0.23387096774193547,496,4.766129032258065
1,151400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36827.0,sell_agg,5.0,5.0,tight_u,-3.5,-3.5,1.0,-7.0,-7.0,2.0,-9.0,-9.0,15.0,0.0057692307692307696,260,-7.005769230769231
1,152700,HYDROGEL_PACK,Mark 14,Mark 38,5,49720.0,sell_agg,16.0,6.0,tight_u,5.0,-0.5,5.0,3.0,-2.5,3.0,18.0,-2.5,18.0,0.23387096774193547,496,2.7661290322580645
