day,timestamp,symbol,buyer,seller,qty,notional,aggressor,spread_sym,spread_u,spr_bin_u,fwd_mid_5,fwd_u_5,fwd_h_5,fwd_mid_20,fwd_u_20,fwd_h_20,fwd_mid_100,fwd_u_100,fwd_h_100
1,87900,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15717.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,-10.0,1.5,1.5,-9.0,1.0,1.0,-20.0
1,88500,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,6,31452.0,buy_agg,2.0,2.0,tight_u,2.0,2.0,7.0,3.5,3.5,-2.0,4.5,4.5,-8.0
1,89300,VEV_4000,Mark 14,Mark 38,3,3696.0,sell_agg,21.0,5.0,tight_u,-4.5,1.0,-5.5,-1.0,-1.0,-12.5,3.0,1.5,-17.5
1,89800,VEV_5300,Mark 01,Mark 22,4,180.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-3.0,-1.0,-2.0,-8.0,1.0,4.0,-20.0
1,89800,VEV_5400,Mark 01,Mark 22,4,60.0,sell_agg,2.0,5.0,tight_u,0.0,0.0,-3.0,-0.5,-2.0,-8.0,1.0,4.0,-20.0
1,89800,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0
1,89800,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,-3.0,0.0,-2.0,-8.0,0.0,4.0,-20.0
1,91100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31464.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,3.0,2.5,2.5,9.0,7.0,7.0,-16.0
1,92000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,8,41944.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,3.0,5.0,5.0,8.0,3.5,3.5,-10.0
1,92100,HYDROGEL_PACK,Mark 14,Mark 38,4,39820.0,sell_agg,16.0,5.0,tight_u,3.0,3.0,3.0,7.0,6.0,7.0,-11.0,4.0,-11.0
1,92500,HYDROGEL_PACK,Mark 14,Mark 38,2,19912.0,sell_agg,16.0,5.0,tight_u,-1.0,0.5,-1.0,0.0,0.0,0.0,-14.5,2.0,-14.5
1,93700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,6,31476.0,buy_agg,5.0,5.0,tight_u,2.0,2.0,-3.0,-2.0,-2.0,-9.0,3.0,3.0,-17.0
1,93800,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36722.0,buy_agg,5.0,5.0,tight_u,0.0,0.0,-4.0,-2.0,-2.0,-7.0,4.0,4.0,-15.0
1,94400,HYDROGEL_PACK,Mark 38,Mark 14,4,39896.0,buy_agg,16.0,5.0,tight_u,0.0,-0.5,0.0,-2.0,0.0,-2.0,-12.0,6.0,-12.0
1,97100,HYDROGEL_PACK,Mark 14,Mark 38,2,19900.0,sell_agg,16.0,5.0,tight_u,1.0,2.0,1.0,-6.0,3.0,-6.0,2.0,17.5,2.0
1,98600,HYDROGEL_PACK,Mark 38,Mark 14,2,19924.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-1.5,-0.5,-1.5,10.0,18.0,10.0
1,99000,HYDROGEL_PACK,Mark 38,Mark 14,3,29883.0,buy_agg,16.0,6.0,tight_u,-1.5,0.5,-1.5,-9.0,2.0,-9.0,11.0,18.5,11.0
1,100500,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,20992.0,buy_agg,5.0,5.0,tight_u,2.5,2.5,-9.0,0.0,0.0,-3.5,22.0,22.0,4.0
1,101400,HYDROGEL_PACK,Mark 14,Mark 38,5,49680.0,sell_agg,16.0,5.0,tight_u,7.0,-5.5,7.0,4.0,-5.0,4.0,13.0,16.0,13.0
1,101500,HYDROGEL_PACK,Mark 14,Mark 38,6,59610.0,sell_agg,16.0,5.0,tight_u,8.0,-5.5,8.0,5.0,-3.0,5.0,14.0,15.0,14.0
1,102500,VEV_4000,Mark 14,Mark 38,1,1235.0,sell_agg,21.0,5.0,tight_u,2.0,2.0,-4.5,4.0,4.0,2.5,17.5,19.0,7.5
1,102800,VEV_4000,Mark 14,Mark 38,1,1236.0,sell_agg,21.0,6.0,tight_u,0.0,-0.5,0.0,3.0,2.5,1.0,15.0,14.0,4.0
1,103100,HYDROGEL_PACK,Mark 38,Mark 14,4,39808.0,buy_agg,16.0,5.0,tight_u,7.0,0.0,7.0,6.0,8.0,6.0,6.0,15.0,6.0
1,103500,HYDROGEL_PACK,Mark 14,Mark 38,3,29820.0,sell_agg,16.0,5.0,tight_u,5.0,1.0,5.0,-2.5,10.0,-2.5,-1.0,15.0,-1.0
1,104400,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31512.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-4.0,9.5,9.5,4.0,16.0,16.0,-6.0
1,107100,HYDROGEL_PACK,Mark 14,Mark 38,5,49760.0,sell_agg,16.0,6.0,tight_u,0.0,1.5,0.0,5.0,6.5,5.0,-1.0,-5.0,-1.0
1,107900,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15801.0,buy_agg,6.0,6.0,tight_u,0.0,0.0,7.0,6.5,6.5,5.0,-6.5,-6.5,5.0
1,109000,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,12,63180.0,buy_agg,1.0,1.0,tight_u,4.0,4.0,1.0,0.0,0.0,-9.0,-7.0,-7.0,-14.0
1,109100,HYDROGEL_PACK,Mark 14,Mark 38,2,19914.0,sell_agg,16.0,5.0,tight_u,1.0,4.0,1.0,-6.0,-2.0,-6.0,-13.0,-9.0,-13.0
1,110100,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,21060.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,-5.0,-4.0,-4.0,-3.0,-9.0,-9.0,-9.0
1,112000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15780.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,1.0,2.0,2.0,-9.0,1.0,1.0,-4.5
1,112700,HYDROGEL_PACK,Mark 14,Mark 38,2,19896.0,sell_agg,16.0,5.0,tight_u,-6.0,-1.5,-6.0,-11.0,2.0,-11.0,-9.0,1.0,-9.0
1,113900,HYDROGEL_PACK,Mark 38,Mark 14,2,19912.0,buy_agg,16.0,2.0,tight_u,0.0,4.5,0.0,-1.0,-3.0,-1.0,-6.0,3.5,-6.0
1,115500,HYDROGEL_PACK,Mark 14,Mark 38,3,29811.0,sell_agg,16.0,5.0,tight_u,4.0,-4.5,4.0,24.0,-3.0,24.0,1.0,3.5,1.0
1,118800,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15771.0,sell_agg,5.0,5.0,tight_u,-1.5,-1.5,4.0,1.0,1.0,1.0,5.0,5.0,15.0
1,119400,HYDROGEL_PACK,Mark 38,Mark 14,3,29886.0,buy_agg,16.0,5.0,tight_u,3.0,0.0,3.0,-0.5,5.0,-0.5,5.0,5.0,5.0
1,120300,VEV_5400,Mark 01,Mark 22,4,72.0,sell_agg,1.0,5.0,tight_u,1.0,3.0,-3.0,1.5,6.5,-1.0,1.0,4.5,6.5
1,120300,VEV_5500,Mark 01,Mark 22,4,32.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5
1,120300,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5
1,120300,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,3.0,-3.0,0.0,6.5,-1.0,0.0,4.5,6.5
1,120700,HYDROGEL_PACK,Mark 38,Mark 14,2,19916.0,buy_agg,16.0,3.0,tight_u,4.0,0.0,4.0,-3.0,0.0,-3.0,5.5,0.5,5.5
1,123300,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36834.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-3.0,-1.0,-1.0,-6.0,-0.5,-0.5,8.0
1,125600,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,3,15795.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-2.0,4.0,4.0,7.0,-2.0,-2.0,10.0
1,126000,HYDROGEL_PACK,Mark 38,Mark 14,4,39812.0,buy_agg,16.0,6.0,tight_u,1.0,3.5,1.0,10.0,2.5,10.0,8.0,-0.5,8.0
1,127200,VEV_5500,Mark 01,Mark 22,3,24.0,sell_agg,1.0,6.0,tight_u,0.5,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0
1,127200,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0
1,127200,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,2.5,2.0,0.0,0.5,7.0,0.0,-4.0,5.0
1,129100,VEV_4000,Mark 38,Mark 14,3,3825.0,buy_agg,22.0,6.0,tight_u,0.0,0.0,-2.0,1.5,2.5,-9.0,-6.5,-6.5,4.0
1,129500,HYDROGEL_PACK,Mark 38,Mark 14,6,59802.0,buy_agg,16.0,5.0,tight_u,-2.0,-1.0,-2.0,-8.0,2.0,-8.0,5.0,-5.5,5.0
1,129800,HYDROGEL_PACK,Mark 14,Mark 38,4,39804.0,sell_agg,16.0,5.0,tight_u,-0.5,-2.5,-0.5,-8.0,-0.5,-8.0,9.0,-6.0,9.0
1,130800,HYDROGEL_PACK,Mark 14,Mark 38,5,49730.0,sell_agg,16.0,5.0,tight_u,-5.0,3.0,-5.0,6.5,1.0,6.5,7.0,-8.5,7.0
1,131300,VELVETFRUIT_EXTRACT,Mark 49,Mark 55,5,26325.0,sell_agg,3.0,3.0,tight_u,-2.5,-2.5,2.0,-2.5,-2.5,9.0,-8.0,-8.0,12.0
1,131800,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26305.0,sell_agg,6.0,6.0,tight_u,0.0,0.0,5.0,3.5,3.5,4.0,-4.5,-4.5,11.0
1,132600,VELVETFRUIT_EXTRACT,Mark 67,Mark 49,10,52630.0,buy_agg,2.0,2.0,tight_u,1.5,1.5,-6.0,-0.5,-0.5,-7.0,0.5,0.5,1.5
1,133100,VEV_4000,Mark 14,Mark 38,3,3759.0,sell_agg,21.0,5.0,tight_u,2.5,2.5,1.0,-1.5,0.0,1.0,1.5,1.5,7.0
1,133700,HYDROGEL_PACK,Mark 14,Mark 38,4,39792.0,sell_agg,16.0,5.0,tight_u,-1.0,-2.0,-1.0,1.0,-5.5,1.0,-2.0,-2.5,-2.0
1,134000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,8,42112.0,sell_agg,5.0,5.0,tight_u,-5.0,-5.0,-6.0,-4.0,-4.0,-5.0,-4.5,-4.5,-3.0
1,134500,HYDROGEL_PACK,Mark 14,Mark 38,6,59664.0,sell_agg,16.0,5.0,tight_u,4.0,0.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
1,135200,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,42112.0,buy_agg,6.0,6.0,tight_u,0.0,0.0,0.0,-1.0,-1.0,1.0,-0.5,-0.5,-5.0
1,135500,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36799.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,-2.0,0.0,0.0,-1.0,2.0,2.0,-1.0
1,135900,VEV_5300,Mark 01,Mark 22,3,156.0,sell_agg,2.0,6.0,tight_u,0.0,-1.0,-4.5,-2.0,-5.5,-0.5,-0.5,-0.5,4.5
1,135900,VEV_5400,Mark 01,Mark 22,3,57.0,sell_agg,2.0,6.0,tight_u,0.0,-1.0,-4.5,-1.0,-5.5,-0.5,-0.5,-0.5,4.5
1,135900,VEV_5500,Mark 01,Mark 22,3,24.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,-0.5,-5.5,-0.5,0.0,-0.5,4.5
1,135900,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5
1,135900,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,6.0,tight_u,0.0,-1.0,-4.5,0.0,-5.5,-0.5,0.0,-0.5,4.5
1,137000,VEV_4000,Mark 14,Mark 38,3,3756.0,sell_agg,21.0,5.0,tight_u,-3.0,-3.0,-1.0,-4.0,-4.0,10.0,2.5,2.5,4.0
1,137300,VEV_4000,Mark 14,Mark 38,3,3753.0,sell_agg,21.0,5.0,tight_u,-3.0,-4.5,-7.0,-3.0,-3.0,8.0,6.0,6.0,4.0
1,137600,VEV_4000,Mark 38,Mark 14,3,3807.0,buy_agg,21.0,6.0,tight_u,-2.0,-2.5,-3.0,0.0,-0.5,11.0,10.0,9.5,10.0
1,137800,HYDROGEL_PACK,Mark 14,Mark 38,3,29826.0,sell_agg,16.0,2.0,tight_u,2.5,-0.5,2.5,18.0,1.5,18.0,16.0,11.5,16.0
1,138000,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36778.0,sell_agg,5.0,5.0,tight_u,1.0,1.0,6.5,2.0,2.0,9.5,11.0,11.0,10.5
1,138100,HYDROGEL_PACK,Mark 38,Mark 14,2,19918.0,buy_agg,16.0,5.0,tight_u,12.0,2.0,12.0,14.0,1.0,14.0,12.0,10.0,12.0
1,139700,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,8,42056.0,buy_agg,2.0,2.0,tight_u,1.5,1.5,-2.0,3.5,3.5,-3.0,9.5,9.5,2.0
1,140000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,5,26305.0,buy_agg,5.0,5.0,tight_u,-3.0,-3.0,-1.0,1.0,1.0,2.0,8.5,8.5,2.0
1,140100,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21040.0,buy_agg,5.0,5.0,tight_u,-2.0,-2.0,-1.0,2.0,2.0,1.0,8.5,8.5,0.0
1,141000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,4,21040.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,3.0,7.0,7.0,7.0,8.0,8.0,-4.0
1,142000,VELVETFRUIT_EXTRACT,Mark 55,Mark 14,6,31572.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,-3.0,2.5,2.5,-10.0,-0.5,-0.5,-11.0
1,144500,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,5,26290.0,sell_agg,5.0,5.0,tight_u,0.5,0.5,-2.0,3.0,3.0,2.0,-7.5,-7.5,9.0
1,145500,VEV_5400,Mark 01,Mark 22,2,38.0,sell_agg,1.0,5.0,tight_u,0.5,2.5,4.0,1.5,7.0,7.0,-2.5,-12.0,2.0
1,145500,VEV_5500,Mark 01,Mark 22,2,16.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,1.0,7.0,7.0,-1.0,-12.0,2.0
1,145500,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0
1,145500,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,2.5,4.0,0.0,7.0,7.0,0.0,-12.0,2.0
1,145600,HYDROGEL_PACK,Mark 38,Mark 14,5,49810.0,buy_agg,16.0,5.0,tight_u,3.0,1.0,3.0,10.0,6.0,10.0,5.0,-14.0,5.0
1,146500,HYDROGEL_PACK,Mark 38,Mark 14,6,59778.0,buy_agg,16.0,5.0,tight_u,4.0,1.5,4.0,9.0,1.0,9.0,4.0,-15.5,4.0
1,146700,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,7,36820.0,sell_agg,5.0,5.0,tight_u,3.0,3.0,-1.0,2.0,2.0,3.0,-15.0,-15.0,6.0
1,147900,VEV_4000,Mark 14,Mark 38,1,1256.0,sell_agg,22.0,3.0,tight_u,-2.5,-4.0,1.5,-0.5,-2.0,8.0,-11.5,-13.5,-1.5
1,148000,HYDROGEL_PACK,Mark 38,Mark 14,3,29916.0,buy_agg,16.0,5.0,tight_u,0.0,-3.0,0.0,1.0,-0.5,1.0,-9.0,-15.5,-9.0
1,148300,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,4,21060.0,sell_agg,3.0,3.0,tight_u,-4.0,-4.0,-1.0,0.0,0.0,-4.0,-10.0,-10.0,-11.5
1,150600,VEV_5300,Mark 01,Mark 22,2,106.0,sell_agg,2.0,5.0,tight_u,0.0,0.5,-5.0,-4.0,-9.0,-5.0,-5.0,-13.0,7.0
1,150600,VEV_5400,Mark 01,Mark 22,2,40.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,-2.0,-9.0,-5.0,-2.0,-13.0,7.0
1,150600,VEV_5500,Mark 01,Mark 22,2,16.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,-0.5,-9.0,-5.0,-1.0,-13.0,7.0
1,150600,VEV_6000,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0
1,150600,VEV_6500,Mark 01,Mark 22,2,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.5,-5.0,0.0,-9.0,-5.0,0.0,-13.0,7.0
1,150700,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,7,36876.0,buy_agg,5.0,5.0,tight_u,1.0,1.0,-5.0,-8.5,-8.5,-5.0,-11.0,-11.0,9.0
1,151100,HYDROGEL_PACK,Mark 14,Mark 38,4,39780.0,sell_agg,16.0,6.0,tight_u,3.0,-5.5,3.0,2.0,-8.5,2.0,13.0,-12.5,13.0
1,151200,HYDROGEL_PACK,Mark 14,Mark 38,6,59664.0,sell_agg,16.0,5.0,tight_u,0.0,-6.0,0.0,5.0,-10.0,5.0,11.5,-13.0,11.5
1,151400,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36827.0,sell_agg,5.0,5.0,tight_u,-3.5,-3.5,1.0,-7.0,-7.0,2.0,-9.0,-9.0,15.0
1,152700,HYDROGEL_PACK,Mark 14,Mark 38,5,49720.0,sell_agg,16.0,6.0,tight_u,5.0,-0.5,5.0,3.0,-2.5,3.0,18.0,-2.5,18.0
1,153000,VEV_5400,Mark 01,Mark 22,4,72.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,5.0,-0.5,-3.0,4.0,0.0,-2.0,20.0
1,153000,VEV_5500,Mark 01,Mark 22,4,28.0,sell_agg,2.0,5.0,tight_u,-0.5,-1.5,5.0,-0.5,-3.0,4.0,-0.5,-2.0,20.0
1,153000,VEV_6000,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,5.0,0.0,-3.0,4.0,0.0,-2.0,20.0
1,153000,VEV_6500,Mark 01,Mark 22,4,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,5.0,0.0,-3.0,4.0,0.0,-2.0,20.0
1,154100,VEV_4000,Mark 14,Mark 38,3,3726.0,sell_agg,21.0,5.0,tight_u,1.0,1.0,3.0,-4.5,-4.5,-2.0,0.0,-0.5,5.0
1,155900,HYDROGEL_PACK,Mark 38,Mark 14,4,39864.0,buy_agg,15.0,5.0,tight_u,-1.5,-3.0,-1.5,0.5,5.5,0.5,10.5,1.0,10.5
1,156200,VEV_4000,Mark 14,Mark 38,1,1237.0,sell_agg,21.0,5.0,tight_u,0.0,0.0,10.0,8.0,8.0,-2.0,3.0,3.5,14.0
1,156400,HYDROGEL_PACK,Mark 14,Mark 38,6,59694.0,sell_agg,16.0,5.0,tight_u,5.0,0.5,5.0,-3.0,10.5,-3.0,13.0,7.5,13.0
1,159900,HYDROGEL_PACK,Mark 14,Mark 38,3,29883.0,sell_agg,16.0,5.0,tight_u,-4.0,0.5,-4.0,-8.0,-1.0,-8.0,-4.0,-3.0,-4.0
1,161200,HYDROGEL_PACK,Mark 14,Mark 38,6,59736.0,sell_agg,15.0,5.0,tight_u,3.5,1.0,3.5,7.5,1.0,7.5,17.5,-5.0,17.5
1,163300,VELVETFRUIT_EXTRACT,Mark 67,Mark 22,10,52540.0,buy_agg,2.0,2.0,tight_u,2.0,2.0,-8.0,-1.5,-1.5,-2.0,-4.0,-4.0,2.0
1,164000,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,5,26255.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,7.0,-3.0,-3.0,11.0,-4.5,-4.5,14.0
1,164300,HYDROGEL_PACK,Mark 38,Mark 14,5,49865.0,buy_agg,16.0,5.0,tight_u,6.0,1.0,6.0,4.0,1.0,4.0,12.0,-5.5,12.0
1,165500,VELVETFRUIT_EXTRACT,Mark 49,Mark 55,4,21000.0,sell_agg,2.0,2.0,tight_u,-0.5,-0.5,3.5,1.5,1.5,-6.5,-3.5,-3.5,18.5
1,167300,HYDROGEL_PACK,Mark 14,Mark 38,3,29871.0,sell_agg,16.0,5.0,tight_u,-5.0,-1.0,-5.0,1.0,-2.0,1.0,33.0,-7.5,33.0
1,167600,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,6,31494.0,sell_agg,6.0,6.0,tight_u,1.5,1.5,1.0,2.5,2.5,0.0,-6.5,-6.5,35.0
1,167600,VEV_4000,Mark 14,Mark 38,2,2484.0,sell_agg,21.0,6.0,tight_u,1.0,1.5,1.0,2.0,2.5,0.0,-7.0,-6.5,35.0
1,168400,VELVETFRUIT_EXTRACT,Mark 14,Mark 55,3,15744.0,sell_agg,5.0,5.0,tight_u,-1.0,-1.0,5.0,-1.0,-1.0,19.0,-1.0,-1.0,38.0
1,168500,VEV_4000,Mark 38,Mark 14,2,2522.0,buy_agg,11.0,6.0,tight_u,-5.0,2.0,1.0,-12.5,-1.5,19.0,-7.0,-1.5,35.0
1,168700,VEV_4000,Mark 38,Mark 14,1,1260.0,buy_agg,21.0,5.0,tight_u,1.0,2.5,10.0,0.0,-0.5,19.0,-1.0,-1.5,39.0
1,170400,VEV_5400,Mark 01,Mark 22,5,85.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,2.5,0.0,-1.0,-3.0,-0.5,-2.5,24.0
1,170400,VEV_5500,Mark 01,Mark 22,5,35.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0
1,170400,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0
1,170400,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,0.0,2.5,0.0,-1.0,-3.0,0.0,-2.5,24.0
1,170500,VEV_5300,Mark 14,Mark 22,3,138.0,sell_agg,2.0,5.0,tight_u,-1.0,-1.5,-2.5,0.0,1.0,-5.0,-1.0,-2.0,25.0
1,170500,VEV_5500,Mark 01,Mark 22,3,21.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0
1,170500,VEV_6000,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0
1,170500,VEV_6500,Mark 01,Mark 22,3,0.0,sell_agg,1.0,5.0,tight_u,0.0,-1.5,-2.5,0.0,1.0,-5.0,0.0,-2.0,25.0
1,170900,VEV_4000,Mark 38,Mark 14,3,3780.0,buy_agg,21.0,5.0,tight_u,2.0,2.0,4.5,-2.0,-3.5,-8.5,-2.0,-3.5,27.5
1,171400,HYDROGEL_PACK,Mark 38,Mark 14,6,59952.0,buy_agg,16.0,5.0,tight_u,-7.0,-1.0,-7.0,-13.0,-4.0,-13.0,25.0,-3.0,25.0
1,171700,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,7,36736.0,sell_agg,5.0,5.0,tight_u,0.0,0.0,-3.0,-2.0,-2.0,0.0,-5.0,-5.0,39.0
1,172400,VEV_4000,Mark 14,Mark 38,1,1238.0,sell_agg,21.0,5.0,tight_u,-1.0,-2.5,-3.0,-4.0,-4.0,9.5,-4.0,-4.0,43.0
1,172500,VEV_5300,Mark 01,Mark 22,5,230.0,sell_agg,2.0,5.0,tight_u,-1.0,-2.5,-3.0,-2.0,-5.5,11.0,-2.0,-4.0,46.0
1,172500,VEV_5400,Mark 01,Mark 22,5,85.0,sell_agg,1.0,5.0,tight_u,-0.5,-2.5,-3.0,-1.0,-5.5,11.0,-1.0,-4.0,46.0
1,172500,VEV_5500,Mark 01,Mark 22,5,35.0,sell_agg,1.0,5.0,tight_u,0.0,-2.5,-3.0,-0.5,-5.5,11.0,-0.5,-4.0,46.0
1,172500,VEV_6000,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.5,-3.0,0.0,-5.5,11.0,0.0,-4.0,46.0
1,172500,VEV_6500,Mark 01,Mark 22,5,0.0,sell_agg,1.0,5.0,tight_u,0.0,-2.5,-3.0,0.0,-5.5,11.0,0.0,-4.0,46.0
1,174200,HYDROGEL_PACK,Mark 38,Mark 14,5,49940.0,buy_agg,16.0,5.0,tight_u,1.0,-1.0,1.0,17.0,2.0,17.0,34.0,-6.0,34.0
1,174400,HYDROGEL_PACK,Mark 38,Mark 14,6,59946.0,buy_agg,15.0,5.0,tight_u,2.5,1.5,2.5,17.5,3.5,17.5,32.5,-4.0,32.5
1,178000,HYDROGEL_PACK,Mark 14,Mark 38,3,29964.0,sell_agg,16.0,5.0,tight_u,-2.0,1.0,-2.0,6.0,-2.5,6.0,30.0,-16.0,30.0
1,179200,VELVETFRUIT_EXTRACT,Mark 01,Mark 55,4,20972.0,sell_agg,5.0,5.0,tight_u,2.0,2.0,-3.0,1.0,1.0,6.0,-9.0,-9.0,30.0
1,180100,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,3,15744.0,buy_agg,5.0,5.0,tight_u,3.0,3.0,2.0,-2.0,-2.0,18.0,-7.0,-7.0,24.0
1,182100,HYDROGEL_PACK,Mark 14,Mark 38,3,30036.0,sell_agg,16.0,5.0,tight_u,-1.0,3.0,-1.0,-7.0,-2.0,-7.0,2.0,-6.5,2.0
1,182800,HYDROGEL_PACK,Mark 14,Mark 38,5,50050.0,sell_agg,16.0,3.0,tight_u,-9.5,2.0,-9.5,2.0,-5.5,2.0,-3.0,-9.0,-3.0
1,184200,VEV_4000,Mark 38,Mark 14,3,3753.0,buy_agg,21.0,5.0,tight_u,1.0,1.0,5.0,-5.0,-5.0,11.5,-4.0,-4.0,0.0
1,185800,HYDROGEL_PACK,Mark 38,Mark 14,4,40160.0,buy_agg,16.0,5.0,tight_u,-9.0,-5.0,-9.0,-6.0,-8.0,-6.0,-28.0,-3.5,-28.0
1,187400,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,8,41880.0,buy_agg,6.0,6.0,tight_u,-0.5,-0.5,-2.0,6.5,6.5,7.0,5.5,5.5,-24.0
1,187600,VELVETFRUIT_EXTRACT,Mark 55,Mark 01,5,26175.0,buy_agg,6.0,6.0,tight_u,-2.0,-2.0,5.0,8.5,8.5,10.0,4.5,4.5,-22.0
1,188400,HYDROGEL_PACK,Mark 14,Mark 38,4,40084.0,sell_agg,16.0,5.0,tight_u,-3.0,2.0,-3.0,-3.0,5.0,-3.0,-26.0,9.0,-26.0
1,188800,VELVETFRUIT_EXTRACT,Mark 22,Mark 55,6,31392.0,sell_agg,3.0,3.0,tight_u,4.0,4.0,4.0,4.0,4.0,-1.0,8.0,8.0,-14.0
