day,timestamp,s5200,mid5200,s5300,mid5300,s_ext,m_ext,tight,m_ext_f20,fwd20_ext
1,33400,3.0,91.5,2.0,44.0,5.0,5238.5,False,5233.5,-5.0
1,33500,3.0,91.5,2.0,44.0,5.0,5237.5,False,5233.0,-4.5
1,33600,2.0,91.0,2.0,43.0,5.0,5236.5,True,5233.5,-3.0
1,33700,3.0,90.5,2.0,43.0,5.0,5235.5,False,5234.5,-1.0
1,33800,3.0,90.5,2.0,43.0,5.0,5235.5,False,5235.5,0.0
1,33900,3.0,90.5,2.0,43.0,5.0,5235.5,False,5234.5,-1.0
1,34000,3.0,89.5,2.0,43.0,5.0,5234.5,False,5233.5,-1.0
1,34100,3.0,89.5,2.0,42.0,2.0,5232.0,False,5234.5,2.5
1,34200,3.0,88.5,2.0,42.0,6.0,5233.0,False,5233.5,0.5
1,34300,3.0,89.5,2.0,43.0,5.0,5234.5,False,5231.0,-3.5
1,34400,2.0,89.0,2.0,42.0,5.0,5233.5,True,5233.5,0.0
1,34500,3.0,89.5,3.0,42.5,5.0,5234.5,False,5233.5,-1.0
1,34600,3.0,89.5,2.0,43.0,6.0,5235.0,False,5231.0,-4.0
1,34700,3.0,89.5,2.0,43.0,6.0,5235.0,False,5233.0,-2.0
1,34800,3.0,90.5,2.0,43.0,5.0,5235.5,False,5232.5,-3.0
1,34900,3.0,89.5,2.0,43.0,6.0,5235.0,False,5233.5,-1.5
1,35000,3.0,89.5,2.0,43.0,5.0,5235.5,False,5230.5,-5.0
1,35100,3.0,89.5,2.0,43.0,3.0,5235.5,False,5232.5,-3.0
1,35200,3.0,88.5,2.0,42.0,5.0,5232.5,False,5233.5,1.0
1,35300,3.0,88.5,2.0,42.0,5.0,5232.5,False,5232.5,0.0
1,35400,3.0,88.5,2.0,42.0,5.0,5233.5,False,5232.5,-1.0
1,35500,3.0,88.5,2.0,42.0,6.0,5233.0,False,5231.5,-1.5
1,35600,2.0,89.0,2.0,42.0,5.0,5233.5,True,5232.0,-1.5
1,35700,3.0,89.5,2.0,42.0,5.0,5234.5,False,5231.5,-3.0
1,35800,3.0,89.5,2.0,42.0,3.0,5235.5,False,5231.5,-4.0
1,35900,3.0,89.5,2.0,43.0,5.0,5234.5,False,5231.0,-3.5
1,36000,2.0,89.0,2.0,42.0,5.0,5233.5,True,5231.5,-2.0
1,36100,3.0,89.5,2.0,43.0,5.0,5234.5,False,5230.5,-4.0
1,36200,2.0,89.0,2.0,42.0,5.0,5233.5,True,5233.0,-0.5
1,36300,3.0,88.5,2.0,42.0,2.0,5231.0,False,5232.5,1.5
1,36400,2.0,89.0,2.0,42.0,5.0,5233.5,True,5231.5,-2.0
1,36500,3.0,88.5,2.0,42.0,3.0,5233.5,False,5231.5,-2.0
1,36600,3.0,88.5,2.0,42.0,2.0,5231.0,False,5232.5,1.5
1,36700,3.0,88.5,2.0,42.0,6.0,5233.0,False,5231.0,-2.0
1,36800,3.0,88.5,2.0,42.0,5.0,5232.5,False,5230.5,-2.0
1,36900,2.0,89.0,2.0,42.0,5.0,5233.5,True,5234.0,0.5
1,37000,3.0,87.5,2.0,41.0,5.0,5230.5,False,5233.5,3.0
1,37100,3.0,88.5,2.0,42.0,5.0,5232.5,False,5232.5,0.0
1,37200,3.0,88.5,2.0,42.0,5.0,5233.5,False,5234.5,1.0
1,37300,3.0,88.5,2.0,42.0,5.0,5232.5,False,5234.5,2.0
1,37400,3.0,88.5,2.0,42.0,5.0,5232.5,False,5232.5,0.0
1,37500,3.0,87.5,2.0,41.0,5.0,5231.5,False,5233.5,2.0
1,37600,2.0,88.0,2.0,41.0,6.0,5232.0,True,5234.5,2.5
1,37700,2.0,88.0,2.0,41.0,5.0,5231.5,True,5235.0,3.5
1,37800,3.0,87.5,2.0,41.0,5.0,5231.5,False,5235.0,3.5
1,37900,3.0,87.5,2.0,41.0,6.0,5231.0,False,5234.5,3.5
1,38000,3.0,87.5,2.0,41.0,5.0,5231.5,False,5234.0,2.5
1,38100,3.0,87.5,2.0,41.0,5.0,5230.5,False,5233.0,2.5
1,38200,2.0,88.0,2.0,41.0,4.0,5233.0,True,5231.5,-1.5
1,38300,3.0,88.5,2.0,42.0,5.0,5232.5,False,5233.0,0.5
1,38400,3.0,87.5,2.0,41.0,5.0,5231.5,False,5233.5,2.0
1,38500,1.0,86.5,1.0,40.5,5.0,5231.5,True,5233.5,2.0
1,38600,3.0,88.5,2.0,42.0,5.0,5232.5,False,5233.5,1.0
1,38700,3.0,87.5,2.0,41.0,6.0,5231.0,False,5232.0,1.0
1,38800,2.0,87.0,2.0,41.0,5.0,5230.5,True,5231.5,1.0
1,38900,3.0,88.5,2.0,42.0,2.0,5234.0,False,5233.5,-0.5
1,39000,3.0,88.5,2.0,42.0,5.0,5233.5,False,5230.5,-3.0
1,39100,3.0,88.5,2.0,42.0,5.0,5232.5,False,5230.0,-2.5
1,39200,3.0,89.5,2.0,42.0,5.0,5234.5,False,5228.5,-6.0
1,39300,3.0,89.5,2.0,42.0,5.0,5234.5,False,5227.5,-7.0
1,39400,2.0,89.0,2.0,42.0,1.0,5232.5,True,5227.5,-5.0
1,39500,2.0,89.0,2.0,42.0,5.0,5233.5,True,5228.5,-5.0
1,39600,3.0,89.5,2.0,42.0,5.0,5234.5,False,5226.0,-8.5
1,39700,3.0,89.5,3.0,42.5,6.0,5235.0,False,5228.0,-7.0
1,39800,3.0,89.5,2.0,43.0,6.0,5235.0,False,5229.5,-5.5
1,39900,3.0,89.5,2.0,42.0,5.0,5234.5,False,5228.0,-6.5
1,40000,2.0,89.0,2.0,42.0,6.0,5234.0,True,5228.5,-5.5
1,40100,3.0,88.5,2.0,42.0,6.0,5233.0,False,5229.5,-3.5
1,40200,3.0,87.5,2.0,41.0,5.0,5231.5,False,5230.5,-1.0
1,40300,3.0,88.5,2.0,42.0,6.0,5233.0,False,5232.5,-0.5
1,40400,1.0,87.5,2.0,42.0,5.0,5233.5,True,5231.5,-2.0
1,40500,3.0,88.5,2.0,42.0,5.0,5233.5,False,5231.5,-2.0
1,40600,2.0,88.0,2.0,42.0,3.0,5233.5,True,5230.5,-3.0
1,40700,3.0,87.5,2.0,41.0,6.0,5232.0,False,5231.5,-0.5
1,40800,3.0,87.5,2.0,41.0,5.0,5231.5,False,5231.5,0.0
1,40900,3.0,87.5,2.0,42.0,3.0,5233.5,False,5231.5,-2.0
1,41000,2.0,87.0,2.0,41.0,5.0,5230.5,True,5231.0,0.5
1,41100,3.0,86.5,2.0,41.0,6.0,5230.0,False,5231.5,1.5
1,41200,3.0,85.5,2.0,40.0,5.0,5228.5,False,5230.5,2.0
1,41300,2.0,85.0,2.0,40.0,5.0,5227.5,True,5231.0,3.5
1,41400,2.0,85.0,2.0,40.0,5.0,5227.5,True,5231.5,4.0
1,41500,3.0,85.5,2.0,40.0,5.0,5228.5,False,5229.5,1.0
1,41600,2.0,85.0,2.0,40.0,2.0,5226.0,True,5231.5,5.5
1,41700,3.0,85.5,2.0,40.0,6.0,5228.0,False,5232.5,4.5
1,41800,2.0,86.0,1.0,40.5,5.0,5229.5,True,5233.5,4.0
1,41900,3.0,85.5,2.0,40.0,6.0,5228.0,False,5234.5,6.5
1,42000,3.0,85.5,2.0,40.0,5.0,5228.5,False,5235.5,7.0
1,42100,3.0,85.5,2.0,40.0,3.0,5229.5,False,5236.0,6.5
1,42200,3.0,86.5,2.0,41.0,5.0,5230.5,False,5237.5,7.0
1,42300,3.0,87.5,2.0,42.0,5.0,5232.5,False,5239.0,6.5
1,42400,3.0,87.5,2.0,41.0,5.0,5231.5,False,5239.5,8.0
1,42500,3.0,87.5,2.0,41.0,5.0,5231.5,False,5239.5,8.0
1,42600,3.0,86.5,2.0,41.0,5.0,5230.5,False,5239.5,9.0
1,42700,3.0,87.5,2.0,41.0,5.0,5231.5,False,5240.5,9.0
1,42800,3.0,87.5,2.0,41.0,5.0,5231.5,False,5243.5,12.0
1,42900,3.0,87.5,2.0,41.0,5.0,5231.5,False,5244.5,13.0
1,43000,2.0,87.0,2.0,41.0,6.0,5231.0,True,5244.5,13.5
1,43100,2.0,87.0,2.0,41.0,5.0,5231.5,True,5244.5,13.0
1,43200,2.0,87.0,2.0,41.0,5.0,5230.5,True,5241.5,11.0
1,43300,2.0,87.0,2.0,41.0,6.0,5231.0,True,5240.5,9.5
1,43400,1.0,86.5,1.0,40.5,5.0,5231.5,True,5240.0,8.5
1,43500,3.0,86.5,2.0,41.0,5.0,5229.5,False,5243.5,14.0
1,43600,3.0,87.5,2.0,41.0,5.0,5231.5,False,5242.0,10.5
1,43700,2.0,88.0,2.0,42.0,5.0,5232.5,True,5244.5,12.0
1,43800,3.0,88.5,2.0,42.0,5.0,5233.5,False,5245.5,12.0
1,43900,2.0,89.0,2.0,42.0,5.0,5234.5,True,5247.5,13.0
1,44000,3.0,89.5,2.0,43.0,5.0,5235.5,False,5247.5,12.0
1,44100,2.0,90.0,2.0,43.0,6.0,5236.0,True,5248.5,12.5
1,44200,2.0,91.0,2.0,44.0,5.0,5237.5,True,5248.5,11.0
1,44300,3.0,91.5,2.0,44.0,6.0,5239.0,False,5245.5,6.5
1,44400,3.0,92.5,2.0,44.0,5.0,5239.5,False,5244.0,4.5
1,44500,3.0,92.5,2.0,44.0,5.0,5239.5,False,5246.5,7.0
1,44600,3.0,92.5,2.0,44.0,5.0,5239.5,False,5246.0,6.5
1,44700,3.0,92.5,3.0,44.5,5.0,5240.5,False,5247.0,6.5
1,44800,3.0,93.5,2.0,45.0,3.0,5243.5,False,5247.5,4.0
1,44900,3.0,95.5,2.0,46.0,5.0,5244.5,False,5245.5,1.0
1,45000,3.0,95.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,45100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,45200,3.0,93.5,2.0,45.0,5.0,5241.5,False,5245.5,4.0
1,45300,3.0,92.5,2.0,45.0,5.0,5240.5,False,5245.5,5.0
1,45400,3.0,93.5,2.0,45.0,2.0,5240.0,False,5246.0,6.0
1,45500,3.0,94.5,2.0,46.0,5.0,5243.5,False,5246.5,3.0
1,45600,3.0,94.5,2.0,46.0,2.0,5242.0,False,5246.5,4.5
1,45700,2.0,95.0,2.0,46.0,5.0,5244.5,True,5244.0,-0.5
1,45800,3.0,95.5,2.0,47.0,5.0,5245.5,False,5246.5,1.0
1,45900,3.0,97.5,2.0,47.0,5.0,5247.5,False,5245.5,-2.0
1,46000,3.0,97.5,2.0,47.0,5.0,5247.5,False,5244.5,-3.0
1,46100,3.0,97.5,2.0,48.0,5.0,5248.5,False,5243.5,-5.0
1,46200,3.0,97.5,3.0,47.5,5.0,5248.5,False,5244.5,-4.0
1,46300,3.0,95.5,3.0,46.5,5.0,5245.5,False,5245.5,0.0
1,46400,3.0,95.5,3.0,46.5,2.0,5244.0,False,5245.5,1.5
1,46500,3.0,96.5,2.0,47.0,5.0,5246.5,False,5244.5,-2.0
1,46600,2.0,96.0,2.0,47.0,6.0,5246.0,True,5245.5,-0.5
1,46700,3.0,97.5,2.0,48.0,2.0,5247.0,False,5245.5,-1.5
1,46800,3.0,96.5,2.0,47.0,5.0,5247.5,False,5245.5,-2.0
1,46900,3.0,95.5,2.0,47.0,5.0,5245.5,False,5243.5,-2.0
1,47000,3.0,94.5,2.0,46.0,5.0,5243.5,False,5244.0,0.5
1,47100,3.0,94.5,2.0,46.0,5.0,5243.5,False,5244.5,1.0
1,47200,3.0,95.5,3.0,46.5,5.0,5245.5,False,5243.5,-2.0
1,47300,3.0,95.5,3.0,46.5,5.0,5245.5,False,5243.5,-2.0
1,47400,3.0,95.5,2.0,47.0,6.0,5246.0,False,5243.5,-2.5
1,47500,3.0,96.5,2.0,47.0,5.0,5246.5,False,5244.5,-2.0
1,47600,3.0,96.5,2.0,47.0,5.0,5246.5,False,5244.5,-2.0
1,47700,3.0,95.5,2.0,47.0,2.0,5244.0,False,5245.5,1.5
1,47800,3.0,96.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,47900,3.0,95.5,2.0,47.0,5.0,5245.5,False,5247.5,2.0
1,48000,3.0,95.5,2.0,46.0,5.0,5244.5,False,5247.5,3.0
1,48100,3.0,94.5,2.0,46.0,5.0,5243.5,False,5247.0,3.5
1,48200,3.0,95.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,48300,3.0,95.5,3.0,46.5,5.0,5245.5,False,5246.0,0.5
1,48400,3.0,95.5,3.0,46.5,5.0,5245.5,False,5246.5,1.0
1,48500,2.0,95.0,2.0,46.0,5.0,5244.5,True,5245.5,1.0
1,48600,3.0,95.5,3.0,46.5,5.0,5245.5,False,5244.5,-1.0
1,48700,3.0,95.5,2.0,46.0,5.0,5245.5,False,5244.0,-1.5
1,48800,3.0,94.5,2.0,46.0,3.0,5245.5,False,5245.0,-0.5
1,48900,2.0,95.0,2.0,46.0,5.0,5243.5,True,5243.0,-0.5
1,49000,3.0,94.5,2.0,46.0,6.0,5244.0,False,5244.5,0.5
1,49100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5244.5,0.0
1,49200,3.0,94.5,2.0,46.0,5.0,5243.5,False,5245.5,2.0
1,49300,3.0,94.5,2.0,46.0,5.0,5243.5,False,5245.5,2.0
1,49400,3.0,94.5,2.0,46.0,5.0,5243.5,False,5246.5,3.0
1,49500,2.0,95.0,2.0,46.0,5.0,5244.5,True,5246.5,2.0
1,49600,3.0,95.5,2.0,46.0,5.0,5244.5,False,5244.5,0.0
1,49700,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,49800,3.0,96.5,2.0,47.0,5.0,5246.5,False,5247.5,1.0
1,49900,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,50000,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,50100,3.0,96.5,2.0,47.0,6.0,5247.0,False,5246.5,-0.5
1,50200,3.0,96.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,50300,3.0,95.5,2.0,47.0,6.0,5246.0,False,5247.5,1.5
1,50400,2.0,96.0,2.0,47.0,5.0,5246.5,True,5245.5,-1.0
1,50500,3.0,95.5,2.0,47.0,5.0,5245.5,False,5246.5,1.0
1,50600,3.0,95.5,2.0,46.0,5.0,5244.5,False,5247.5,3.0
1,50700,1.0,93.5,1.0,45.5,6.0,5244.0,True,5246.0,2.0
1,50800,3.0,94.5,2.0,46.0,2.0,5245.0,False,5247.5,2.5
1,50900,2.0,94.0,2.0,46.0,6.0,5243.0,True,5245.5,2.5
1,51000,3.0,94.5,2.0,46.0,3.0,5244.5,False,5245.5,1.0
1,51100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5245.5,1.0
1,51200,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,51300,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,51400,3.0,95.5,2.0,47.0,5.0,5246.5,False,5242.5,-4.0
1,51500,3.0,95.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,51600,3.0,94.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,51700,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,51800,3.0,96.5,2.0,47.0,5.0,5247.5,False,5242.5,-5.0
1,51900,3.0,96.5,2.0,47.0,5.0,5246.5,False,5244.5,-2.0
1,52000,3.0,96.5,2.0,47.0,5.0,5246.5,False,5244.5,-2.0
1,52100,3.0,96.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,52200,3.0,96.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,52300,3.0,96.5,2.0,47.0,5.0,5247.5,False,5243.5,-4.0
1,52400,3.0,95.5,3.0,46.5,5.0,5245.5,False,5244.5,-1.0
1,52500,3.0,96.5,2.0,47.0,5.0,5246.5,False,5243.5,-3.0
1,52600,3.0,96.5,2.0,47.0,5.0,5247.5,False,5243.5,-4.0
1,52700,3.0,97.5,3.0,47.5,2.0,5246.0,False,5244.5,-1.5
1,52800,1.0,95.5,1.0,46.5,5.0,5247.5,True,5244.5,-3.0
1,52900,3.0,95.5,2.0,47.0,5.0,5245.5,False,5243.5,-2.0
1,53000,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,53100,3.0,95.5,2.0,47.0,5.0,5245.5,False,5246.0,0.5
1,53200,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,53300,3.0,95.5,2.0,47.0,5.0,5245.5,False,5245.5,0.0
1,53400,1.0,93.5,1.0,45.5,3.0,5242.5,True,5247.5,5.0
1,53500,3.0,94.5,2.0,46.0,3.0,5245.5,False,5245.5,0.0
1,53600,3.0,94.5,2.0,46.0,5.0,5243.5,False,5246.0,2.5
1,53700,3.0,95.5,2.0,46.0,3.0,5245.5,False,5245.5,0.0
1,53800,3.0,94.5,2.0,46.0,3.0,5242.5,False,5245.5,3.0
1,53900,2.0,95.0,2.0,46.0,5.0,5244.5,True,5246.5,2.0
1,54000,3.0,94.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,54100,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,54200,2.0,96.0,2.0,47.0,5.0,5246.5,True,5245.5,-1.0
1,54300,3.0,94.5,2.0,46.0,5.0,5243.5,False,5245.5,2.0
1,54400,3.0,94.5,2.0,46.0,5.0,5244.5,False,5245.5,1.0
1,54500,3.0,94.5,2.0,46.0,5.0,5243.5,False,5246.5,3.0
1,54600,3.0,94.5,2.0,46.0,5.0,5243.5,False,5245.5,2.0
1,54700,2.0,95.0,2.0,46.0,5.0,5244.5,True,5246.0,1.5
1,54800,3.0,94.5,2.0,46.0,5.0,5244.5,False,5247.5,3.0
1,54900,3.0,94.5,2.0,46.0,5.0,5243.5,False,5246.5,3.0
1,55000,3.0,95.5,2.0,47.0,5.0,5245.5,False,5247.0,1.5
1,55100,3.0,95.5,2.0,47.0,6.0,5246.0,False,5247.5,1.5
1,55200,3.0,95.5,3.0,46.5,5.0,5245.5,False,5247.5,2.0
1,55300,3.0,95.5,3.0,46.5,5.0,5245.5,False,5246.5,1.0
1,55400,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,55500,3.0,95.5,2.0,47.0,5.0,5245.5,False,5246.5,1.0
1,55600,3.0,95.5,2.0,46.0,4.0,5246.0,False,5246.5,0.5
1,55700,3.0,95.5,2.0,47.0,5.0,5245.5,False,5247.5,2.0
1,55800,3.0,95.5,2.0,47.0,5.0,5245.5,False,5247.5,2.0
1,55900,3.0,95.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,56000,3.0,95.5,3.0,46.5,3.0,5246.5,False,5247.5,1.0
1,56100,3.0,95.5,3.0,46.5,5.0,5245.5,False,5248.5,3.0
1,56200,3.0,95.5,2.0,46.0,5.0,5245.5,False,5246.0,0.5
1,56300,3.0,95.5,2.0,46.0,5.0,5245.5,False,5245.5,0.0
1,56400,3.0,95.5,2.0,46.0,5.0,5245.5,False,5245.5,0.0
1,56500,3.0,95.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,56600,3.0,95.5,3.0,46.5,5.0,5245.5,False,5244.5,-1.0
1,56700,3.0,95.5,2.0,47.0,6.0,5246.0,False,5244.5,-1.5
1,56800,3.0,96.5,3.0,47.5,5.0,5247.5,False,5244.5,-3.0
1,56900,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,57000,3.0,96.5,2.0,47.0,6.0,5247.0,False,5246.5,-0.5
1,57100,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,57200,3.0,96.5,2.0,47.0,5.0,5247.5,False,5247.0,-0.5
1,57300,3.0,96.5,2.0,47.0,5.0,5246.5,False,5247.5,1.0
1,57400,3.0,95.5,2.0,47.0,5.0,5246.5,False,5247.0,0.5
1,57500,3.0,95.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,57600,3.0,95.5,2.0,47.0,5.0,5246.5,False,5246.5,0.0
1,57700,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.5,-1.0
1,57800,3.0,96.5,2.0,47.0,5.0,5247.5,False,5247.0,-0.5
1,57900,3.0,96.5,2.0,47.0,5.0,5246.5,False,5247.5,1.0
1,58000,3.0,96.5,2.0,47.0,5.0,5247.5,False,5246.0,-1.5
1,58100,3.0,97.5,3.0,47.5,5.0,5248.5,False,5246.5,-2.0
1,58200,3.0,95.5,2.0,47.0,6.0,5246.0,False,5247.5,1.5
1,58300,3.0,95.5,2.0,46.0,5.0,5245.5,False,5247.5,2.0
1,58400,3.0,95.5,3.0,46.5,5.0,5245.5,False,5248.5,3.0
1,58500,3.0,95.5,3.0,46.5,5.0,5245.5,False,5248.5,3.0
1,58600,3.0,95.5,2.0,46.0,5.0,5244.5,False,5248.5,4.0
1,58700,3.0,94.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,58800,3.0,95.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,58900,3.0,95.5,2.0,47.0,5.0,5245.5,False,5246.5,1.0
1,59000,2.0,96.0,2.0,47.0,5.0,5246.5,True,5246.5,0.0
1,59100,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,59200,3.0,96.5,2.0,47.0,6.0,5247.0,False,5246.5,-0.5
1,59300,3.0,96.5,2.0,47.0,5.0,5247.5,False,5245.5,-2.0
1,59400,3.0,96.5,2.0,47.0,6.0,5247.0,False,5246.5,-0.5
1,59500,3.0,96.5,2.0,47.0,5.0,5246.5,False,5247.5,1.0
1,59600,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,59700,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,59800,3.0,96.5,2.0,47.0,6.0,5247.0,False,5245.0,-2.0
1,59900,3.0,96.5,2.0,47.0,5.0,5247.5,False,5244.0,-3.5
1,60000,3.0,95.5,2.0,47.0,6.0,5246.0,False,5244.5,-1.5
1,60100,3.0,96.5,2.0,47.0,5.0,5246.5,False,5245.5,-1.0
1,60200,3.0,96.5,2.0,47.0,5.0,5247.5,False,5243.5,-4.0
1,60300,3.0,96.5,2.0,47.0,5.0,5247.5,False,5243.5,-4.0
1,60400,3.0,97.5,3.0,47.5,5.0,5248.5,False,5242.5,-6.0
1,60500,3.0,97.5,2.0,48.0,5.0,5248.5,False,5243.5,-5.0
1,60600,3.0,97.5,3.0,47.5,5.0,5248.5,False,5243.5,-5.0
1,60700,3.0,95.5,2.0,47.0,5.0,5246.5,False,5243.0,-3.5
1,60800,3.0,95.5,2.0,47.0,5.0,5246.5,False,5244.0,-2.5
1,60900,3.0,96.5,2.0,47.0,5.0,5246.5,False,5242.5,-4.0
1,61000,3.0,95.5,2.0,47.0,5.0,5246.5,False,5242.5,-4.0
1,61100,3.0,95.5,2.0,47.0,5.0,5245.5,False,5242.0,-3.5
1,61200,2.0,96.0,2.0,47.0,5.0,5246.5,True,5242.5,-4.0
1,61300,3.0,95.5,3.0,46.5,5.0,5245.5,False,5242.5,-3.0
1,61400,3.0,96.5,2.0,47.0,5.0,5246.5,False,5243.5,-3.0
1,61500,3.0,96.5,2.0,47.0,5.0,5247.5,False,5244.5,-3.0
1,61600,3.0,95.5,2.0,46.0,5.0,5245.5,False,5245.5,0.0
1,61700,3.0,94.5,2.0,46.0,3.0,5245.5,False,5243.5,-2.0
1,61800,3.0,95.5,2.0,46.0,6.0,5245.0,False,5242.5,-2.5
1,61900,3.0,94.5,2.0,46.0,6.0,5244.0,False,5243.5,-0.5
1,62000,3.0,95.5,2.0,46.0,5.0,5244.5,False,5241.5,-3.0
1,62100,3.0,95.5,2.0,46.0,5.0,5245.5,False,5241.5,-4.0
1,62200,3.0,94.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,62300,3.0,94.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,62400,3.0,93.5,2.0,45.0,5.0,5242.5,False,5244.5,2.0
1,62500,3.0,94.5,2.0,46.0,5.0,5243.5,False,5243.5,0.0
1,62600,3.0,94.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,62700,2.0,94.0,2.0,46.0,6.0,5243.0,True,5243.5,0.5
1,62800,3.0,94.5,2.0,46.0,6.0,5244.0,False,5242.5,-1.5
1,62900,3.0,93.5,2.0,45.0,5.0,5242.5,False,5239.5,-3.0
1,63000,3.0,93.5,2.0,45.0,5.0,5242.5,False,5242.5,0.0
1,63100,3.0,93.5,2.0,45.0,6.0,5242.0,False,5244.5,2.5
1,63200,3.0,93.5,2.0,45.0,5.0,5242.5,False,5244.5,2.0
1,63300,3.0,93.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,63400,3.0,94.5,2.0,46.0,5.0,5243.5,False,5243.5,0.0
1,63500,3.0,94.5,2.0,46.0,5.0,5244.5,False,5243.5,-1.0
1,63600,3.0,95.5,2.0,46.0,5.0,5245.5,False,5243.5,-2.0
1,63700,3.0,94.5,2.0,46.0,5.0,5243.5,False,5242.5,-1.0
1,63800,3.0,93.5,2.0,45.0,5.0,5242.5,False,5241.5,-1.0
1,63900,2.0,94.0,3.0,45.5,5.0,5243.5,False,5242.5,-1.0
1,64000,3.0,93.5,2.0,45.0,5.0,5241.5,False,5242.5,1.0
1,64100,2.0,93.0,2.0,45.0,5.0,5241.5,True,5243.5,2.0
1,64200,3.0,93.5,2.0,45.0,5.0,5242.5,False,5242.0,-0.5
1,64300,3.0,93.5,2.0,45.0,5.0,5242.5,False,5241.5,-1.0
1,64400,3.0,95.5,2.0,46.0,5.0,5244.5,False,5242.0,-2.5
1,64500,3.0,94.5,3.0,45.5,5.0,5243.5,False,5242.5,-1.0
1,64600,3.0,93.5,2.0,45.0,5.0,5242.5,False,5242.5,0.0
1,64700,2.0,94.0,2.0,45.0,5.0,5243.5,True,5242.5,-1.0
1,64800,3.0,93.5,2.0,45.0,5.0,5242.5,False,5243.5,1.0
1,64900,3.0,92.5,2.0,45.0,3.0,5239.5,False,5243.0,3.5
1,65000,3.0,93.5,2.0,45.0,5.0,5242.5,False,5244.0,1.5
1,65100,3.0,94.5,2.0,46.0,5.0,5244.5,False,5245.0,0.5
1,65200,3.0,94.5,2.0,46.0,5.0,5244.5,False,5246.5,2.0
1,65300,3.0,94.5,2.0,46.0,5.0,5243.5,False,5244.5,1.0
1,65400,2.0,94.0,3.0,45.5,5.0,5243.5,False,5248.5,5.0
1,65500,2.0,94.0,2.0,45.0,5.0,5243.5,True,5247.5,4.0
1,65600,3.0,93.5,2.0,45.0,3.0,5243.5,False,5246.5,3.0
1,65700,3.0,93.5,2.0,45.0,5.0,5242.5,False,5248.5,6.0
1,65800,2.0,93.0,2.0,45.0,5.0,5241.5,True,5247.0,5.5
1,65900,3.0,93.5,2.0,45.0,5.0,5242.5,False,5247.5,5.0
1,66000,3.0,93.5,2.0,45.0,5.0,5242.5,False,5247.5,5.0
1,66100,3.0,94.5,3.0,45.5,5.0,5243.5,False,5246.5,3.0
1,66200,3.0,93.5,2.0,45.0,6.0,5242.0,False,5246.5,4.5
1,66300,3.0,93.5,2.0,45.0,5.0,5241.5,False,5245.5,4.0
1,66400,3.0,93.5,2.0,45.0,6.0,5242.0,False,5246.5,4.5
1,66500,3.0,93.5,2.0,45.0,5.0,5242.5,False,5246.5,4.0
1,66600,3.0,93.5,2.0,45.0,5.0,5242.5,False,5245.5,3.0
1,66700,3.0,93.5,2.0,45.0,5.0,5242.5,False,5245.5,3.0
1,66800,2.0,94.0,3.0,45.5,5.0,5243.5,False,5245.0,1.5
1,66900,3.0,94.5,2.0,46.0,2.0,5243.0,False,5245.5,2.5
